onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,51,,1.0,0,1,
0.0,39,,1.0,0,1,a
1.0,82,,1.0,0,1,
1.0,79,,1.0,0,1,a
2.0,80,,1.0,0,1,
2.0,77,,1.0,0,1,a
3.0,79,,1.0,0,1,
3.0,75,,1.0,0,1,a
4.0,77,,1.0,0,1,
4.0,74,,1.0,0,1,a
5.0,75,,1.0,0,1,
5.0,72,,1.0,0,1,a
6.0,74,,1.0,0,1,
6.0,70,,1.0,0,1,a
7.0,72,,1.0,0,1,
7.0,68,,1.0,0,1,a
8.0,70,,1.0,0,1,
8.0,67,,1.0,0,1,
8.0,63,,1.0,0,1,
8.0,51,,1.0,0,1,a
9.0,70,,4.0,0,1,
9.0,65,,1.0,0,1,
9.0,62,,1.0,0,1,
9.0,50,,1.0,0,1,a
10.0,63,,1.0,0,1,
10.0,48,,1.0,0,1,
10.0,60,,1.0,0,1,a
11.0,62,,2.0,0,1,
11.0,46,,1.0,0,1,
11.0,58,,1.0,0,1,a
12.0,56,,1.0,0,1,
12.0,44,,1.0,0,1,a
13.0,72,,1.0,0,1,
13.0,63,,1.0,0,1,
13.0,43,,1.0,0,1,
13.0,55,,1.0,0,1,a
14.0,74,,1.0,0,1,
14.0,65,,1.0,0,1,
14.0,41,,1.0,0,1,
14.0,53,,1.0,0,1,a
15.0,75,,2.0,0,1,
15.0,51,,1.0,0,1,
15.0,39,,1.0,0,1,
15.0,67,,2.0,0,1,a
16.0,60,,1.0,0,1,a
17.0,72,,1.0,0,1,
17.0,68,,1.0,0,1,
17.0,56,,1.0,0,1,a
18.0,70,,2.0,0,1,
18.0,58,,3.0,0,1,
18.0,67,,2.0,0,1,a
19.0,60,,1.0,0,1,a
20.0,68,,0.5,0,1,a
20.0,62,,1.0,0,1,
20.0,65,,1.0,0,1,a
20.5,67,,0.25,0,1,a
20.75,68,,0.25,0,1,a
21.0,67,,1.0,0,1,
21.0,63,,1.0,0,1,a
22.0,74,,1.0,0,1,a
23.0,75,,1.0,0,1,a
24.0,55,,1.0,0,1,
24.0,58,,1.0,0,1,
24.0,63,,1.0,0,1,a
25.0,82,,1.0,0,1,a
26.0,79,,1.0,0,1,a
27.0,56,,1.0,0,1,
27.0,60,,1.0,0,1,
27.0,65,,1.0,0,1,a
27.5,77,,0.5,0,1,a
28.0,79,,0.5,0,1,a
28.5,80,,0.5,0,1,a
29.0,82,,0.5,0,1,a
29.5,84,,0.5,0,1,a
30.0,58,,1.0,0,1,
30.0,62,,1.0,0,1,
30.0,65,,1.0,0,1,
30.0,68,,1.0,0,1,
30.0,84,,0.5,0,1,a
30.5,82,,0.5,0,1,a
31.0,80,,0.5,0,1,a
31.5,79,,0.5,0,1,a
32.0,77,,0.5,0,1,a
32.5,74,,0.5,0,1,a
33.0,75,,0.33333334,0,1,a
33.0,51,,2.0,0,1,
33.0,63,,1.0,0,1,a
33.333332,70,,0.33333334,0,1,a
33.666668,67,,0.33333334,0,1,a
34.0,70,,0.33333334,0,1,a
34.333332,67,,0.33333334,0,1,a
34.666668,63,,0.33333334,0,1,a
35.0,62,,0.33333334,0,1,
35.0,46,,1.0,0,1,
35.0,58,,1.0,0,1,a
35.333332,65,,0.33333334,0,1,a
35.666668,68,,0.33333334,0,1,a
36.0,51,,1.0,0,1,
36.0,67,,0.33333334,0,1,a
36.0,39,,1.0,0,1,a
36.333332,70,,0.33333334,0,1,a
36.666668,67,,0.33333334,0,1,a
37.0,75,,0.33333334,0,1,a
37.0,43,,1.0,0,1,
37.0,55,,1.0,0,1,a
37.333332,70,,0.33333334,0,1,a
37.666668,67,,0.33333334,0,1,a
