onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,70,,0.75,0,1,
0.0,62,,1.0,0,1,
0.0,58,,1.0,0,1,a
0.75,72,,0.125,0,1,a
0.875,74,,0.125,0,1,a
1.0,63,,1.0,0,1,
1.0,60,,1.0,0,1,
1.0,70,,0.16666667,0,1,a
1.1666666,69,,0.16666667,0,1,a
1.3333334,72,,0.16666667,0,1,
1.5,70,,0.16666667,0,1,a
1.6666666,69,,0.16666667,0,1,a
1.8333334,75,,0.16666667,0,1,a
2.0,72,,0.16666667,0,1,
2.0,62,,1.0,0,1,
2.0,65,,1.0,0,1,a
2.1666667,70,,0.16666667,0,1,
2.3333333,74,,0.16666667,0,1,
2.5,72,,0.16666667,0,1,a
2.6666667,70,,0.16666667,0,1,a
2.8333333,77,,0.16666667,0,1,a
3.0,74,,0.5,0,1,a
4.0,70,,0.5,0,1,
4.0,75,,0.5,0,1,
4.0,79,,0.5,0,1,
4.0,51,,0.5,0,1,
4.0,63,,0.5,0,1,a
4.5,70,,0.5,0,1,
4.5,74,,0.5,0,1,
4.5,77,,0.5,0,1,
4.5,46,,0.5,0,1,
4.5,58,,0.5,0,1,a
5.0,77,,0.125,0,1,a
5.125,82,,0.125,0,1,a
5.25,81,,0.125,0,1,a
5.375,82,,0.125,0,1,
5.5,86,,0.125,0,1,a
5.625,82,,0.125,0,1,
5.75,81,,0.125,0,1,a
5.875,82,,0.125,0,1,a
6.0,41,,0.5,0,1,
6.0,53,,0.5,0,1,
6.0,75,,0.5,0,1,
6.0,72,,0.5,0,1,a
6.5,74,,0.5,0,1,
6.5,46,,0.5,0,1,
6.5,70,,0.5,0,1,
6.5,58,,0.5,0,1,a
8.0,46,,1.0,0,1,
8.0,58,,0.75,0,1,
8.0,50,,1.0,0,1,a
8.75,60,,0.125,0,1,a
8.875,62,,0.125,0,1,a
9.0,58,,0.16666667,0,1,
9.0,48,,1.0,0,1,
9.0,51,,1.0,0,1,
9.166667,57,,0.16666667,0,1,a
9.333333,60,,0.16666667,0,1,a
9.5,58,,0.16666667,0,1,a
9.666667,57,,0.16666667,0,1,a
9.833333,63,,0.16666667,0,1,a
10.0,60,,0.16666667,0,1,
10.0,50,,1.0,0,1,
10.0,53,,1.0,0,1,a
10.166667,58,,0.16666667,0,1,a
10.333333,62,,0.16666667,0,1,a
10.5,60,,0.16666667,0,1,a
10.666667,58,,0.16666667,0,1,a
10.833333,65,,0.16666667,0,1,a
11.0,62,,0.5,0,1,a
12.0,51,,1.0,0,1,
12.0,55,,1.0,0,1,
12.0,67,,0.16666667,0,1,
12.0,60,,1.0,0,1,a
12.166667,72,,0.16666667,0,1,
12.333333,75,,0.16666667,0,1,
12.5,72,,0.16666667,0,1,a
12.666667,75,,0.16666667,0,1,
12.833333,79,,0.16666667,0,1,a
13.0,79,,0.125,0,1,a
13.0,62,,0.5,0,1,
13.0,53,,1.0,0,1,a
13.125,77,,0.125,0,1,
13.25,75,,0.125,0,1,a
13.375,74,,0.125,0,1,
13.5,63,,0.5,0,1,a
13.5,74,,0.125,0,1,a
13.625,72,,0.125,0,1,
13.75,70,,0.125,0,1,a
13.875,69,,0.125,0,1,a
14.0,62,,0.25,0,1,
14.0,70,,1.0,0,1,a
14.0,58,,0.25,0,1,
14.25,58,,0.25,0,1,
14.25,62,,0.25,0,1,
14.5,62,,0.25,0,1,
14.5,58,,0.25,0,1,
14.75,58,,0.25,0,1,
14.75,62,,0.25,0,1,
15.0,58,,0.25,0,1,
15.0,62,,0.25,0,1,
15.25,70,,0.25,0,1,a
15.25,62,,0.25,0,1,
15.25,58,,0.25,0,1,
15.5,69,,0.25,0,1,a
15.5,62,,0.25,0,1,
15.5,58,,0.25,0,1,
15.75,62,,0.25,0,1,
15.75,68,,0.25,0,1,a
15.75,58,,0.25,0,1,
16.0,58,,0.25,0,1,
16.0,63,,0.25,0,1,
16.0,67,,0.25,0,1,a
16.25,63,,0.25,0,1,
16.25,58,,0.25,0,1,
16.25,69,,0.125,0,1,a
16.375,70,,0.125,0,1,
16.5,63,,0.25,0,1,
16.5,58,,0.25,0,1,
16.5,72,,0.125,0,1,a
16.625,74,,0.125,0,1,
16.75,75,,0.125,0,1,
16.75,63,,0.25,0,1,
16.75,58,,0.25,0,1,
16.875,77,,0.125,0,1,a
17.0,58,,0.25,0,1,
17.0,63,,0.25,0,1,
17.0,79,,0.125,0,1,a
17.125,81,,0.125,0,1,
17.25,63,,0.25,0,1,
17.25,58,,0.25,0,1,
17.25,82,,0.125,0,1,a
17.375,81,,0.125,0,1,
17.5,58,,0.25,0,1,
17.5,63,,0.25,0,1,
17.5,82,,0.125,0,1,a
17.625,81,,0.125,0,1,
17.75,58,,0.25,0,1,
17.75,63,,0.25,0,1,
17.75,82,,0.125,0,1,a
17.875,79,,0.125,0,1,a
18.0,58,,0.25,0,1,
18.0,62,,0.25,0,1,
18.0,77,,1.0,0,1,a
18.25,62,,0.25,0,1,
18.25,58,,0.25,0,1,
18.5,62,,0.25,0,1,
18.5,58,,0.25,0,1,
18.75,58,,0.25,0,1,
18.75,62,,0.25,0,1,
19.0,62,,0.25,0,1,
19.0,58,,0.25,0,1,
19.25,70,,0.25,0,1,a
19.25,58,,0.25,0,1,
19.25,62,,0.25,0,1,
19.5,69,,0.25,0,1,a
19.5,58,,0.25,0,1,
19.5,62,,0.25,0,1,
19.75,62,,0.25,0,1,
19.75,58,,0.25,0,1,
19.75,68,,0.25,0,1,a
20.0,58,,0.25,0,1,
20.0,67,,0.25,0,1,a
20.0,63,,0.25,0,1,
20.25,63,,0.25,0,1,
20.25,58,,0.25,0,1,
20.25,69,,0.125,0,1,a
20.375,70,,0.125,0,1,
20.5,63,,0.125,0,1,
20.5,58,,0.25,0,1,
20.5,72,,0.125,0,1,a
20.625,74,,0.125,0,1,
20.75,63,,0.25,0,1,
20.75,75,,0.125,0,1,
20.75,58,,0.25,0,1,
20.875,77,,0.125,0,1,a
21.0,58,,0.25,0,1,
21.0,63,,0.25,0,1,
21.0,79,,0.125,0,1,a
21.125,81,,0.125,0,1,
21.25,58,,0.25,0,1,
21.25,82,,0.125,0,1,a
21.25,63,,0.25,0,1,
21.375,81,,0.125,0,1,
21.5,63,,0.25,0,1,
21.5,58,,0.25,0,1,
21.5,82,,0.125,0,1,a
21.625,81,,0.125,0,1,
21.75,63,,0.25,0,1,
21.75,58,,0.25,0,1,
21.75,82,,0.125,0,1,a
21.875,79,,0.125,0,1,a
22.0,62,,0.25,0,1,
22.0,58,,0.25,0,1,
22.0,77,,0.5,0,1,a
22.25,58,,0.25,0,1,
22.5,62,,0.25,0,1,
22.625,82,,0.125,0,1,
22.75,65,,0.25,0,1,
22.75,84,,0.125,0,1,a
22.875,82,,0.125,0,1,
23.0,86,,0.125,0,1,a
23.0,58,,0.5,0,1,a
23.125,84,,0.125,0,1,
23.25,82,,0.125,0,1,
23.375,81,,0.125,0,1,
23.5,79,,0.125,0,1,a
23.625,77,,0.125,0,1,
23.75,75,,0.125,0,1,a
23.875,74,,0.125,0,1,
24.0,75,,0.5,0,1,a
24.25,53,,0.25,0,1,
24.5,57,,0.25,0,1,
24.625,81,,0.125,0,1,
24.75,60,,0.25,0,1,
24.75,82,,0.125,0,1,a
24.875,81,,0.125,0,1,
25.0,84,,0.125,0,1,a
25.0,53,,0.5,0,1,a
25.125,82,,0.125,0,1,
25.25,81,,0.125,0,1,
25.375,79,,0.125,0,1,
25.5,77,,0.125,0,1,a
25.625,75,,0.125,0,1,
25.75,74,,0.125,0,1,a
25.875,72,,0.125,0,1,a
26.0,74,,0.5,0,1,a
26.25,46,,0.25,0,1,
26.25,34,,0.25,0,1,a
26.5,38,,0.25,0,1,
26.5,50,,0.25,0,1,a
26.625,77,,0.125,0,1,
26.75,41,,0.25,0,1,
