onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,70,,1.0,0,1,
0.0,62,,1.0,0,1,
0.0,58,,1.0,0,1,
1.0,69,,1.0,0,1,
1.0,63,,1.0,0,1,
1.0,60,,1.0,0,1,
2.0,70,,1.0,0,1,
2.0,65,,1.0,0,1,
2.0,62,,1.0,0,1,
3.0,64,,2.0,0,1,
3.0,61,,1.0,0,1,
3.0,55,,3.0,0,1,
4.0,60,,1.0,0,1,
5.0,72,,1.0,0,1,
5.0,58,,2.0,0,1,
6.0,53,,1.5,0,1,
6.0,72,,1.5,0,1,a
7.0,57,,1.0,0,1,
7.5,70,,0.25,0,1,a
7.75,69,,0.25,0,1,a
8.0,67,,0.25,0,1,a
8.25,65,,0.25,0,1,a
8.5,58,,0.5,0,1,
8.5,63,,0.25,0,1,
8.5,55,,0.5,0,1,
8.75,67,,0.25,0,1,a
9.0,65,,0.5,0,1,a
9.0,60,,1.0,0,1,
9.0,57,,1.0,0,1,
9.5,63,,0.5,0,1,a
10.0,62,,1.0,0,1,
10.0,58,,1.0,0,1,
11.0,74,,1.5,0,1,
11.0,65,,1.5,0,1,
12.0,48,,3.0,0,1,
12.0,36,,3.0,0,1,
12.5,62,,0.5,0,1,
12.5,71,,0.5,0,1,a
13.0,72,,0.5,0,1,
13.0,63,,0.5,0,1,
13.5,74,,0.5,0,1,a
13.5,65,,0.5,0,1,
14.0,75,,0.5,0,1,a
14.0,67,,0.5,0,1,
14.5,72,,0.5,0,1,a
15.0,70,,0.5,0,1,
15.0,63,,1.0,0,1,
15.0,60,,1.0,0,1,
15.5,69,,0.5,0,1,a
16.0,72,,0.5,0,1,
16.0,65,,1.0,0,1,
16.0,62,,1.0,0,1,
16.5,70,,0.5,0,1,a
17.0,77,,1.5,0,1,
17.0,74,,1.5,0,1,
18.0,51,,3.0,0,1,
18.0,39,,3.0,0,1,
18.5,74,,0.5,0,1,a
18.5,71,,0.5,0,1,
19.0,75,,0.5,0,1,
19.0,72,,0.5,0,1,
19.5,77,,0.5,0,1,a
19.5,74,,0.5,0,1,
20.0,79,,0.5,0,1,a
20.0,75,,0.5,0,1,a
20.5,75,,0.5,0,1,
20.5,72,,0.5,0,1,
21.0,63,,1.0,0,1,
21.0,74,,0.5,0,1,
21.0,53,,1.0,0,1,
21.0,69,,1.0,0,1,
21.5,72,,0.5,0,1,a
22.0,75,,0.5,0,1,
22.0,62,,1.0,0,1,
22.0,70,,1.0,0,1,
22.0,58,,1.0,0,1,
22.5,74,,0.5,0,1,a
23.0,79,,0.5,0,1,
23.0,45,,1.0,0,1,
23.0,57,,1.0,0,1,
23.0,72,,1.0,0,1,
23.5,77,,0.5,0,1,a
24.0,84,,0.5,0,1,
24.0,43,,2.0,0,1,
24.0,74,,1.0,0,1,
24.0,55,,2.0,0,1,
24.5,82,,0.5,0,1,a
25.0,81,,0.5,0,1,a
25.0,70,,2.0,0,1,
25.5,79,,0.5,0,1,a
26.0,77,,0.5,0,1,
26.0,55,,1.0,0,1,
26.0,60,,1.0,0,1,
26.5,76,,0.5,0,1,a
27.0,79,,1.0,0,1,
27.0,70,,1.0,0,1,
27.0,64,,1.0,0,1,
27.0,53,,2.0,0,1,
28.0,77,,1.25,0,1,
28.0,65,,1.0,0,1,
28.0,69,,1.0,0,1,
29.25,79,,0.25,0,1,a
29.5,75,,0.25,0,1,a
29.75,72,,0.25,0,1,a
30.0,70,,1.0,0,1,
30.0,62,,1.0,0,1,
30.0,58,,1.0,0,1,
31.0,69,,1.0,0,1,
31.0,63,,1.0,0,1,
31.0,60,,1.0,0,1,
32.0,70,,1.0,0,1,
32.0,65,,1.0,0,1,
32.0,62,,1.0,0,1,
33.0,64,,2.0,0,1,
33.0,61,,1.0,0,1,
33.0,55,,3.0,0,1,
34.0,60,,1.0,0,1,
35.0,72,,1.0,0,1,a
35.0,58,,2.0,0,1,
36.0,53,,2.5,0,1,
36.0,72,,1.5,0,1,a
37.0,57,,1.5,0,1,
37.5,70,,0.25,0,1,a
37.75,69,,0.25,0,1,a
38.0,67,,0.25,0,1,a
38.25,65,,0.25,0,1,a
38.5,63,,0.25,0,1,a
38.5,58,,0.5,0,1,
38.5,55,,0.5,0,1,
38.75,67,,0.25,0,1,a
39.0,65,,0.5,0,1,a
39.0,60,,1.0,0,1,
39.0,57,,1.0,0,1,
39.5,63,,0.5,0,1,a
40.0,62,,1.0,0,1,
40.0,58,,1.0,0,1,
41.0,74,,1.5,0,1,a
41.0,65,,1.5,0,1,
42.0,48,,3.0,0,1,
42.0,36,,3.0,0,1,
42.5,71,,0.5,0,1,a
42.5,62,,0.5,0,1,
43.0,72,,0.5,0,1,
43.0,63,,0.5,0,1,
43.5,74,,0.5,0,1,a
43.5,65,,0.5,0,1,
44.0,75,,0.5,0,1,a
44.0,67,,0.5,0,1,
44.5,72,,0.5,0,1,a
45.0,70,,0.5,0,1,
45.0,63,,1.0,0,1,
45.0,60,,1.0,0,1,
45.5,69,,0.5,0,1,a
46.0,65,,1.0,0,1,
46.0,72,,0.5,0,1,
46.0,62,,1.0,0,1,
46.5,70,,0.5,0,1,a
47.0,77,,1.5,0,1,
47.0,74,,1.5,0,1,
48.0,39,,3.0,0,1,
48.0,51,,3.0,0,1,
48.5,74,,0.5,0,1,a
48.5,71,,0.5,0,1,
49.0,75,,0.5,0,1,
49.0,72,,0.5,0,1,
49.5,77,,0.5,0,1,a
49.5,74,,0.5,0,1,
50.0,79,,0.5,0,1,a
50.0,75,,0.5,0,1,
50.5,75,,0.5,0,1,a
50.5,72,,0.5,0,1,
51.0,74,,0.5,0,1,
51.0,63,,1.0,0,1,
51.0,69,,1.0,0,1,
51.0,53,,1.0,0,1,
51.5,72,,0.5,0,1,a
52.0,75,,0.5,0,1,
52.0,58,,1.0,0,1,
52.0,62,,1.0,0,1,
52.0,70,,1.0,0,1,
52.5,74,,0.5,0,1,a
53.0,79,,0.5,0,1,
53.0,60,,1.0,0,1,
53.0,57,,1.0,0,1,
53.0,72,,1.0,0,1,
53.5,77,,0.5,0,1,a
54.0,84,,0.5,0,1,a
54.0,58,,3.0,0,1,
54.0,55,,3.0,0,1,
54.0,64,,3.0,0,1,
54.5,82,,0.5,0,1,a
55.0,81,,0.25,0,1,a
55.25,79,,0.25,0,1,a
55.5,77,,0.25,0,1,a
55.75,76,,0.25,0,1,a
56.0,74,,0.5,0,1,a
56.5,72,,0.5,0,1,a
57.0,86,,0.5,0,1,a
57.0,60,,3.0,0,1,
57.0,57,,3.0,0,1,
57.0,62,,3.0,0,1,
57.0,66,,3.0,0,1,
57.5,84,,0.5,0,1,a
58.0,82,,0.25,0,1,a
58.25,81,,0.25,0,1,a
58.5,79,,0.25,0,1,a
58.75,78,,0.25,0,1,a
59.0,75,,0.5,0,1,a
59.5,74,,0.5,0,1,a
60.0,87,,0.5,0,1,a
60.0,67,,3.0,0,1,
60.0,58,,3.0,0,1,
60.0,62,,3.0,0,1,
60.5,86,,0.5,0,1,a
61.0,84,,0.25,0,1,a
61.25,82,,0.25,0,1,a
61.5,81,,0.25,0,1,a
61.75,79,,0.25,0,1,a
62.0,78,,0.25,0,1,a
62.25,79,,0.25,0,1,a
62.5,81,,0.25,0,1,a
62.75,82,,0.25,0,1,a
63.0,77,,0.75,0,1,
63.0,69,,1.0,0,1,
63.0,60,,2.0,0,1,
63.75,79,,0.125,0,1,a
63.875,77,,0.125,0,1,
64.0,76,,1.0,0,1,a
64.0,67,,1.0,0,1,
66.0,53,,1.0,0,1,a
67.0,52,,1.0,0,1,a
68.0,53,,1.0,0,1,
69.0,48,,3.0,0,1,
69.25,83,,0.25,0,1,a
