onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,77,,0.75,0,1,a
0.5,58,,0.5,0,1,
0.75,74,,0.25,0,1,a
1.0,70,,0.5,0,1,a
1.0,62,,0.5,0,1,
1.5,70,,0.5,0,1,a
1.5,67,,0.5,0,1,
2.0,75,,0.5,0,1,a
2.0,60,,0.5,0,1,
2.5,79,,0.5,0,1,a
2.5,63,,0.5,0,1,
3.0,65,,0.5,0,1,
3.0,69,,0.5,0,1,a
3.5,63,,0.5,0,1,
4.0,72,,0.25,0,1,a
4.0,62,,0.5,0,1,
4.25,70,,0.25,0,1,a
4.5,74,,0.25,0,1,
4.5,57,,0.5,0,1,
4.75,72,,0.25,0,1,a
5.0,75,,0.25,0,1,a
5.0,58,,0.5,0,1,
5.25,74,,0.25,0,1,a
5.5,77,,0.25,0,1,
5.5,60,,0.5,0,1,
5.5,51,,0.5,0,1,
5.75,75,,0.25,0,1,a
6.0,74,,0.75,0,1,a
6.0,58,,1.0,0,1,
6.0,53,,1.5,0,1,
6.75,75,,0.125,0,1,a
6.875,74,,0.125,0,1,a
7.0,72,,0.25,0,1,a
7.0,57,,0.5,0,1,
7.25,74,,0.25,0,1,a
7.5,75,,0.25,0,1,a
7.75,76,,0.25,0,1,a
8.0,77,,0.75,0,1,a
8.5,58,,0.5,0,1,
8.75,75,,0.083333336,0,1,a
8.833333,74,,0.083333336,0,1,a
8.916667,72,,0.083333336,0,1,a
9.0,62,,0.5,0,1,
9.0,70,,0.5,0,1,a
9.5,70,,0.5,0,1,a
9.5,67,,0.5,0,1,
10.0,75,,0.5,0,1,a
10.0,60,,0.5,0,1,
10.5,79,,0.5,0,1,a
10.5,63,,0.5,0,1,
11.0,69,,0.5,0,1,a
11.0,65,,0.5,0,1,
11.5,63,,0.5,0,1,
11.75,69,,0.25,0,1,a
12.0,70,,0.25,0,1,a
12.0,62,,0.5,0,1,
12.25,74,,0.25,0,1,a
12.5,67,,0.25,0,1,a
12.5,51,,0.5,0,1,
12.5,63,,0.5,0,1,
