onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,70,,1.0,0,1,
0.0,67,,1.0,0,1,
0.0,51,,2.0,0,1,a
1.0,68,,0.5,0,1,a
1.0,65,,0.5,0,1,a
1.5,67,,0.5,0,1,
1.5,63,,0.5,0,1,a
2.0,72,,0.5,0,1,a
2.0,68,,0.5,0,1,a
2.5,70,,0.5,0,1,
2.5,67,,0.5,0,1,a
3.0,70,,1.0,0,1,
3.0,67,,1.0,0,1,
3.0,51,,1.0,0,1,
4.0,68,,1.0,0,1,
4.0,53,,1.0,0,1,
4.0,65,,1.0,0,1,a
5.0,67,,1.0,0,1,
5.0,55,,1.0,0,1,
5.0,63,,1.0,0,1,a
6.0,64,,1.0,0,1,
6.0,58,,1.0,0,1,
6.0,61,,1.0,0,1,a
7.0,65,,0.5,0,1,
7.0,56,,1.0,0,1,
7.0,60,,1.0,0,1,a
7.5,72,,0.5,0,1,a
8.0,70,,0.25,0,1,a
8.25,68,,0.25,0,1,a
8.5,67,,0.25,0,1,a
8.75,65,,0.25,0,1,a
9.0,63,,1.0,0,1,
9.0,55,,1.0,0,1,
9.0,45,,0.25,0,1,a
9.25,46,,0.25,0,1,a
9.5,48,,0.25,0,1,a
9.75,46,,0.25,0,1,a
10.0,62,,0.25,0,1,a
10.0,46,,1.0,0,1,a
10.0,53,,0.25,0,1,a
10.375,58,,0.125,0,1,a
10.5,62,,0.125,0,1,a
10.625,60,,0.125,0,1,a
10.75,63,,0.125,0,1,a
10.875,62,,0.125,0,1,a
11.0,65,,0.125,0,1,a
11.125,63,,0.125,0,1,a
11.25,67,,0.125,0,1,a
11.375,65,,0.125,0,1,a
11.5,68,,0.125,0,1,a
11.625,67,,0.125,0,1,a
11.75,70,,0.125,0,1,a
11.875,68,,0.125,0,1,a
12.0,67,,1.0,0,1,
12.0,51,,1.0,0,1,
12.0,39,,1.0,0,1,
12.0,70,,0.75,0,1,a
12.75,72,,0.125,0,1,a
12.875,70,,0.125,0,1,a
13.0,68,,0.25,0,1,a
13.25,67,,0.25,0,1,a
13.5,65,,0.25,0,1,a
13.75,63,,0.25,0,1,a
14.0,79,,0.25,0,1,
14.0,51,,1.0,0,1,
14.0,60,,1.0,0,1,a
14.25,74,,0.25,0,1,a
14.5,75,,0.25,0,1,a
14.75,72,,0.25,0,1,a
15.0,70,,1.0,0,1,
15.0,60,,1.0,0,1,
15.0,53,,1.0,0,1,
16.0,68,,0.75,0,1,
16.0,58,,1.0,0,1,
16.0,62,,1.0,0,1,a
16.75,67,,0.125,0,1,a
16.875,68,,0.125,0,1,a
17.0,63,,0.5,0,1,
17.0,67,,0.25,0,1,a
17.0,60,,0.5,0,1,a
17.25,75,,0.25,0,1,a
17.5,74,,0.25,0,1,a
17.75,73,,0.25,0,1,a
18.0,71,,0.25,0,1,
18.0,44,,1.0,0,1,
18.0,56,,1.0,0,1,
18.25,74,,0.125,0,1,a
18.375,72,,0.125,0,1,a
18.5,70,,0.125,0,1,a
18.625,68,,0.125,0,1,a
18.75,67,,0.125,0,1,a
18.875,65,,0.125,0,1,a
19.0,63,,1.5,0,1,
19.0,46,,2.0,0,1,
19.0,55,,1.0,0,1,a
20.0,56,,1.0,0,1,a
20.5,62,,0.5,0,1,a
20.5,67,,0.25,0,1,a
20.75,65,,0.25,0,1,a
21.0,63,,1.0,0,1,a
21.0,51,,0.25,0,1,a
21.25,55,,0.25,0,1,
21.5,58,,0.25,0,1,
21.75,55,,0.25,0,1,
22.0,51,,0.25,0,1,
22.25,55,,0.25,0,1,
22.5,70,,0.5,0,1,
22.5,58,,0.25,0,1,
22.5,67,,0.5,0,1,a
22.75,55,,0.25,0,1,
23.0,70,,0.5,0,1,
23.0,67,,0.5,0,1,a
23.0,51,,0.25,0,1,
23.25,55,,0.25,0,1,
23.5,70,,0.5,0,1,
23.5,67,,0.5,0,1,
23.5,58,,0.25,0,1,
23.75,55,,0.25,0,1,
24.0,75,,0.5,0,1,
24.0,68,,2.0,0,1,a
24.0,51,,0.25,0,1,
24.25,53,,0.25,0,1,
24.5,74,,1.0,0,1,a
24.5,56,,0.25,0,1,
24.75,53,,0.25,0,1,
25.0,51,,0.25,0,1,
25.25,53,,0.25,0,1,
25.5,82,,0.25,0,1,a
25.5,56,,0.25,0,1,
25.75,80,,0.25,0,1,a
25.75,53,,0.25,0,1,
26.0,79,,0.25,0,1,a
26.0,51,,0.25,0,1,
26.25,77,,0.25,0,1,a
26.25,53,,0.25,0,1,
26.5,75,,0.25,0,1,a
26.5,56,,0.25,0,1,
26.75,74,,0.25,0,1,a
26.75,53,,0.25,0,1,
27.0,51,,0.25,0,1,
27.0,75,,0.75,0,1,a
27.25,55,,0.25,0,1,
27.5,58,,0.25,0,1,
27.75,74,,0.125,0,1,a
27.75,55,,0.25,0,1,
27.875,72,,0.125,0,1,a
28.0,70,,0.5,0,1,a
28.0,51,,0.25,0,1,
28.25,55,,0.25,0,1,
28.5,70,,0.5,0,1,
28.5,58,,0.25,0,1,
28.5,67,,0.5,0,1,a
28.75,55,,0.25,0,1,
29.0,70,,0.5,0,1,
29.0,51,,0.25,0,1,
29.0,67,,0.5,0,1,a
29.25,55,,0.25,0,1,
29.5,70,,0.5,0,1,
29.5,67,,0.5,0,1,
29.5,58,,0.25,0,1,
29.75,55,,0.25,0,1,
30.0,75,,0.5,0,1,
30.0,51,,0.25,0,1,
30.0,68,,2.0,0,1,a
30.25,53,,0.25,0,1,
30.5,74,,1.0,0,1,a
30.5,56,,0.25,0,1,
30.75,53,,0.25,0,1,
31.0,51,,0.25,0,1,
31.25,53,,0.25,0,1,
31.5,82,,0.25,0,1,a
31.5,56,,0.25,0,1,
31.75,80,,0.25,0,1,a
31.75,53,,0.25,0,1,
32.0,79,,0.25,0,1,a
32.0,51,,0.25,0,1,
32.25,77,,0.25,0,1,a
32.25,53,,0.25,0,1,
32.5,75,,0.25,0,1,a
32.5,56,,0.25,0,1,
32.75,74,,0.25,0,1,a
32.75,53,,0.25,0,1,
33.0,75,,0.5,0,1,
33.0,55,,1.0,0,1,
33.0,51,,1.0,0,1,a
