onset,midi_number,morphetic_number,duration,staff_number,measure,type
-0.5,72,,0.5,0,1,a
0.0,70,,0.25,0,1,a
0.25,69,,0.25,0,1,
0.5,67,,0.25,0,1,a
0.75,65,,0.25,0,1,a
1.0,69,,0.25,0,1,a
1.25,67,,0.25,0,1,
1.5,70,,0.25,0,1,a
1.75,64,,0.25,0,1,a
2.0,65,,0.5,0,1,a
2.5,60,,0.5,0,1,a
3.0,72,,1.0,0,1,a
4.0,70,,0.25,0,1,a
4.25,69,,0.25,0,1,
4.5,67,,0.25,0,1,a
4.75,65,,0.25,0,1,a
5.0,69,,0.25,0,1,a
5.25,67,,0.25,0,1,
5.5,70,,0.25,0,1,a
5.75,64,,0.25,0,1,a
6.0,65,,2.0,0,1,a
6.0,57,,0.25,0,1,
6.0,53,,2.0,0,1,a
6.25,60,,0.25,0,1,
6.5,57,,0.25,0,1,
6.75,60,,0.25,0,1,
7.0,57,,0.25,0,1,a
7.25,60,,0.25,0,1,
7.5,57,,0.25,0,1,a
7.75,60,,0.25,0,1,
8.0,66,,0.25,0,1,a
8.0,58,,0.25,0,1,
8.0,53,,2.0,0,1,a
8.25,67,,0.25,0,1,a
8.25,60,,0.25,0,1,
8.5,69,,0.25,0,1,a
8.5,58,,0.25,0,1,
8.75,70,,0.25,0,1,a
8.75,60,,0.25,0,1,
9.0,72,,0.25,0,1,a
9.0,58,,0.25,0,1,
9.25,73,,0.25,0,1,a
9.25,60,,0.25,0,1,
9.5,74,,0.25,0,1,a
9.5,58,,0.25,0,1,
9.75,76,,0.25,0,1,a
9.75,60,,0.25,0,1,
10.0,79,,0.25,0,1,a
10.0,57,,0.25,0,1,
10.0625,53,,2.0,0,1,a
10.25,77,,0.25,0,1,a
10.25,60,,0.25,0,1,
10.5,76,,0.25,0,1,a
10.5,57,,0.25,0,1,
10.75,74,,0.25,0,1,a
10.75,60,,0.25,0,1,
11.0,74,,0.25,0,1,a
11.0,57,,0.25,0,1,
11.25,72,,0.25,0,1,a
11.25,60,,0.25,0,1,
11.5,57,,0.25,0,1,
11.5,70,,0.25,0,1,a
11.75,69,,0.25,0,1,a
11.75,60,,0.25,0,1,
12.0,64,,2.0,0,1,
12.0,67,,0.5,0,1,
12.0,58,,0.25,0,1,
12.0,53,,2.0,0,1,a
12.25,60,,0.25,0,1,
12.5,58,,0.25,0,1,
12.5,67,,0.25,0,1,a
12.75,60,,0.25,0,1,
12.75,66,,0.25,0,1,a
13.0,67,,0.5,0,1,a
13.0,58,,0.25,0,1,
13.25,60,,0.25,0,1,
13.5,72,,0.5,0,1,a
13.5,58,,0.25,0,1,
13.75,60,,0.25,0,1,
14.0,65,,1.0,0,1,
14.0,57,,1.0,0,1,
14.0,53,,1.0,0,1,a
15.5,60,,0.5,0,1,a
16.0,58,,0.25,0,1,a
16.25,57,,0.25,0,1,
16.5,55,,0.25,0,1,a
16.75,53,,0.25,0,1,a
17.0,57,,0.25,0,1,a
17.25,55,,0.25,0,1,
17.5,58,,0.25,0,1,a
17.75,52,,0.25,0,1,a
18.0,53,,0.5,0,1,a
18.5,48,,0.5,0,1,a
19.0,60,,1.0,0,1,a
20.0,58,,0.25,0,1,a
20.25,57,,0.25,0,1,
20.5,55,,0.25,0,1,a
20.75,53,,0.25,0,1,a
21.0,57,,0.25,0,1,a
21.25,55,,0.25,0,1,
21.5,58,,0.25,0,1,a
21.75,52,,0.25,0,1,a
22.0,53,,2.0,0,1,a
22.0,72,,0.25,0,1,a
22.25,84,,0.25,0,1,
22.5,81,,0.25,0,1,a
22.75,84,,0.25,0,1,
23.0,72,,0.25,0,1,a
23.25,84,,0.25,0,1,
23.5,81,,0.25,0,1,a
23.75,84,,0.25,0,1,
24.0,54,,0.25,0,1,a
24.0,72,,0.25,0,1,a
24.25,84,,0.25,0,1,
24.25,55,,0.25,0,1,
24.5,57,,0.25,0,1,
24.5,82,,0.25,0,1,a
24.75,84,,0.25,0,1,
24.75,58,,0.25,0,1,a
25.0,60,,0.25,0,1,
25.0,72,,0.25,0,1,a
25.25,84,,0.25,0,1,
25.25,61,,0.25,0,1,a
25.5,62,,0.25,0,1,
25.5,82,,0.25,0,1,a
25.75,64,,0.25,0,1,
25.75,84,,0.25,0,1,a
26.0,67,,0.25,0,1,
26.0,72,,0.25,0,1,a
26.25,65,,0.25,0,1,
26.25,84,,0.25,0,1,
