onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,43,,1.0,0,1,
0.0,71,,2.0,0,1,
0.0,67,,2.0,0,1,
1.0,55,,1.0,0,1,
2.0,69,,1.0,0,1,
2.0,72,,1.0,0,1,
2.0,55,,1.0,0,1,
3.0,55,,1.0,0,1,
3.0,71,,1.0,0,1,
3.0,74,,1.0,0,1,a
4.0,55,,1.0,0,1,
5.0,55,,1.0,0,1,
5.0,74,,1.0,0,1,
5.0,71,,1.0,0,1,a
6.0,79,,2.0,0,1,
6.0,55,,1.0,0,1,
6.0,76,,2.0,0,1,a
7.0,55,,1.0,0,1,
8.0,78,,1.0,0,1,
8.0,55,,1.0,0,1,
8.0,74,,1.0,0,1,a
9.0,55,,1.0,0,1,
9.0,72,,2.0,0,1,
9.0,76,,2.0,0,1,a
10.0,55,,1.0,0,1,
11.0,74,,1.0,0,1,
11.0,55,,1.0,0,1,
11.0,71,,1.0,0,1,a
12.0,71,,2.0,0,1,
12.0,43,,1.0,0,1,
12.0,67,,2.0,0,1,
13.0,55,,1.0,0,1,
14.0,69,,1.0,0,1,
14.0,72,,1.0,0,1,
14.0,55,,1.0,0,1,
15.0,71,,1.0,0,1,
15.0,55,,1.0,0,1,
15.0,74,,1.0,0,1,a
16.0,55,,1.0,0,1,
17.0,55,,1.0,0,1,
17.0,74,,1.0,0,1,
17.0,71,,1.0,0,1,a
18.0,55,,1.0,0,1,
18.0,76,,2.0,0,1,
18.0,72,,2.0,0,1,a
19.0,55,,1.0,0,1,
20.0,55,,1.0,0,1,
20.0,74,,1.0,0,1,
20.0,71,,1.0,0,1,a
21.0,55,,1.0,0,1,
21.0,69,,2.0,0,1,
21.0,72,,2.0,0,1,a
22.0,55,,1.0,0,1,
23.0,55,,1.0,0,1,
23.0,71,,1.0,0,1,
23.0,67,,1.0,0,1,a
24.0,47,,3.0,0,1,
24.0,62,,0.5,0,1,
24.0,35,,3.0,0,1,a
24.5,67,,0.5,0,1,a
25.0,66,,0.5,0,1,a
25.5,67,,0.5,0,1,a
26.0,71,,0.5,0,1,a
26.5,67,,0.5,0,1,a
27.0,64,,0.5,0,1,
27.0,36,,3.0,0,1,
27.0,48,,3.0,0,1,
27.5,69,,0.5,0,1,a
28.0,68,,0.5,0,1,a
28.5,69,,0.5,0,1,a
29.0,72,,0.5,0,1,a
29.5,69,,0.5,0,1,a
30.0,38,,3.0,0,1,
30.0,66,,0.5,0,1,
30.0,50,,3.0,0,1,a
30.5,71,,0.5,0,1,a
31.0,70,,0.5,0,1,a
31.5,71,,0.5,0,1,a
32.0,74,,0.5,0,1,a
32.5,71,,0.5,0,1,a
33.0,52,,3.0,0,1,
33.0,40,,3.0,0,1,
33.0,67,,0.5,0,1,a
33.5,72,,0.5,0,1,a
34.0,71,,0.5,0,1,a
34.5,72,,0.5,0,1,a
35.0,76,,0.5,0,1,a
35.5,72,,0.5,0,1,a
36.0,74,,1.0,0,1,a
36.0,54,,0.5,0,1,
36.5,62,,0.5,0,1,
37.0,61,,0.5,0,1,
37.5,62,,0.5,0,1,
38.0,54,,0.5,0,1,
38.0,81,,1.0,0,1,
38.0,84,,1.0,0,1,a
38.5,62,,0.5,0,1,
39.0,55,,0.5,0,1,
39.0,83,,1.0,0,1,
39.0,79,,1.0,0,1,a
39.5,62,,0.5,0,1,
40.0,61,,0.5,0,1,
40.5,62,,0.5,0,1,
41.0,55,,0.5,0,1,
41.0,71,,1.0,0,1,
41.0,74,,1.0,0,1,a
41.5,62,,0.5,0,1,
42.0,57,,0.5,0,1,
42.0,72,,1.0,0,1,
42.0,69,,1.0,0,1,a
42.5,62,,0.5,0,1,
43.0,61,,0.5,0,1,
43.5,62,,0.5,0,1,
44.0,57,,0.5,0,1,
44.0,78,,1.0,0,1,
44.0,72,,1.0,0,1,a
44.5,62,,0.5,0,1,
45.0,59,,0.5,0,1,
45.0,79,,1.0,0,1,
45.0,71,,1.0,0,1,a
45.5,62,,0.5,0,1,
46.0,61,,0.5,0,1,
46.5,62,,0.5,0,1,
47.0,59,,0.5,0,1,
47.0,67,,1.0,0,1,
47.0,71,,1.0,0,1,a
47.5,62,,0.5,0,1,
48.0,64,,1.0,0,1,
48.0,60,,1.0,0,1,
48.0,69,,0.5,0,1,a
48.5,68,,0.5,0,1,a
49.0,71,,0.5,0,1,a
49.5,69,,0.5,0,1,a
50.0,72,,0.5,0,1,a
50.5,71,,0.5,0,1,a
51.0,74,,0.5,0,1,a
51.5,72,,0.5,0,1,a
52.0,76,,3.0,0,1,a
53.0,60,,1.0,0,1,
53.0,67,,1.0,0,1,a
54.0,66,,1.0,0,1,
54.0,62,,1.0,0,1,
55.0,72,,3.0,0,1,a
56.0,62,,1.0,0,1,
56.0,66,,1.0,0,1,a
57.0,67,,1.0,0,1,
57.0,64,,1.0,0,1,a
58.0,71,,3.0,0,1,a
59.0,64,,1.0,0,1,
59.0,67,,1.0,0,1,a
60.0,64,,1.0,0,1,
60.0,60,,1.0,0,1,
61.0,69,,3.0,0,1,a
62.0,48,,1.0,0,1,
62.0,60,,1.0,0,1,
63.0,50,,1.0,0,1,
63.0,59,,1.0,0,1,
64.0,67,,3.0,0,1,a
65.0,59,,1.0,0,1,
65.0,50,,1.0,0,1,
66.0,57,,1.0,0,1,
66.0,50,,1.0,0,1,
67.0,66,,3.0,0,1,a
68.0,57,,1.0,0,1,
68.0,50,,1.0,0,1,a
69.0,55,,1.0,0,1,
69.0,59,,1.0,0,1,a
70.0,67,,1.0,0,1,a
71.0,69,,1.0,0,1,a
72.0,71,,3.0,0,1,
72.0,65,,3.0,0,1,
72.0,62,,3.0,0,1,
72.0,43,,0.5,0,1,a
72.5,55,,0.5,0,1,
73.0,54,,0.5,0,1,a
73.5,55,,0.5,0,1,
74.0,57,,0.5,0,1,a
74.5,55,,0.5,0,1,
75.0,64,,0.5,0,1,
75.0,43,,1.0,0,1,a
75.5,67,,0.5,0,1,a
76.0,72,,0.5,0,1,a
76.5,67,,0.5,0,1,a
77.0,76,,0.5,0,1,a
77.5,72,,0.5,0,1,a
78.0,43,,0.5,0,1,
78.0,78,,3.0,0,1,
78.0,72,,3.0,0,1,
78.0,69,,3.0,0,1,a
78.5,55,,0.5,0,1,
79.0,54,,0.5,0,1,
79.5,55,,0.5,0,1,
80.0,57,,0.5,0,1,
80.5,55,,0.5,0,1,
81.0,43,,1.0,0,1,
81.0,79,,0.5,0,1,a
81.5,83,,0.5,0,1,a
82.0,79,,0.5,0,1,a
82.5,74,,0.5,0,1,a
83.0,71,,0.5,0,1,a
83.5,67,,0.5,0,1,a
84.0,71,,3.0,0,1,
84.0,43,,0.5,0,1,
84.0,62,,3.0,0,1,
84.0,65,,3.0,0,1,a
84.5,55,,0.5,0,1,
85.0,54,,0.5,0,1,
85.5,55,,0.5,0,1,
86.0,57,,0.5,0,1,
86.5,55,,0.5,0,1,
87.0,64,,0.5,0,1,
87.0,43,,1.0,0,1,a
87.5,67,,0.5,0,1,a
88.0,72,,0.5,0,1,a
88.5,67,,0.5,0,1,a
89.0,76,,0.5,0,1,a
89.5,72,,0.5,0,1,a
90.0,43,,0.5,0,1,
