onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,53,,0.5,0,1,
0.0,65,,2.0,0,1,a
0.5,57,,0.5,0,1,
1.0,60,,0.5,0,1,
1.5,57,,0.5,0,1,
2.0,69,,1.0,0,1,a
2.0,60,,0.5,0,1,
2.5,57,,0.5,0,1,
3.0,72,,2.0,0,1,a
3.0,53,,0.5,0,1,
3.5,60,,0.5,0,1,
4.0,63,,0.5,0,1,
4.5,60,,0.5,0,1,
5.0,69,,1.0,0,1,a
5.0,63,,0.5,0,1,
5.5,60,,0.5,0,1,
6.0,70,,2.0,0,1,a
6.0,53,,0.5,0,1,
6.5,58,,0.5,0,1,
7.0,62,,0.5,0,1,
7.5,58,,0.5,0,1,
8.0,79,,1.0,0,1,a
8.0,62,,0.5,0,1,
8.5,58,,0.5,0,1,
9.0,77,,0.5,0,1,a
9.0,53,,0.5,0,1,
9.5,76,,0.5,0,1,a
9.5,55,,0.5,0,1,
10.0,76,,1.0,0,1,a
10.0,58,,0.5,0,1,
10.5,55,,0.5,0,1,
11.0,58,,0.5,0,1,
11.5,55,,0.5,0,1,
12.0,77,,1.0,0,1,a
12.0,57,,1.0,0,1,
12.0,53,,1.0,0,1,a
13.0,69,,1.0,0,1,a
14.0,74,,1.0,0,1,a
15.0,67,,1.0,0,1,a
16.0,72,,1.5,0,1,a
17.5,69,,0.5,0,1,a
18.0,65,,4.0,0,1,a
18.0,53,,1.0,0,1,a
19.0,45,,1.0,0,1,a
20.0,50,,1.0,0,1,a
21.0,67,,1.0,0,1,a
21.0,43,,1.0,0,1,
22.0,64,,0.5,0,1,a
22.0,48,,1.5,0,1,a
22.5,62,,0.5,0,1,a
23.0,64,,1.0,0,1,a
23.5,45,,0.5,0,1,a
24.0,65,,4.0,0,1,a
24.0,69,,1.0,0,1,a
24.0,41,,1.0,0,1,
25.0,70,,1.0,0,1,a
25.0,50,,1.0,0,1,a
26.0,74,,1.0,0,1,a
26.0,46,,1.0,0,1,
27.0,74,,0.5,0,1,a
27.0,45,,1.0,0,1,
27.5,72,,0.5,0,1,a
28.0,70,,0.5,0,1,a
28.5,69,,0.5,0,1,a
29.0,67,,0.5,0,1,a
29.0,50,,1.0,0,1,
29.5,65,,0.5,0,1,a
30.0,67,,1.0,0,1,a
30.0,46,,1.0,0,1,
31.0,70,,1.0,0,1,a
32.0,64,,1.0,0,1,
32.0,58,,1.0,0,1,
32.0,48,,1.0,0,1,
33.0,65,,1.0,0,1,
33.0,57,,1.0,0,1,
33.0,41,,1.0,0,1,
35.0,84,,0.75,0,1,
35.0,69,,0.75,0,1,
35.0,72,,0.75,0,1,a
35.75,82,,0.25,0,1,
35.75,67,,0.25,0,1,
35.75,70,,0.25,0,1,a
36.0,81,,1.0,0,1,
36.0,69,,1.0,0,1,
36.0,65,,1.0,0,1,
37.0,81,,1.0,0,1,
37.0,69,,1.0,0,1,
37.0,65,,1.0,0,1,
38.0,81,,0.75,0,1,
38.0,65,,0.75,0,1,
38.0,69,,0.75,0,1,
38.75,67,,0.25,0,1,
38.75,60,,0.25,0,1,
38.75,79,,0.25,0,1,a
39.0,77,,1.0,0,1,
39.0,65,,1.0,0,1,
39.0,57,,1.0,0,1,
40.0,77,,1.0,0,1,
40.0,65,,1.0,0,1,
40.0,57,,1.0,0,1,
41.0,77,,1.0,0,1,
41.0,57,,1.0,0,1,
41.0,65,,1.0,0,1,
42.0,79,,1.0,0,1,
42.0,67,,1.0,0,1,
42.0,60,,1.0,0,1,
42.0,76,,1.0,0,1,
43.0,79,,1.0,0,1,
43.0,76,,1.0,0,1,
43.0,60,,1.0,0,1,
43.0,67,,1.0,0,1,
44.0,79,,1.0,0,1,
44.0,76,,1.0,0,1,
44.0,67,,1.0,0,1,
44.0,60,,1.0,0,1,
45.0,79,,1.0,0,1,
45.0,60,,1.0,0,1,
45.0,76,,1.0,0,1,
45.0,67,,1.0,0,1,
46.0,77,,1.0,0,1,
46.0,81,,1.0,0,1,
46.0,65,,1.0,0,1,
46.0,69,,1.0,0,1,
47.0,69,,0.75,0,1,
47.0,72,,0.75,0,1,
47.0,84,,0.25,0,1,a
47.25,86,,0.25,0,1,a
47.5,84,,0.25,0,1,a
47.75,67,,0.25,0,1,
47.75,70,,0.25,0,1,
47.75,82,,0.25,0,1,a
48.0,69,,1.0,0,1,
48.0,65,,1.0,0,1,
48.0,81,,1.0,0,1,
49.0,81,,1.0,0,1,
49.0,65,,1.0,0,1,
49.0,69,,1.0,0,1,
50.0,81,,0.25,0,1,
50.0,65,,0.75,0,1,
50.0,69,,0.75,0,1,
50.25,82,,0.25,0,1,a
50.5,81,,0.25,0,1,a
50.75,60,,0.25,0,1,
50.75,79,,0.25,0,1,
50.75,67,,0.25,0,1,a
51.0,65,,1.0,0,1,
51.0,77,,1.0,0,1,
51.0,57,,1.0,0,1,
52.0,77,,1.0,0,1,
52.0,65,,1.0,0,1,
52.0,57,,1.0,0,1,
53.0,77,,1.0,0,1,
53.0,65,,1.0,0,1,
53.0,57,,1.0,0,1,
54.0,79,,1.0,0,1,
54.0,60,,1.0,0,1,
54.0,67,,1.0,0,1,
55.0,82,,1.0,0,1,
56.0,76,,1.0,0,1,
56.0,70,,1.0,0,1,
56.0,67,,1.0,0,1,
56.0,60,,1.0,0,1,
57.0,77,,1.0,0,1,
57.0,69,,1.0,0,1,
57.0,65,,1.0,0,1,a
59.0,70,,1.0,0,1,
59.0,84,,1.0,0,1,
59.0,64,,1.0,0,1,
59.0,60,,1.0,0,1,
60.0,77,,1.0,0,1,
60.0,69,,1.0,0,1,
60.0,65,,1.0,0,1,a
62.0,58,,1.0,0,1,
62.0,72,,1.0,0,1,
62.0,48,,1.0,0,1,
62.0,52,,1.0,0,1,
63.0,65,,1.0,0,1,
63.0,57,,1.0,0,1,
63.0,53,,1.0,0,1,a
65.0,61,,1.0,0,1,
65.0,49,,1.0,0,1,
65.0,37,,1.0,0,1,
66.0,62,,1.5,0,1,a
66.0,50,,0.5,0,1,
66.0,38,,0.5,0,1,
66.5,53,,0.5,0,1,
67.0,57,,0.5,0,1,
67.5,65,,0.25,0,1,a
67.5,53,,0.5,0,1,
67.75,69,,0.25,0,1,a
68.0,74,,0.5,0,1,a
68.0,57,,0.5,0,1,
68.5,53,,0.5,0,1,
68.5,69,,0.25,0,1,a
68.75,74,,0.25,0,1,a
69.0,77,,0.5,0,1,a
69.0,50,,0.5,0,1,
69.5,53,,0.5,0,1,
69.5,74,,0.25,0,1,a
69.75,77,,0.25,0,1,a
70.0,57,,0.5,0,1,
70.0,81,,0.5,0,1,a
70.5,53,,0.5,0,1,
70.5,81,,0.5,0,1,a
71.0,57,,0.5,0,1,
71.0,77,,0.5,0,1,a
71.5,74,,0.5,0,1,a
71.5,53,,0.5,0,1,
72.0,40,,1.0,0,1,
72.0,52,,1.0,0,1,
72.0,82,,1.5,0,1,a
73.0,61,,1.0,0,1,
73.0,58,,1.0,0,1,
73.0,52,,1.0,0,1,
73.0,55,,1.0,0,1,
73.5,81,,0.25,0,1,a
73.75,79,,0.25,0,1,a
74.0,77,,0.25,0,1,a
74.25,76,,0.25,0,1,a
74.5,74,,0.25,0,1,a
74.75,73,,0.25,0,1,a
75.0,40,,1.0,0,1,
75.0,52,,1.0,0,1,
75.0,82,,1.5,0,1,a
76.0,61,,1.0,0,1,
76.0,52,,1.0,0,1,
76.0,55,,1.0,0,1,
76.0,58,,1.0,0,1,
76.5,81,,0.25,0,1,a
76.75,79,,0.25,0,1,a
77.0,77,,0.25,0,1,a
77.25,76,,0.25,0,1,a
77.5,74,,0.25,0,1,a
77.75,73,,0.25,0,1,a
78.0,74,,1.5,0,1,a
78.0,53,,0.5,0,1,
78.5,57,,0.5,0,1,
79.0,62,,0.5,0,1,
79.5,65,,0.25,0,1,a
79.5,57,,0.5,0,1,
79.75,69,,0.25,0,1,a
80.0,62,,0.5,0,1,
80.0,74,,0.5,0,1,a
80.5,57,,0.5,0,1,
80.5,69,,0.25,0,1,a
80.75,74,,0.25,0,1,a
81.0,77,,0.5,0,1,a
81.0,53,,0.5,0,1,
81.5,57,,0.5,0,1,
81.5,74,,0.25,0,1,a
81.75,77,,0.25,0,1,a
82.0,81,,0.5,0,1,a
82.0,62,,0.5,0,1,
82.5,81,,0.5,0,1,a
82.5,57,,0.5,0,1,
83.0,62,,0.5,0,1,
83.0,77,,0.5,0,1,a
83.5,57,,0.5,0,1,
83.5,74,,0.5,0,1,a
84.0,74,,1.5,0,1,
84.0,77,,1.5,0,1,
84.0,71,,1.5,0,1,
84.0,80,,1.5,0,1,a
84.0,50,,1.0,0,1,
84.0,38,,1.0,0,1,
85.0,59,,1.0,0,1,
85.0,53,,1.0,0,1,
85.0,56,,1.0,0,1,
85.0,50,,1.0,0,1,
85.5,79,,0.25,0,1,a
85.75,77,,0.25,0,1,a
86.0,75,,0.25,0,1,a
86.25,74,,0.25,0,1,a
86.5,72,,0.25,0,1,a
86.75,71,,0.25,0,1,a
87.0,38,,1.0,0,1,
87.0,80,,1.5,0,1,a
87.0,50,,1.0,0,1,
88.0,59,,1.0,0,1,
88.0,53,,1.0,0,1,
88.0,56,,1.0,0,1,
88.0,50,,1.0,0,1,
88.5,79,,0.25,0,1,a
88.75,77,,0.25,0,1,a
89.0,75,,0.25,0,1,a
89.25,74,,0.25,0,1,a
89.5,72,,0.25,0,1,a
89.75,71,,0.25,0,1,a
90.0,72,,1.25,0,1,a
90.0,51,,0.5,0,1,a
90.5,55,,0.5,0,1,
91.0,60,,0.5,0,1,
91.25,67,,0.25,0,1,a
91.5,55,,0.5,0,1,
91.5,72,,0.25,0,1,a
91.75,67,,0.25,0,1,a
92.0,60,,0.5,0,1,
92.0,75,,0.25,0,1,a
92.25,72,,0.25,0,1,a
92.5,55,,0.5,0,1,
92.5,75,,0.25,0,1,a
92.75,72,,0.25,0,1,a
93.0,51,,0.5,0,1,
93.0,79,,0.25,0,1,a
93.25,75,,0.25,0,1,a
93.5,55,,0.5,0,1,
93.5,79,,0.25,0,1,a
93.75,75,,0.25,0,1,a
94.0,60,,0.5,0,1,
94.0,84,,1.0,0,1,a
94.5,55,,0.5,0,1,
95.0,60,,0.5,0,1,
95.5,55,,0.5,0,1,
96.0,72,,1.25,0,1,a
96.0,48,,0.5,0,1,
96.5,51,,0.5,0,1,
97.0,56,,0.5,0,1,
97.25,68,,0.25,0,1,a
97.5,51,,0.5,0,1,
97.5,72,,0.25,0,1,a
97.75,68,,0.25,0,1,a
98.0,56,,0.5,0,1,
98.0,75,,0.25,0,1,a
98.25,72,,0.25,0,1,a
98.5,51,,0.5,0,1,
98.5,75,,0.25,0,1,a
98.75,72,,0.25,0,1,a
99.0,48,,0.5,0,1,
99.0,80,,0.25,0,1,a
99.25,75,,0.25,0,1,a
99.5,51,,0.5,0,1,
99.5,80,,0.25,0,1,a
99.75,75,,0.25,0,1,a
100.0,56,,0.5,0,1,
100.0,84,,1.0,0,1,a
100.5,51,,0.5,0,1,
101.0,56,,0.5,0,1,
101.5,51,,0.5,0,1,
102.0,72,,1.25,0,1,a
102.0,44,,0.5,0,1,
102.5,48,,0.5,0,1,
103.0,51,,0.5,0,1,
103.25,66,,0.25,0,1,a
103.5,48,,0.5,0,1,
103.5,72,,0.25,0,1,a
103.75,66,,0.25,0,1,a
104.0,51,,0.5,0,1,
104.0,75,,0.25,0,1,a
104.25,72,,0.25,0,1,a
104.5,48,,0.5,0,1,
104.5,75,,0.25,0,1,a
104.75,72,,0.25,0,1,a
105.0,44,,0.5,0,1,
105.0,78,,0.25,0,1,a
105.25,75,,0.25,0,1,a
105.5,78,,0.25,0,1,a
105.5,48,,0.5,0,1,
105.75,75,,0.25,0,1,a
106.0,84,,1.0,0,1,a
106.0,51,,0.5,0,1,
106.5,48,,0.5,0,1,
107.0,78,,1.0,0,1,a
107.0,51,,0.5,0,1,
107.5,48,,0.5,0,1,
108.0,43,,0.5,0,1,
108.0,79,,2.0,0,1,a
108.5,47,,0.5,0,1,
109.0,50,,0.5,0,1,
109.5,55,,0.5,0,1,
110.0,48,,0.5,0,1,
110.0,77,,0.25,0,1,a
110.25,75,,0.25,0,1,a
110.5,51,,0.5,0,1,
110.5,74,,0.25,0,1,a
