onset,midi_number,morphetic_number,duration,staff_number,measure,type
-1.0,74,,0.75,0,1,a
-0.25,71,,0.25,0,1,a
0.0,74,,1.0,0,1,a
0.0,55,,0.5,0,1,a
0.5,59,,0.5,0,1,
1.0,62,,0.5,0,1,
1.5,59,,0.5,0,1,
2.0,67,,1.0,0,1,a
2.0,62,,0.5,0,1,
2.5,59,,0.5,0,1,
3.0,57,,0.5,0,1,
3.0,66,,1.0,0,1,a
3.5,60,,0.5,0,1,
4.0,62,,0.5,0,1,
4.5,60,,0.5,0,1,
5.0,81,,0.75,0,1,a
5.0,62,,0.5,0,1,
5.5,60,,0.5,0,1,
5.75,78,,0.25,0,1,a
6.0,81,,1.0,0,1,a
6.0,54,,0.5,0,1,
6.5,57,,0.5,0,1,
7.0,62,,0.5,0,1,
7.5,57,,0.5,0,1,
8.0,62,,0.5,0,1,
8.0,72,,1.0,0,1,a
8.5,57,,0.5,0,1,
9.0,71,,1.0,0,1,a
9.0,55,,0.5,0,1,
9.5,59,,0.5,0,1,
10.0,62,,0.5,0,1,
10.5,59,,0.5,0,1,
11.0,79,,0.75,0,1,a
11.0,55,,1.0,0,1,
11.75,78,,0.25,0,1,a
12.0,78,,0.5,0,1,
12.0,67,,2.0,0,1,
12.0,60,,2.0,0,1,
12.5,76,,0.5,0,1,a
13.0,76,,1.0,0,1,a
14.0,79,,0.75,0,1,a
14.75,76,,0.25,0,1,a
15.0,76,,0.5,0,1,
15.0,59,,2.0,0,1,
15.0,67,,2.0,0,1,
15.5,74,,0.5,0,1,a
16.0,74,,1.0,0,1,a
17.0,79,,0.75,0,1,a
17.75,74,,0.25,0,1,a
18.0,74,,1.0,0,1,
18.0,60,,1.0,0,1,
18.0,57,,1.0,0,1,
19.0,55,,1.0,0,1,
19.0,74,,1.0,0,1,
19.0,59,,1.0,0,1,
20.0,74,,1.0,0,1,
20.0,57,,1.0,0,1,
20.0,54,,1.0,0,1,
21.0,55,,1.0,0,1,
21.0,74,,0.25,0,1,
21.0,59,,1.0,0,1,
21.25,76,,0.25,0,1,a
21.5,78,,0.25,0,1,a
21.75,79,,0.25,0,1,a
22.0,81,,0.25,0,1,a
22.25,83,,0.25,0,1,a
22.5,84,,0.25,0,1,a
22.75,86,,0.25,0,1,
23.0,55,,1.0,0,1,
23.0,52,,1.0,0,1,
23.0,84,,0.25,0,1,a
23.25,83,,0.25,0,1,a
23.5,81,,0.25,0,1,a
23.75,79,,0.25,0,1,a
24.0,78,,0.25,0,1,a
24.25,76,,0.25,0,1,a
24.5,74,,0.25,0,1,a
24.75,72,,0.25,0,1,a
25.0,71,,0.25,0,1,
25.0,55,,1.0,0,1,
25.0,50,,2.0,0,1,
25.25,74,,0.25,0,1,a
25.5,71,,0.25,0,1,a
25.75,67,,0.25,0,1,a
26.0,60,,1.0,0,1,
26.0,69,,0.25,0,1,a
26.25,72,,0.25,0,1,a
26.5,69,,0.25,0,1,a
26.75,66,,0.25,0,1,a
27.0,59,,1.0,0,1,
27.0,55,,1.0,0,1,
27.0,67,,1.0,0,1,a
28.0,43,,1.0,0,1,
29.0,67,,0.75,0,1,a
29.75,66,,0.25,0,1,a
30.0,48,,2.0,0,1,
30.0,66,,0.5,0,1,
30.0,55,,2.0,0,1,
30.5,64,,0.5,0,1,a
31.0,64,,1.0,0,1,a
32.0,67,,0.75,0,1,a
32.75,64,,0.25,0,1,a
33.0,64,,0.5,0,1,
33.0,55,,2.0,0,1,
33.0,47,,2.0,0,1,
33.5,62,,0.5,0,1,
34.0,62,,1.0,0,1,
35.0,79,,0.75,0,1,a
35.75,74,,0.25,0,1,a
36.0,60,,1.0,0,1,
36.0,74,,1.0,0,1,
36.0,57,,1.0,0,1,
37.0,74,,1.0,0,1,
37.0,55,,1.0,0,1,
37.0,59,,1.0,0,1,
38.0,74,,1.0,0,1,
38.0,57,,1.0,0,1,
38.0,54,,1.0,0,1,
