onset,midi_number,morphetic_number,duration,staff_number,measure,type
-1.0,84,,0.5,0,1,a
-0.5,81,,0.5,0,1,a
0.0,77,,1.0,0,1,a
1.0,77,,1.0,0,1,a
2.0,77,,1.0,0,1,a
3.0,72,,1.0,0,1,
3.0,67,,1.0,0,1,
3.0,82,,1.0,0,1,a
6.0,65,,1.0,0,1,
6.0,72,,1.0,0,1,
6.0,81,,1.0,0,1,a
9.0,70,,1.0,0,1,
9.0,72,,1.0,0,1,
9.0,79,,1.0,0,1,a
12.0,69,,3.0,0,1,
12.0,77,,0.5,0,1,a
12.5,79,,0.5,0,1,a
13.0,81,,0.5,0,1,a
13.5,77,,0.5,0,1,a
14.0,72,,0.5,0,1,
14.5,73,,0.5,0,1,
15.0,74,,0.5,0,1,
15.0,70,,1.0,0,1,
15.5,76,,0.5,0,1,a
16.0,77,,0.5,0,1,a
16.5,74,,0.5,0,1,a
17.0,67,,0.5,0,1,a
17.5,69,,0.5,0,1,a
18.0,70,,0.5,0,1,
18.0,55,,1.0,0,1,
18.5,72,,0.5,0,1,a
19.0,58,,1.0,0,1,
19.0,74,,0.5,0,1,a
19.5,70,,0.5,0,1,a
20.0,59,,1.0,0,1,
20.0,62,,0.5,0,1,
20.5,65,,0.5,0,1,
21.0,60,,1.0,0,1,
21.0,64,,0.5,0,1,
21.5,65,,0.5,0,1,a
22.0,67,,0.5,0,1,a
22.5,64,,0.5,0,1,a
23.0,72,,0.5,0,1,a
23.5,69,,0.5,0,1,a
24.0,65,,1.0,0,1,a
25.0,65,,1.0,0,1,a
26.0,65,,1.0,0,1,a
27.0,70,,1.0,0,1,
27.0,55,,1.0,0,1,
27.0,60,,1.0,0,1,
30.0,53,,1.0,0,1,
30.0,69,,1.0,0,1,
30.0,60,,1.0,0,1,a
33.0,58,,1.0,0,1,
33.0,60,,1.0,0,1,
33.0,67,,1.0,0,1,a
36.0,65,,0.5,0,1,
36.0,57,,3.0,0,1,
36.0,45,,3.0,0,1,
36.5,67,,0.5,0,1,a
37.0,69,,0.5,0,1,a
37.5,70,,0.5,0,1,a
38.0,72,,0.5,0,1,a
38.5,73,,0.5,0,1,a
39.0,74,,0.5,0,1,
39.0,58,,1.0,0,1,
39.0,46,,1.0,0,1,
39.5,76,,0.5,0,1,a
40.0,77,,0.5,0,1,a
40.5,79,,0.5,0,1,a
41.0,81,,0.5,0,1,a
41.5,82,,0.5,0,1,a
42.0,84,,1.0,0,1,a
43.0,77,,1.0,0,1,
43.0,60,,1.0,0,1,
43.0,69,,1.0,0,1,
44.0,76,,1.0,0,1,
44.0,48,,1.0,0,1,
44.0,67,,1.0,0,1,
45.0,77,,2.0,0,1,
45.0,69,,2.0,0,1,
45.0,53,,1.0,0,1,
46.0,41,,1.0,0,1,
47.0,41,,1.0,0,1,
48.0,41,,1.0,0,1,
48.0,62,,1.0,0,1,
48.0,70,,1.0,0,1,a
49.0,69,,1.0,0,1,a
49.0,41,,1.0,0,1,
49.0,60,,1.0,0,1,
50.0,41,,1.0,0,1,
50.0,67,,1.0,0,1,
50.0,58,,1.0,0,1,
51.0,41,,1.0,0,1,
51.0,67,,1.0,0,1,
51.0,58,,1.0,0,1,
52.0,41,,1.0,0,1,
52.0,65,,1.0,0,1,
52.0,57,,1.0,0,1,
53.0,41,,1.0,0,1,
53.0,65,,1.0,0,1,
53.0,57,,1.0,0,1,
54.0,41,,1.0,0,1,
54.0,65,,1.0,0,1,
54.0,57,,1.0,0,1,
55.0,41,,1.0,0,1,
55.0,58,,1.0,0,1,
55.0,67,,1.0,0,1,a
56.0,41,,1.0,0,1,
56.0,64,,1.0,0,1,
56.0,55,,1.0,0,1,
57.0,41,,1.0,0,1,
57.0,57,,1.0,0,1,
57.0,65,,1.0,0,1,a
58.0,53,,1.0,0,1,
59.0,53,,1.0,0,1,
60.0,53,,1.0,0,1,
60.0,74,,1.0,0,1,
60.0,70,,1.0,0,1,a
61.0,72,,1.0,0,1,
61.0,53,,1.0,0,1,
61.0,69,,1.0,0,1,a
62.0,70,,1.0,0,1,
62.0,67,,1.0,0,1,
62.0,53,,1.0,0,1,
63.0,67,,1.0,0,1,
63.0,53,,1.0,0,1,
63.0,70,,1.0,0,1,a
64.0,65,,1.0,0,1,
64.0,69,,1.0,0,1,
64.0,53,,1.0,0,1,
65.0,53,,1.0,0,1,
65.0,65,,1.0,0,1,
65.0,69,,1.0,0,1,a
66.0,69,,1.0,0,1,
66.0,53,,1.0,0,1,
66.0,65,,1.0,0,1,
67.0,53,,1.0,0,1,
67.0,70,,1.0,0,1,
67.0,67,,1.0,0,1,a
68.0,67,,1.0,0,1,
68.0,53,,1.0,0,1,
68.0,64,,1.0,0,1,
69.0,53,,1.0,0,1,
69.0,65,,1.0,0,1,
69.0,69,,1.0,0,1,a
70.0,53,,1.0,0,1,
71.0,53,,1.0,0,1,
72.0,65,,1.0,0,1,a
72.5,69,,0.5,0,1,a
73.0,74,,0.5,0,1,a
73.5,77,,0.5,0,1,a
74.0,81,,1.0,0,1,a
74.5,65,,0.5,0,1,a
75.0,64,,1.0,0,1,a
75.5,67,,0.5,0,1,
76.0,72,,0.5,0,1,a
76.5,76,,0.5,0,1,a
77.0,79,,1.0,0,1,a
77.5,64,,0.5,0,1,a
78.0,62,,1.0,0,1,a
78.5,65,,0.5,0,1,
79.0,71,,0.5,0,1,a
79.5,74,,0.5,0,1,a
80.0,77,,1.0,0,1,a
80.5,62,,0.5,0,1,a
81.0,60,,1.0,0,1,
81.5,64,,0.5,0,1,
82.0,67,,0.5,0,1,
82.5,72,,0.5,0,1,a
83.0,76,,1.0,0,1,a
83.5,60,,0.5,0,1,a
84.0,65,,2.0,0,1,
84.5,69,,0.5,0,1,
85.0,74,,0.5,0,1,a
85.5,73,,0.5,0,1,a
86.0,76,,0.5,0,1,a
86.5,74,,0.5,0,1,a
87.0,77,,0.5,0,1,a
87.5,76,,0.5,0,1,a
88.0,79,,0.5,0,1,a
88.5,77,,0.5,0,1,a
89.0,81,,0.5,0,1,a
89.5,80,,0.5,0,1,a
90.0,81,,1.0,0,1,a
92.0,64,,1.0,0,1,
92.0,72,,1.0,0,1,
92.0,54,,1.0,0,1,
93.0,71,,1.0,0,1,
93.0,55,,1.0,0,1,
93.0,62,,1.0,0,1,
95.0,42,,1.0,0,1,
96.0,43,,1.0,0,1,a
98.0,84,,1.0,0,1,
98.0,66,,1.0,0,1,
98.0,76,,1.0,0,1,a
99.0,74,,1.0,0,1,
99.0,83,,1.0,0,1,
99.0,67,,1.0,0,1,a
101.0,78,,1.0,0,1,a
102.0,79,,1.0,0,1,a
104.0,72,,1.0,0,1,a
104.0,54,,1.0,0,1,
104.0,64,,1.0,0,1,
105.0,62,,1.0,0,1,
105.0,55,,1.0,0,1,
105.0,71,,1.0,0,1,a
107.0,42,,1.0,0,1,
108.0,43,,1.0,0,1,a
111.0,77,,1.5,0,1,a
112.5,77,,0.5,0,1,a
113.0,77,,1.0,0,1,a
114.0,81,,1.5,0,1,a
115.5,79,,0.5,0,1,a
116.0,77,,1.0,0,1,a
117.0,77,,1.5,0,1,a
118.5,77,,0.5,0,1,a
119.0,77,,1.0,0,1,a
120.0,81,,1.5,0,1,a
121.5,79,,0.5,0,1,a
122.0,77,,1.0,0,1,a
123.0,76,,1.0,0,1,a
123.0,60,,0.5,0,1,a
123.5,67,,0.5,0,1,
124.0,64,,0.5,0,1,
124.5,67,,0.5,0,1,
125.0,76,,1.0,0,1,a
125.0,60,,0.5,0,1,
125.5,67,,0.5,0,1,
126.0,79,,1.0,0,1,a
126.0,59,,0.5,0,1,
126.5,67,,0.5,0,1,
127.0,62,,0.5,0,1,
127.5,67,,0.5,0,1,
128.0,59,,0.5,0,1,
128.0,77,,1.0,0,1,a
128.5,67,,0.5,0,1,
129.0,60,,0.5,0,1,
129.0,76,,1.0,0,1,a
129.5,67,,0.5,0,1,
130.0,64,,0.5,0,1,
130.5,67,,0.5,0,1,
131.0,76,,1.0,0,1,a
131.0,60,,0.5,0,1,
131.5,67,,0.5,0,1,
132.0,59,,0.5,0,1,
132.0,79,,1.0,0,1,a
132.5,67,,0.5,0,1,
133.0,62,,0.5,0,1,
133.5,67,,0.5,0,1,
134.0,59,,0.5,0,1,
134.0,77,,1.0,0,1,a
134.5,67,,0.5,0,1,
135.0,60,,0.5,0,1,
135.0,76,,1.0,0,1,a
135.5,64,,0.5,0,1,
136.0,67,,0.5,0,1,
136.5,72,,0.5,0,1,
137.0,71,,0.5,0,1,
137.0,76,,1.0,0,1,
137.5,72,,0.5,0,1,
138.0,72,,2.0,0,1,
138.0,69,,2.0,0,1,
138.0,79,,1.0,0,1,a
139.0,77,,1.0,0,1,a
140.0,76,,1.0,0,1,
140.0,67,,1.0,0,1,
140.0,71,,1.0,0,1,
141.0,76,,1.0,0,1,
141.0,65,,2.0,0,1,
141.0,69,,2.0,0,1,
142.0,74,,1.0,0,1,a
143.0,66,,1.0,0,1,
143.0,72,,1.0,0,1,
144.0,67,,1.0,0,1,
144.0,72,,1.5,0,1,
145.5,74,,0.5,0,1,a
146.0,71,,1.0,0,1,
147.0,77,,1.5,0,1,
147.0,62,,1.5,0,1,
148.5,77,,0.5,0,1,
148.5,62,,0.5,0,1,
149.0,62,,1.0,0,1,
149.0,77,,1.0,0,1,a
150.0,65,,1.5,0,1,
150.0,81,,1.5,0,1,a
151.5,64,,0.5,0,1,
151.5,79,,0.5,0,1,a
152.0,77,,1.0,0,1,
152.0,62,,1.0,0,1,
153.0,77,,1.5,0,1,
153.0,62,,1.5,0,1,
154.5,77,,0.5,0,1,
154.5,62,,0.5,0,1,
155.0,62,,1.0,0,1,
155.0,77,,1.0,0,1,a
156.0,65,,1.5,0,1,
156.0,81,,1.5,0,1,a
157.5,79,,0.5,0,1,
157.5,64,,0.5,0,1,
158.0,77,,1.0,0,1,
158.0,62,,1.0,0,1,
159.0,76,,0.5,0,1,
159.0,60,,1.0,0,1,
159.5,72,,0.5,0,1,a
160.0,67,,0.5,0,1,
160.5,72,,0.5,0,1,a
161.0,76,,0.5,0,1,a
161.5,72,,0.5,0,1,a
162.0,59,,3.0,0,1,
162.0,47,,3.0,0,1,
162.0,79,,0.5,0,1,a
162.5,67,,0.5,0,1,a
163.0,78,,0.5,0,1,a
163.5,67,,0.5,0,1,a
164.0,77,,0.5,0,1,a
164.5,67,,0.5,0,1,a
165.0,76,,0.5,0,1,
165.0,60,,1.0,0,1,
165.0,48,,1.0,0,1,
165.5,72,,0.5,0,1,a
166.0,67,,0.5,0,1,
166.5,72,,0.5,0,1,a
167.0,76,,0.5,0,1,a
167.5,72,,0.5,0,1,a
168.0,79,,0.5,0,1,
168.0,59,,3.0,0,1,
168.0,47,,3.0,0,1,
168.5,67,,0.5,0,1,a
169.0,78,,0.5,0,1,a
169.5,67,,0.5,0,1,a
170.0,77,,0.5,0,1,a
170.5,67,,0.5,0,1,
171.0,76,,0.5,0,1,
171.0,60,,1.0,0,1,
171.0,48,,1.0,0,1,
171.5,79,,0.5,0,1,a
172.0,84,,0.5,0,1,a
172.5,83,,0.5,0,1,a
173.0,81,,0.5,0,1,a
173.5,79,,0.5,0,1,a
174.0,77,,0.5,0,1,
174.0,72,,2.0,0,1,
174.0,69,,2.0,0,1,
174.5,79,,0.5,0,1,a
175.0,81,,0.5,0,1,a
175.5,77,,0.5,0,1,a
176.0,75,,0.5,0,1,
176.0,71,,1.0,0,1,
176.0,67,,1.0,0,1,
176.5,76,,0.5,0,1,a
177.0,74,,0.5,0,1,
177.0,69,,2.0,0,1,
177.0,65,,2.0,0,1,
177.5,76,,0.5,0,1,a
178.0,77,,0.5,0,1,a
178.5,74,,0.5,0,1,a
179.0,71,,0.5,0,1,
179.0,67,,1.0,0,1,
179.0,64,,1.0,0,1,
179.5,72,,0.5,0,1,a
180.0,65,,1.0,0,1,
180.0,74,,0.5,0,1,a
180.5,77,,0.5,0,1,a
181.0,76,,0.5,0,1,a
181.0,67,,1.0,0,1,
181.5,72,,0.5,0,1,a
182.0,71,,0.5,0,1,
182.0,55,,1.0,0,1,
182.5,74,,0.5,0,1,a
183.0,72,,0.5,0,1,
183.0,60,,1.0,0,1,
183.5,74,,0.5,0,1,a
184.0,76,,0.5,0,1,a
184.5,72,,0.5,0,1,a
185.0,69,,0.5,0,1,a
185.5,67,,0.5,0,1,a
186.0,60,,2.0,0,1,
186.0,57,,2.0,0,1,
186.0,65,,0.5,0,1,
186.5,67,,0.5,0,1,a
187.0,69,,0.5,0,1,a
187.5,65,,0.5,0,1,a
188.0,63,,0.5,0,1,
188.0,55,,1.0,0,1,
188.0,59,,1.0,0,1,
188.5,64,,0.5,0,1,a
189.0,57,,2.0,0,1,
189.0,62,,0.5,0,1,
189.0,53,,2.0,0,1,
189.5,64,,0.5,0,1,a
190.0,65,,0.5,0,1,a
