onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,73,,1.5,0,1,a
0.0,64,,2.0,0,1,
0.0,57,,1.5,0,1,
1.5,74,,0.5,0,1,a
1.5,59,,0.5,0,1,
2.0,73,,1.0,0,1,a
2.0,64,,1.0,0,1,
2.0,57,,1.0,0,1,
3.0,76,,2.0,0,1,a
3.0,61,,2.0,0,1,
3.0,64,,2.0,0,1,
5.0,76,,1.0,0,1,a
5.0,61,,1.0,0,1,
5.0,64,,1.0,0,1,
6.0,71,,1.5,0,1,
6.0,64,,2.0,0,1,
6.0,56,,1.5,0,1,
7.5,73,,0.5,0,1,a
7.5,57,,0.5,0,1,
8.0,71,,1.0,0,1,a
8.0,56,,1.0,0,1,
8.0,64,,1.0,0,1,
9.0,74,,2.0,0,1,a
9.0,59,,2.0,0,1,
9.0,64,,2.0,0,1,
11.0,74,,1.0,0,1,a
11.0,64,,1.0,0,1,
11.0,59,,1.0,0,1,
12.0,69,,2.0,0,1,
12.0,54,,2.0,0,1,
12.0,64,,2.0,0,1,
14.0,69,,1.0,0,1,
14.0,64,,1.0,0,1,
14.0,54,,1.0,0,1,
15.0,71,,2.0,0,1,
15.0,64,,2.0,0,1,
15.0,56,,2.0,0,1,
17.0,71,,1.0,0,1,a
17.0,56,,1.0,0,1,
17.0,64,,1.0,0,1,
18.0,73,,2.0,0,1,
18.0,57,,2.0,0,1,
18.0,64,,2.0,0,1,
20.0,76,,0.5,0,1,a
20.0,71,,1.0,0,1,
20.0,50,,1.0,0,1,
20.5,74,,0.5,0,1,a
21.0,73,,2.0,0,1,
21.0,52,,3.0,0,1,
21.0,69,,2.0,0,1,a
23.0,71,,1.0,0,1,a
23.0,68,,1.0,0,1,a
24.0,73,,1.5,0,1,a
24.0,57,,1.5,0,1,
24.0,64,,2.0,0,1,a
25.5,74,,0.5,0,1,a
25.5,59,,0.5,0,1,
26.0,73,,1.0,0,1,a
26.0,57,,1.0,0,1,
26.0,64,,1.0,0,1,
27.0,76,,2.0,0,1,a
27.0,64,,2.0,0,1,
27.0,61,,2.0,0,1,
29.0,76,,1.0,0,1,a
29.0,61,,1.0,0,1,
29.0,64,,1.0,0,1,
30.0,71,,1.5,0,1,a
30.0,56,,1.5,0,1,
30.0,64,,2.0,0,1,
31.5,57,,0.5,0,1,
31.5,73,,0.5,0,1,a
32.0,71,,1.0,0,1,a
32.0,64,,1.0,0,1,
32.0,56,,1.0,0,1,
33.0,74,,2.0,0,1,a
33.0,59,,2.0,0,1,
33.0,64,,2.0,0,1,
35.0,74,,1.0,0,1,a
35.0,59,,1.0,0,1,
35.0,64,,1.0,0,1,
36.0,69,,2.0,0,1,
36.0,54,,2.0,0,1,
36.0,64,,2.0,0,1,
38.0,71,,1.0,0,1,
38.0,64,,1.0,0,1,
38.0,56,,1.0,0,1,
39.0,73,,2.0,0,1,
39.0,57,,2.0,0,1,
39.0,64,,2.0,0,1,
41.0,74,,1.0,0,1,
41.0,71,,1.0,0,1,
41.0,66,,1.0,0,1,
41.0,50,,1.0,0,1,
42.0,73,,2.0,0,1,
42.0,52,,2.0,0,1,
42.0,64,,2.0,0,1,
42.0,69,,2.0,0,1,
44.0,68,,1.0,0,1,
44.0,71,,1.0,0,1,
44.0,62,,1.0,0,1,
44.0,40,,1.0,0,1,
45.0,69,,2.0,0,1,
45.0,64,,2.0,0,1,
45.0,61,,2.0,0,1,
45.0,45,,2.0,0,1,
48.0,73,,1.5,0,1,
48.0,57,,1.5,0,1,
48.0,64,,2.0,0,1,
49.5,74,,0.5,0,1,a
49.5,59,,0.5,0,1,
50.0,73,,1.0,0,1,a
50.0,64,,1.0,0,1,
50.0,57,,1.0,0,1,
51.0,76,,2.0,0,1,a
51.0,61,,2.0,0,1,
51.0,64,,2.0,0,1,
53.0,76,,1.0,0,1,a
53.0,61,,1.0,0,1,
53.0,64,,1.0,0,1,
54.0,64,,2.0,0,1,
54.0,71,,1.5,0,1,a
54.0,56,,1.5,0,1,
55.5,73,,0.5,0,1,a
55.5,57,,0.5,0,1,
56.0,56,,1.0,0,1,
56.0,71,,1.0,0,1,a
56.0,64,,1.0,0,1,
57.0,59,,2.0,0,1,
57.0,74,,2.0,0,1,a
57.0,64,,2.0,0,1,
59.0,74,,1.0,0,1,a
59.0,59,,1.0,0,1,
59.0,64,,1.0,0,1,
60.0,69,,2.0,0,1,
60.0,54,,2.0,0,1,
60.0,64,,2.0,0,1,
62.0,69,,1.0,0,1,
62.0,64,,1.0,0,1,
62.0,54,,1.0,0,1,
63.0,71,,2.0,0,1,
63.0,64,,2.0,0,1,
63.0,56,,2.0,0,1,
65.0,71,,1.0,0,1,
65.0,64,,1.0,0,1,
65.0,56,,1.0,0,1,
66.0,73,,2.0,0,1,
66.0,64,,2.0,0,1,
66.0,57,,2.0,0,1,
68.0,76,,0.5,0,1,a
68.0,71,,1.0,0,1,
68.0,50,,1.0,0,1,
68.5,74,,0.5,0,1,a
69.0,73,,2.0,0,1,
69.0,52,,3.0,0,1,
69.0,69,,2.0,0,1,a
71.0,71,,1.0,0,1,a
71.0,68,,1.0,0,1,a
72.0,73,,1.5,0,1,
72.0,64,,2.0,0,1,
72.0,57,,1.5,0,1,
73.5,74,,0.5,0,1,a
73.5,59,,0.5,0,1,
74.0,73,,1.0,0,1,a
74.0,64,,1.0,0,1,
74.0,57,,1.0,0,1,
75.0,76,,2.0,0,1,a
75.0,64,,2.0,0,1,
75.0,61,,2.0,0,1,
77.0,76,,1.0,0,1,a
77.0,64,,1.0,0,1,
77.0,61,,1.0,0,1,
78.0,71,,1.5,0,1,a
78.0,64,,2.0,0,1,
78.0,56,,1.5,0,1,
79.5,73,,0.5,0,1,a
79.5,57,,0.5,0,1,
80.0,64,,1.0,0,1,
80.0,71,,1.0,0,1,a
80.0,56,,1.0,0,1,
81.0,74,,2.0,0,1,a
81.0,59,,2.0,0,1,
81.0,64,,2.0,0,1,
83.0,74,,1.0,0,1,a
83.0,59,,1.0,0,1,
83.0,64,,1.0,0,1,
84.0,69,,2.0,0,1,
84.0,54,,2.0,0,1,
84.0,64,,2.0,0,1,
86.0,71,,1.0,0,1,
86.0,56,,1.0,0,1,
86.0,64,,1.0,0,1,
87.0,73,,2.0,0,1,
87.0,57,,2.0,0,1,
87.0,64,,2.0,0,1,
89.0,74,,1.0,0,1,
89.0,71,,1.0,0,1,
89.0,66,,1.0,0,1,
89.0,50,,1.0,0,1,
90.0,73,,2.0,0,1,
90.0,64,,2.0,0,1,
90.0,69,,2.0,0,1,
90.0,52,,2.0,0,1,
92.0,68,,1.0,0,1,
92.0,71,,1.0,0,1,
92.0,62,,1.0,0,1,
92.0,40,,1.0,0,1,
93.0,69,,2.0,0,1,
93.0,64,,2.0,0,1,
93.0,61,,2.0,0,1,
93.0,45,,2.0,0,1,
96.0,76,,1.5,0,1,a
96.0,57,,1.0,0,1,
97.0,61,,1.0,0,1,
97.5,78,,0.5,0,1,a
98.0,76,,1.0,0,1,a
98.0,64,,1.0,0,1,
99.0,78,,2.0,0,1,a
99.0,57,,1.0,0,1,
100.0,62,,1.0,0,1,
101.0,78,,1.0,0,1,a
101.0,66,,1.0,0,1,
102.0,57,,1.0,0,1,
102.0,81,,1.5,0,1,a
103.0,62,,1.0,0,1,
103.5,80,,0.5,0,1,a
104.0,78,,1.0,0,1,a
104.0,66,,1.0,0,1,
105.0,78,,1.0,0,1,a
105.0,57,,1.0,0,1,
106.0,76,,1.0,0,1,a
106.0,61,,1.0,0,1,
107.0,76,,1.0,0,1,a
107.0,64,,1.0,0,1,
108.0,76,,1.0,0,1,a
108.0,61,,2.0,0,1,
108.0,57,,2.0,0,1,
109.0,73,,1.0,0,1,a
110.0,69,,1.0,0,1,a
111.0,76,,1.0,0,1,
111.0,62,,2.0,0,1,
111.0,56,,2.0,0,1,
112.0,74,,1.0,0,1,a
113.0,71,,1.0,0,1,a
114.0,76,,1.0,0,1,a
114.0,57,,2.0,0,1,
114.0,61,,2.0,0,1,
115.0,73,,1.0,0,1,a
116.0,69,,1.0,0,1,
116.0,63,,1.0,0,1,
116.0,54,,1.0,0,1,
117.0,69,,2.0,0,1,
117.0,73,,2.0,0,1,a
117.0,52,,3.0,0,1,
117.0,64,,3.0,0,1,
119.0,71,,1.0,0,1,a
119.0,68,,1.0,0,1,
120.0,73,,1.5,0,1,
120.0,64,,2.0,0,1,
120.0,57,,1.5,0,1,
121.5,74,,0.5,0,1,a
121.5,59,,0.5,0,1,
122.0,73,,1.0,0,1,a
122.0,57,,1.0,0,1,
122.0,64,,1.0,0,1,
123.0,76,,2.0,0,1,a
123.0,61,,2.0,0,1,
123.0,64,,2.0,0,1,
125.0,76,,1.0,0,1,a
125.0,64,,1.0,0,1,
125.0,61,,1.0,0,1,
126.0,71,,1.5,0,1,a
126.0,64,,2.0,0,1,
126.0,56,,1.5,0,1,
127.5,73,,0.5,0,1,a
127.5,57,,0.5,0,1,
128.0,64,,1.0,0,1,
128.0,71,,1.0,0,1,a
128.0,56,,1.0,0,1,
129.0,74,,2.0,0,1,a
129.0,59,,2.0,0,1,
129.0,64,,2.0,0,1,
131.0,74,,1.0,0,1,a
131.0,59,,1.0,0,1,
131.0,64,,1.0,0,1,
132.0,69,,2.0,0,1,
132.0,54,,2.0,0,1,
132.0,64,,2.0,0,1,
134.0,71,,1.0,0,1,
134.0,64,,1.0,0,1,
134.0,56,,1.0,0,1,
135.0,73,,2.0,0,1,
135.0,64,,2.0,0,1,
135.0,57,,2.0,0,1,
137.0,74,,1.0,0,1,
137.0,71,,1.0,0,1,
137.0,50,,1.0,0,1,
137.0,66,,1.0,0,1,
138.0,73,,2.0,0,1,
138.0,64,,2.0,0,1,
138.0,69,,2.0,0,1,
138.0,52,,2.0,0,1,
140.0,64,,1.0,0,1,
140.0,71,,1.0,0,1,
140.0,68,,1.0,0,1,
140.0,40,,1.0,0,1,
