onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,79,,0.5,0,1,a
0.0,64,,0.25,0,1,a
0.25,60,,0.25,0,1,
0.5,79,,0.75,0,1,a
0.5,64,,0.25,0,1,
0.75,60,,0.25,0,1,
1.0,64,,0.25,0,1,
1.25,60,,0.25,0,1,
1.25,77,,0.125,0,1,a
1.375,76,,0.125,0,1,a
1.5,76,,0.125,0,1,a
1.5,65,,0.25,0,1,a
1.625,74,,0.125,0,1,a
1.75,72,,0.125,0,1,a
1.75,60,,0.25,0,1,
1.875,71,,0.125,0,1,a
2.0,72,,0.75,0,1,a
2.0,64,,0.25,0,1,a
2.25,60,,0.25,0,1,
2.5,64,,0.25,0,1,
2.75,74,,0.125,0,1,a
2.75,60,,0.25,0,1,
2.875,76,,0.125,0,1,a
3.0,67,,0.5,0,1,a
3.0,64,,0.25,0,1,a
3.25,60,,0.25,0,1,
3.5,64,,0.25,0,1,a
3.75,60,,0.25,0,1,
4.0,79,,0.25,0,1,a
4.0,64,,0.25,0,1,
4.25,79,,0.25,0,1,a
4.25,60,,0.25,0,1,
4.5,79,,0.75,0,1,a
4.5,64,,0.25,0,1,
4.75,60,,0.25,0,1,
5.0,64,,0.25,0,1,
5.25,60,,0.25,0,1,
5.25,77,,0.125,0,1,a
5.375,76,,0.125,0,1,a
5.5,65,,0.25,0,1,a
5.5,76,,0.125,0,1,a
5.625,74,,0.125,0,1,a
5.75,72,,0.125,0,1,a
5.75,60,,0.25,0,1,
5.875,71,,0.125,0,1,a
6.0,72,,0.75,0,1,a
6.0,64,,0.25,0,1,a
6.25,60,,0.25,0,1,
6.5,64,,0.25,0,1,
6.75,74,,0.125,0,1,a
6.75,60,,0.25,0,1,
6.875,76,,0.125,0,1,a
7.0,67,,0.5,0,1,a
7.0,64,,0.25,0,1,a
7.25,60,,0.25,0,1,
7.5,64,,0.25,0,1,a
7.75,60,,0.25,0,1,
8.0,65,,0.25,0,1,
8.0,69,,0.25,0,1,a
8.25,72,,0.25,0,1,a
8.25,60,,0.25,0,1,
8.5,77,,0.25,0,1,a
8.5,65,,0.25,0,1,
8.75,81,,0.25,0,1,a
8.75,60,,0.25,0,1,
9.0,65,,0.25,0,1,
9.0,84,,0.5,0,1,a
9.25,60,,0.25,0,1,
9.5,65,,0.25,0,1,
9.75,60,,0.25,0,1,
10.0,64,,0.25,0,1,
10.0,67,,0.25,0,1,a
10.25,72,,0.25,0,1,a
10.25,60,,0.25,0,1,
10.5,76,,0.25,0,1,a
