onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,39,,0.5,1,1,
0.0,58,,3.0,0,1,
0.0,63,,3.0,0,1,
0.0,67,,3.0,0,1,a
0.5,51,,0.5,1,1,
1.0,51,,0.5,1,1,
1.5,51,,0.5,1,1,
2.0,51,,0.5,1,1,
2.5,51,,0.5,1,1,
3.0,51,,0.5,1,2,
3.0,55,,1.0,0,2,
3.0,58,,1.0,0,2,
3.0,63,,1.0,0,2,a
3.5,51,,0.5,1,2,
4.0,51,,0.5,1,2,
4.5,51,,0.5,1,2,
5.0,51,,0.5,1,2,
5.5,51,,0.5,1,2,
6.0,39,,0.5,1,3,
6.0,58,,3.0,0,3,
6.0,63,,3.0,0,3,
6.0,67,,3.0,0,3,
6.0,70,,3.0,0,3,a
6.5,51,,0.5,1,3,
7.0,51,,0.5,1,3,
7.5,51,,0.5,1,3,
8.0,51,,0.5,1,3,
8.5,51,,0.5,1,3,
9.0,51,,0.5,1,4,
9.0,55,,1.0,0,4,
9.0,58,,1.0,0,4,
9.0,63,,1.0,0,4,
9.0,67,,1.0,0,4,a
9.5,51,,0.5,1,4,
10.0,51,,0.5,1,4,
10.5,51,,0.5,1,4,
11.0,51,,0.5,1,4,
11.5,51,,0.5,1,4,
11.5,70,,0.5,0,4,
12.0,51,,1.5,1,5,
12.0,55,,1.5,1,5,a
12.0,63,,3.0,1,5,
12.0,75,,0.5,0,5,a
12.5,74,,0.5,0,5,a
13.0,77,,0.5,0,5,a
13.5,53,,1.5,1,5,
13.5,56,,1.5,1,5,a
13.5,75,,0.5,0,5,a
14.0,74,,0.5,0,5,a
14.5,77,,0.5,0,5,a
15.0,55,,1.0,1,6,
15.0,58,,1.0,1,6,a
15.0,75,,0.5,0,6,a
15.5,74,,0.5,0,6,a
16.0,77,,0.5,0,6,a
16.5,75,,0.5,0,6,a
17.0,74,,0.5,0,6,a
17.5,72,,0.5,0,6,a
18.0,58,,1.5,1,7,
18.0,62,,1.5,1,7,a
18.0,70,,3.0,1,7,
18.0,80,,0.5,0,7,a
18.5,79,,0.5,0,7,a
19.0,82,,0.5,0,7,a
19.5,60,,1.5,1,7,
19.5,63,,1.5,1,7,a
19.5,80,,0.5,0,7,a
20.0,79,,0.5,0,7,a
20.5,82,,0.5,0,7,a
21.0,62,,1.0,1,8,
21.0,65,,1.0,1,8,a
21.0,80,,0.5,0,8,a
21.5,79,,0.5,0,8,a
22.0,82,,0.5,0,8,a
22.5,80,,0.5,0,8,a
23.0,79,,0.5,0,8,a
23.5,77,,0.5,0,8,a
24.0,63,,1.5,1,9,
24.0,67,,1.5,1,9,a
24.0,75,,3.0,1,9,
24.0,87,,0.5,0,9,a
24.5,86,,0.5,0,9,a
25.0,89,,0.5,0,9,a
25.5,65,,1.5,1,9,
25.5,68,,1.5,1,9,a
25.5,87,,0.5,0,9,a
26.0,86,,0.5,0,9,a
26.5,89,,0.5,0,9,a
27.0,67,,1.5,1,10,
27.0,70,,1.5,1,10,a
27.0,87,,0.5,0,10,a
27.5,86,,0.5,0,10,a
28.0,89,,0.5,0,10,a
28.5,67,,1.5,1,10,
28.5,70,,1.5,1,10,a
28.5,73,,1.5,1,10,
28.5,75,,1.5,1,10,
28.5,87,,0.5,0,10,a
29.0,85,,0.5,0,10,a
29.5,84,,0.5,0,10,a
30.0,68,,1.0,1,11,
30.0,72,,1.0,1,11,a
30.0,83,,0.5,0,11,a
30.5,84,,0.5,0,11,a
31.0,82,,0.5,0,11,a
31.5,80,,0.5,0,11,a
32.0,79,,0.5,0,11,a
32.5,77,,0.5,0,11,a
33.0,58,,1.0,1,12,
33.0,63,,1.0,1,12,
33.0,67,,1.0,1,12,
33.0,75,,0.5,0,12,a
33.5,74,,0.5,0,12,a
34.0,77,,0.5,0,12,a
34.5,58,,1.0,1,12,
34.5,65,,1.0,1,12,
34.5,68,,1.0,1,12,
34.5,80,,0.5,0,12,a
35.0,77,,0.5,0,12,a
35.5,74,,0.5,0,12,a
36.0,63,,0.5,1,13,a
36.0,75,,1.0,0,13,a
36.5,62,,0.5,1,13,a
37.0,65,,0.5,1,13,a
37.5,63,,0.5,1,13,a
37.5,67,,3.0,0,13,
37.5,75,,1.5,0,13,
37.5,79,,1.5,0,13,a
38.0,62,,0.5,1,13,a
38.5,65,,0.5,1,13,a
39.0,63,,0.5,1,14,a
39.5,62,,0.5,1,14,a
40.0,65,,0.5,1,14,a
40.5,63,,0.5,1,14,a
40.5,68,,1.5,0,14,
40.5,75,,1.5,0,14,
40.5,80,,1.5,0,14,a
41.0,62,,0.5,1,14,a
41.5,60,,0.5,1,14,a
42.0,58,,0.5,1,15,a
42.0,70,,3.0,0,15,
42.0,75,,3.0,0,15,
42.0,79,,3.0,0,15,
42.0,82,,3.0,0,15,a
42.5,57,,0.5,1,15,a
43.0,60,,0.5,1,15,a
43.5,58,,0.5,1,15,a
44.0,56,,0.5,1,15,a
44.5,55,,0.5,1,15,a
45.0,46,,3.0,1,16,
45.0,53,,0.5,1,16,a
45.0,62,,3.0,0,16,
45.0,68,,3.0,0,16,
45.0,70,,3.0,0,16,
45.0,74,,3.0,0,16,a
45.5,55,,0.5,1,16,a
46.0,56,,0.5,1,16,a
46.5,58,,0.5,1,16,a
47.0,53,,0.5,1,16,a
47.5,56,,0.5,1,16,a
