onset,midi_number,morphetic_number,duration,staff_number,measure,type
-0.5,34,,0.5,1,0,
0.0,53,,1.5,1,1,
0.0,58,,1.5,1,1,
0.0,62,,1.5,1,1,
1.5,53,,0.5,1,1,
1.5,58,,0.5,1,1,
1.5,62,,0.5,1,1,
1.5,74,,0.5,0,1,
1.5,77,,0.5,0,1,
1.5,82,,0.5,0,1,
1.5,86,,0.5,0,1,a
2.0,53,,0.5,1,1,
2.0,58,,0.5,1,1,
2.0,62,,0.5,1,1,
2.0,74,,0.5,0,1,
2.0,77,,0.5,0,1,
2.0,82,,0.5,0,1,
2.0,86,,0.5,0,1,a
3.0,53,,0.25,1,1,
3.0,58,,0.25,1,1,
3.0,62,,0.25,1,1,
3.0,74,,0.25,0,1,
3.0,77,,0.25,0,1,
3.0,82,,0.25,0,1,
3.0,87,,0.25,0,1,a
3.5,53,,0.25,1,1,
3.5,58,,0.25,1,1,
3.5,62,,0.25,1,1,
3.5,74,,0.25,0,1,
3.5,77,,0.25,0,1,
3.5,82,,0.25,0,1,
3.5,86,,0.25,0,1,a
4.0,53,,0.5,1,2,
4.0,58,,0.5,1,2,
4.0,62,,0.5,1,2,
4.0,74,,0.5,0,2,
4.0,77,,0.5,0,2,
4.0,82,,0.5,0,2,
4.0,86,,0.5,0,2,a
5.0,50,,0.5,1,2,
5.0,53,,0.5,1,2,
5.0,58,,0.5,1,2,
5.0,70,,0.5,0,2,
5.0,74,,0.5,0,2,
5.0,77,,0.5,0,2,
5.0,82,,0.5,0,2,a
7.5,34,,0.5,1,2,
8.0,53,,1.5,1,2,
8.0,58,,1.5,1,2,
8.0,62,,1.5,1,2,
8.0,65,,1.5,1,2,
9.5,53,,0.5,1,3,
9.5,58,,0.5,1,3,
9.5,62,,0.5,1,3,
9.5,65,,0.5,1,3,
9.5,77,,0.5,0,3,
9.5,82,,0.5,0,3,
9.5,86,,0.5,0,3,
9.5,89,,0.5,0,3,a
10.0,53,,0.5,1,3,
10.0,58,,0.5,1,3,
10.0,62,,0.5,1,3,
10.0,65,,0.5,1,3,
10.0,77,,0.5,0,3,
10.0,82,,0.5,0,3,
10.0,86,,0.5,0,3,
10.0,89,,0.5,0,3,a
11.0,53,,0.25,1,3,
11.0,58,,0.25,1,3,
11.0,62,,0.25,1,3,
11.0,65,,0.25,1,3,
11.0,77,,0.25,0,3,
11.0,82,,0.25,0,3,
11.0,86,,0.25,0,3,
11.0,91,,0.25,0,3,a
11.5,53,,0.25,1,3,
11.5,58,,0.25,1,3,
11.5,62,,0.25,1,3,
11.5,65,,0.25,1,3,
11.5,77,,0.25,0,3,
11.5,82,,0.25,0,3,
11.5,86,,0.25,0,3,
11.5,89,,0.25,0,3,a
12.0,53,,0.5,1,4,
12.0,58,,0.5,1,4,
12.0,62,,0.5,1,4,
12.0,65,,0.5,1,4,
12.0,77,,0.5,0,4,
12.0,82,,0.5,0,4,
12.0,86,,0.5,0,4,
12.0,89,,0.5,0,4,a
13.0,53,,0.5,1,4,
13.0,58,,0.5,1,4,
13.0,62,,0.5,1,4,
13.0,74,,0.5,0,4,
13.0,77,,0.5,0,4,
