onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,48,,4.0,1,1,
0.0,55,,4.0,1,1,
0.0,60,,2.0,0,1,
0.0,64,,2.0,0,1,a
2.0,59,,0.25,0,1,
2.0,62,,0.25,0,1,a
2.25,60,,0.25,0,1,
2.25,64,,0.25,0,1,a
2.5,59,,0.25,0,1,
2.5,62,,0.25,0,1,a
2.75,60,,0.25,0,1,
2.75,64,,0.25,0,1,a
3.0,62,,0.5,0,1,
3.0,65,,0.5,0,1,a
3.5,60,,0.5,0,1,
3.5,64,,0.5,0,1,a
4.0,43,,1.0,1,2,
4.0,55,,1.0,1,2,
4.0,59,,1.0,0,2,
4.0,62,,1.0,0,2,a
5.0,43,,1.0,1,2,
5.0,55,,1.0,1,2,
5.0,59,,1.0,0,2,
5.0,67,,1.0,0,2,a
8.0,43,,4.0,1,3,
8.0,59,,4.0,1,3,
8.0,62,,2.0,0,3,
8.0,65,,2.0,0,3,a
10.0,61,,0.25,0,3,
10.0,64,,0.25,0,3,a
10.25,62,,0.25,0,3,
10.25,65,,0.25,0,3,a
10.5,61,,0.25,0,3,
10.5,64,,0.25,0,3,a
10.75,62,,0.25,0,3,
10.75,65,,0.25,0,3,a
11.0,64,,0.5,0,3,
11.0,67,,0.5,0,3,a
11.5,62,,0.5,0,3,
11.5,65,,0.5,0,3,a
12.0,48,,1.0,1,4,
12.0,55,,1.0,1,4,
12.0,60,,1.0,0,4,
12.0,64,,1.0,0,4,a
13.0,48,,1.0,1,4,
13.0,55,,1.0,1,4,
13.0,64,,1.0,0,4,
13.0,72,,1.0,0,4,a
16.0,55,,5.0,1,5,
16.0,64,,2.0,0,5,
16.0,72,,2.0,0,5,a
17.0,48,,1.0,1,5,
18.0,50,,1.0,1,5,
18.0,65,,2.0,0,5,
18.0,71,,0.25,0,5,a
18.25,72,,0.25,0,5,a
18.5,71,,0.25,0,5,a
18.75,72,,0.25,0,5,a
19.0,43,,1.0,1,5,
19.0,74,,0.5,0,5,a
19.5,71,,0.5,0,5,a
20.0,55,,1.0,1,6,
20.0,67,,1.0,0,6,a
21.0,48,,1.0,1,6,
21.0,55,,5.0,1,6,
21.0,64,,1.0,0,6,
21.0,72,,1.0,0,6,a
22.0,50,,1.0,1,6,
22.0,65,,2.0,0,6,
22.0,71,,0.25,0,6,a
22.25,72,,0.25,0,6,a
22.5,71,,0.25,0,6,a
22.75,72,,0.25,0,6,a
23.0,43,,1.0,1,6,
23.0,74,,0.5,0,6,a
23.5,71,,0.5,0,6,a
24.0,52,,1.0,1,7,
24.0,55,,2.0,1,7,
24.0,67,,1.0,0,7,a
25.0,48,,1.0,1,7,
25.0,72,,1.0,0,7,a
26.0,53,,1.0,1,7,
26.0,57,,2.0,1,7,
26.0,60,,2.0,0,7,
26.0,62,,1.0,0,7,a
27.0,50,,1.0,1,7,
27.0,69,,1.0,0,7,a
28.0,55,,1.0,1,8,
28.0,59,,2.0,0,8,
28.0,62,,1.0,0,8,a
29.0,43,,1.0,1,8,
29.0,67,,1.0,0,8,a
30.0,48,,0.33,1,8,
30.0,60,,1.0,0,8,
30.0,64,,1.0,0,8,a
30.33,55,,0.33,1,8,
30.67,54,,0.33,1,8,
31.0,53,,0.33,1,8,
31.33,52,,0.33,1,8,
31.67,50,,0.33,1,8,
32.0,48,,2.0,1,9,a
33.0,55,,3.0,1,9,
33.0,64,,1.0,0,9,
33.0,67,,2.0,0,9,
34.0,47,,0.25,1,9,a
34.0,62,,1.0,0,9,
34.25,48,,0.25,1,9,a
34.5,47,,0.25,1,9,a
34.75,48,,0.25,1,9,a
35.0,50,,0.5,1,9,a
35.0,55,,1.0,1,9,
35.0,62,,1.0,0,9,
35.0,65,,1.0,0,9,
35.5,47,,0.5,1,9,a
36.0,43,,1.0,1,10,a
36.0,55,,1.0,1,10,
36.0,60,,1.0,0,10,
36.0,64,,1.0,0,10,
37.0,48,,1.0,1,10,a
37.0,55,,3.0,1,10,
37.0,64,,1.0,0,10,
37.0,67,,2.0,0,10,
38.0,47,,0.25,1,10,a
38.0,62,,1.0,0,10,
38.25,48,,0.25,1,10,a
38.5,47,,0.25,1,10,a
38.75,48,,0.25,1,10,a
39.0,50,,0.5,1,10,a
39.0,55,,1.0,1,10,
39.0,62,,1.0,0,10,
39.0,65,,1.0,0,10,
39.5,47,,0.5,1,10,a
40.0,43,,1.0,1,11,a
40.0,55,,1.0,0,11,
40.0,60,,1.0,0,11,
40.0,64,,1.0,0,11,
41.0,48,,2.0,1,11,a
42.0,57,,1.0,0,11,
42.0,60,,1.0,0,11,
42.0,64,,1.0,0,11,
42.0,69,,1.0,0,11,
43.0,42,,2.0,1,11,a
44.0,42,,1.0,1,12,
44.0,55,,1.0,0,12,
44.0,60,,1.0,0,12,
44.0,64,,1.0,0,12,
44.0,67,,1.0,0,12,
45.0,43,,2.0,1,12,a
46.0,50,,1.0,1,12,
46.0,53,,1.0,1,12,
46.0,55,,1.0,1,12,
46.0,59,,1.0,1,12,
47.0,31,,1.0,1,12,
47.0,43,,1.0,1,12,a
48.0,36,,1.0,1,13,
48.0,40,,1.0,1,13,
48.0,43,,1.0,1,13,
48.0,48,,1.0,1,13,a
48.0,60,,0.25,0,13,a
48.25,64,,0.25,0,13,
48.5,67,,0.25,0,13,
48.75,72,,0.25,0,13,
49.0,60,,0.5,1,13,
49.0,64,,0.25,0,13,a
49.25,76,,0.25,0,13,
49.5,60,,0.5,1,13,
49.5,64,,0.25,0,13,a
49.75,76,,0.25,0,13,
50.0,60,,1.0,1,13,a
50.0,64,,0.25,0,13,
50.25,67,,0.25,0,13,
50.5,72,,0.25,0,13,
50.75,76,,0.25,0,13,
51.0,64,,0.5,1,13,
51.0,67,,0.25,0,13,a
51.25,79,,0.25,0,13,
51.5,64,,0.5,1,13,
51.5,67,,0.25,0,13,a
51.75,79,,0.25,0,13,
52.0,64,,1.0,1,14,
52.0,67,,0.25,0,14,a
52.25,72,,0.25,0,14,
52.5,76,,0.25,0,14,
52.75,79,,0.25,0,14,
