onset,midi_number,morphetic_number,duration,staff_number,measure,type
-1.0,58,,0.25,0,0,a
-1.0,62,,1.0,0,0,
-0.75,57,,0.25,0,0,a
-0.5,58,,0.25,0,0,a
-0.25,53,,0.25,0,0,a
0.0,34,,1.0,1,1,
0.0,46,,1.0,1,1,
0.0,62,,1.0,0,1,a
0.0,65,,1.0,0,1,
1.0,34,,1.0,1,1,
1.0,46,,1.0,1,1,
1.0,58,,1.0,0,1,a
1.0,62,,1.0,0,1,
3.0,58,,0.25,0,1,a
3.0,62,,1.0,0,1,
3.25,57,,0.25,0,1,a
3.5,58,,0.25,0,1,a
3.75,53,,0.25,0,1,a
4.0,34,,1.0,1,2,
4.0,46,,1.0,1,2,
4.0,62,,1.0,0,2,a
4.0,65,,1.0,0,2,
5.0,34,,1.0,1,2,
5.0,46,,1.0,1,2,
5.0,58,,1.0,0,2,a
5.0,62,,1.0,0,2,
7.0,58,,0.25,0,2,a
7.0,62,,1.0,0,2,
7.25,57,,0.25,0,2,a
7.5,58,,0.25,0,2,a
7.75,53,,0.25,0,2,a
8.0,62,,0.25,0,3,a
8.0,65,,1.0,0,3,
8.25,61,,0.25,0,3,a
8.5,62,,0.25,0,3,a
8.75,58,,0.25,0,3,a
9.0,65,,0.25,0,3,a
9.0,70,,1.0,0,3,
9.25,64,,0.25,0,3,a
9.5,65,,0.25,0,3,a
9.75,62,,0.25,0,3,a
10.0,70,,0.25,0,3,a
10.0,74,,1.0,0,3,
10.25,69,,0.25,0,3,a
10.5,70,,0.25,0,3,a
10.75,65,,0.25,0,3,a
11.0,74,,0.25,0,3,a
11.0,77,,1.0,0,3,
11.25,73,,0.25,0,3,a
11.5,74,,0.25,0,3,a
11.75,70,,0.25,0,3,a
12.0,46,,0.25,1,4,
12.0,82,,3.0,0,4,a
12.25,50,,0.25,1,4,
12.5,53,,0.25,1,4,
12.75,58,,0.25,1,4,
13.0,46,,0.25,1,4,
13.25,50,,0.25,1,4,
13.5,53,,0.25,1,4,
13.75,58,,0.25,1,4,
14.0,46,,0.25,1,4,
14.25,50,,0.25,1,4,
14.5,53,,0.25,1,4,
14.75,58,,0.25,1,4,
15.0,46,,0.25,1,4,
15.0,81,,0.25,0,4,a
15.25,50,,0.25,1,4,
15.25,82,,0.25,0,4,a
15.5,53,,0.25,1,4,
15.5,84,,0.25,0,4,a
15.75,58,,0.25,1,4,
15.75,82,,0.25,0,4,a
16.0,46,,0.25,1,5,
16.0,81,,0.5,0,5,a
16.25,51,,0.25,1,5,
16.5,55,,0.25,1,5,
16.5,79,,0.5,0,5,a
16.75,58,,0.25,1,5,
17.0,46,,0.25,1,5,
17.0,77,,0.5,0,5,a
17.25,51,,0.25,1,5,
17.5,55,,0.25,1,5,
17.5,75,,0.5,0,5,a
17.75,58,,0.25,1,5,
18.0,46,,0.25,1,5,
18.0,74,,0.5,0,5,a
18.25,51,,0.25,1,5,
18.5,53,,0.25,1,5,
18.5,72,,0.5,0,5,a
18.75,57,,0.25,1,5,
19.0,46,,0.25,1,5,
19.0,79,,0.5,0,5,a
19.25,51,,0.25,1,5,
19.5,53,,0.25,1,5,
19.5,77,,0.5,0,5,a
19.75,57,,0.25,1,5,
20.0,46,,0.25,1,6,
20.0,75,,1.0,0,6,a
20.25,50,,0.25,1,6,
20.5,53,,0.25,1,6,
20.75,58,,0.25,1,6,
21.0,46,,0.25,1,6,
21.0,74,,1.0,0,6,a
21.25,50,,0.25,1,6,
21.5,53,,0.25,1,6,
21.75,58,,0.25,1,6,
22.0,46,,0.25,1,6,
22.25,50,,0.25,1,6,
22.5,53,,0.25,1,6,
22.75,56,,0.25,1,6,
23.0,46,,0.25,1,6,
23.0,69,,0.25,0,6,a
23.25,50,,0.25,1,6,
23.25,70,,0.25,0,6,a
23.5,53,,0.25,1,6,
23.5,72,,0.25,0,6,a
23.75,56,,0.25,1,6,
23.75,70,,0.25,0,6,a
24.0,46,,0.25,1,7,
24.0,68,,0.5,0,7,a
24.25,51,,0.25,1,7,
24.5,55,,0.25,1,7,
24.5,67,,0.5,0,7,a
24.75,51,,0.25,1,7,
25.0,46,,0.25,1,7,
25.0,65,,0.5,0,7,a
25.25,51,,0.25,1,7,
25.5,55,,0.25,1,7,
25.5,63,,0.5,0,7,a
25.75,51,,0.25,1,7,
26.0,46,,0.25,1,7,
26.0,62,,0.5,0,7,a
26.25,48,,0.25,1,7,
26.5,51,,0.25,1,7,
26.5,60,,0.5,0,7,a
26.75,53,,0.25,1,7,
27.0,46,,0.25,1,7,
27.0,63,,0.5,0,7,a
27.25,48,,0.25,1,7,
27.5,51,,0.25,1,7,
27.5,57,,0.5,0,7,a
27.75,53,,0.25,1,7,
28.0,46,,1.0,1,8,
28.0,58,,0.5,0,8,a
28.5,62,,0.25,0,8,a
28.75,60,,0.25,0,8,a
29.0,46,,0.25,1,8,a
29.0,58,,0.25,0,8,a
29.25,45,,0.25,1,8,a
29.25,57,,0.25,0,8,a
29.5,46,,0.25,1,8,a
29.5,58,,0.25,0,8,a
29.75,43,,0.25,1,8,a
29.75,55,,0.25,0,8,a
30.0,41,,1.0,1,8,a
30.0,53,,0.5,0,8,a
30.5,67,,0.25,0,8,a
30.75,65,,0.25,0,8,a
31.0,51,,0.25,1,8,a
31.0,63,,0.25,0,8,a
31.25,50,,0.25,1,8,a
31.25,62,,0.25,0,8,a
31.5,51,,0.25,1,8,a
31.5,63,,0.25,0,8,a
31.75,48,,0.25,1,8,a
31.75,60,,0.25,0,8,a
32.0,46,,1.0,1,9,a
32.0,58,,0.5,0,9,a
32.5,74,,0.25,0,9,a
32.75,72,,0.25,0,9,a
33.0,58,,0.25,1,9,a
33.0,70,,0.25,0,9,a
33.25,57,,0.25,1,9,a
33.25,69,,0.25,0,9,a
33.5,58,,0.25,1,9,a
33.5,70,,0.25,0,9,a
33.75,55,,0.25,1,9,a
33.75,67,,0.25,0,9,a
34.0,53,,1.0,1,9,a
34.0,65,,0.5,0,9,a
34.5,79,,0.25,0,9,a
34.75,77,,0.25,0,9,a
35.0,63,,0.25,1,9,a
