onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,63,,1.0,0,1,
0.0,67,,1.0,0,1,a
1.0,58,,1.0,0,1,
1.0,65,,1.0,0,1,a
2.0,36,,1.5,1,2,
2.0,48,,1.5,1,2,
2.0,55,,1.5,0,2,
2.0,63,,1.5,0,2,a
3.5,48,,0.5,1,2,
3.5,51,,0.5,1,2,
3.5,63,,0.38,0,2,a
3.88,68,,0.12,0,2,a
4.0,46,,0.5,1,3,
4.0,52,,0.5,1,3,
4.0,67,,0.5,0,3,a
4.5,46,,0.5,1,3,
4.5,52,,0.5,1,3,
4.5,67,,0.38,0,3,a
4.88,73,,0.12,0,3,a
5.0,45,,0.5,1,3,
5.0,53,,0.5,1,3,
5.0,72,,0.5,0,3,a
5.5,44,,0.5,1,3,
5.5,54,,0.5,1,3,
5.5,72,,0.38,0,3,a
5.88,74,,0.12,0,3,a
6.0,43,,1.5,1,4,
6.0,55,,0.5,1,4,
6.0,63,,0.5,0,4,
6.0,75,,0.75,0,4,a
6.5,57,,0.5,1,4,
6.5,63,,0.5,0,4,
6.5,66,,0.5,0,4,
6.75,72,,0.25,0,4,a
7.0,59,,0.5,1,4,
7.0,62,,0.5,0,4,
7.0,67,,0.5,0,4,
7.0,71,,0.5,0,4,a
7.5,79,,0.25,0,4,a
7.75,87,,0.25,0,4,a
8.0,55,,1.5,1,5,
8.0,67,,0.5,1,5,
8.0,75,,0.5,0,5,
8.0,87,,0.75,0,5,a
8.5,69,,0.5,1,5,
8.5,75,,0.5,0,5,
8.5,78,,0.5,0,5,
8.75,84,,0.25,0,5,a
9.0,71,,0.5,1,5,
9.0,74,,0.5,0,5,
9.0,79,,0.5,0,5,
9.0,83,,0.5,0,5,a
9.5,67,,0.5,1,5,
9.5,70,,0.5,1,5,
9.5,74,,0.5,0,5,
9.5,79,,0.5,0,5,
9.5,82,,0.5,0,5,a
10.0,65,,0.5,1,6,
10.0,68,,0.5,1,6,
10.0,70,,1.0,1,6,
10.0,74,,0.5,0,6,
10.0,82,,1.17,0,6,a
10.5,63,,0.5,1,6,
10.5,67,,0.5,1,6,
10.5,75,,0.5,0,6,
11.0,62,,0.5,1,6,
11.0,65,,0.5,1,6,
11.0,70,,0.5,1,6,
11.0,77,,0.17,0,6,
11.0,82,,0.17,0,6,
11.17,70,,0.17,0,6,
11.33,72,,0.17,0,6,
11.5,58,,0.5,1,6,
11.5,62,,0.5,1,6,
11.5,69,,0.17,0,6,
11.67,70,,0.17,0,6,
11.83,68,,0.17,0,6,
12.0,58,,1.0,0,7,
12.0,61,,1.0,0,7,
12.0,64,,1.0,0,7,
12.0,67,,1.0,0,7,a
13.0,34,,1.0,1,7,
13.0,46,,1.0,1,7,
13.0,56,,1.0,0,7,
13.0,62,,1.0,0,7,
13.0,65,,1.0,0,7,a
14.0,35,,1.5,1,8,
14.0,47,,1.5,1,8,
14.0,54,,1.5,0,8,
14.0,63,,1.5,0,8,a
15.5,47,,0.5,1,8,
15.5,54,,0.5,1,8,
15.5,63,,0.5,0,8,
15.5,66,,0.38,0,8,a
15.88,71,,0.12,0,8,a
16.0,49,,0.5,1,9,
16.0,54,,0.5,1,9,
16.0,64,,0.5,0,9,
16.0,71,,0.5,0,9,a
16.5,49,,0.5,1,9,
16.5,54,,0.5,1,9,
16.5,64,,0.5,0,9,
16.5,70,,0.38,0,9,a
16.88,76,,0.12,0,9,a
17.0,47,,0.5,1,9,
17.0,54,,0.5,1,9,
17.0,63,,0.5,0,9,
17.0,75,,0.5,0,9,a
17.5,46,,1.0,1,9,
17.5,54,,0.5,1,9,
17.5,75,,0.38,0,9,a
17.88,77,,0.12,0,9,a
18.0,45,,1.0,1,10,
18.0,54,,0.5,1,10,
18.0,72,,0.5,0,10,
18.0,78,,0.75,0,10,a
18.5,53,,0.5,1,10,
18.5,72,,0.5,0,10,
18.75,75,,0.25,0,10,a
19.0,46,,0.5,1,10,
19.0,53,,0.5,1,10,
19.0,70,,0.5,0,10,
19.0,74,,0.5,0,10,a
19.5,44,,0.5,1,10,
19.5,52,,1.0,1,10,
19.5,70,,1.0,0,10,
19.5,73,,0.38,0,10,a
19.88,75,,0.12,0,10,a
20.0,43,,1.0,1,11,
20.0,52,,0.5,1,11,
20.0,70,,0.5,0,11,
20.0,76,,0.75,0,11,a
20.5,51,,0.5,1,11,
20.5,70,,0.5,0,11,
20.75,75,,0.12,0,11,a
20.88,73,,0.12,0,11,a
21.0,44,,0.5,1,11,
21.0,51,,0.5,1,11,
21.0,68,,0.5,0,11,
21.0,71,,0.5,0,11,a
21.5,42,,0.5,1,11,
21.5,46,,0.5,1,11,
21.5,54,,0.5,1,11,
21.5,63,,0.5,0,11,
21.5,70,,0.5,0,11,
21.5,75,,0.5,0,11,a
22.0,41,,0.5,1,12,
22.0,46,,0.5,1,12,
22.0,53,,0.5,1,12,
22.0,62,,0.5,0,12,
22.0,68,,0.5,0,12,
22.0,70,,0.5,0,12,
22.0,74,,0.5,0,12,a
23.25,41,,0.25,1,12,
23.25,46,,0.25,1,12,
23.25,53,,0.25,1,12,
23.25,62,,0.25,0,12,
23.25,68,,0.25,0,12,
23.25,70,,0.25,0,12,
23.25,74,,0.25,0,12,
23.5,39,,0.25,1,12,
23.5,46,,0.25,1,12,
23.5,51,,0.25,1,12,
23.5,63,,0.25,0,12,
23.5,66,,0.25,0,12,
23.5,70,,0.25,0,12,
23.5,75,,0.25,0,12,
23.75,39,,0.25,1,12,
23.75,46,,0.25,1,12,
23.75,51,,0.25,1,12,
23.75,63,,0.25,0,12,
23.75,66,,0.25,0,12,
23.75,70,,0.25,0,12,
