onset,midi_number,morphetic_number,duration,staff_number,measure,type
-0.75,62,,0.25,0,0,a
-0.5,74,,0.25,0,0,a
-0.25,70,,0.25,0,0,a
0.0,71,,0.25,0,1,a
0.25,66,,0.25,0,1,a
0.5,43,,1.5,1,1,
0.5,67,,0.75,0,1,a
0.75,47,,1.25,1,1,
1.0,50,,1.0,1,1,
1.25,62,,0.25,0,1,a
1.5,74,,0.25,0,1,a
1.75,70,,0.25,0,1,a
2.0,71,,0.25,0,2,a
2.25,66,,0.25,0,2,a
2.5,55,,1.5,1,2,
2.5,67,,0.75,0,2,a
2.75,59,,1.25,1,2,
3.0,62,,1.0,1,2,
3.25,64,,0.25,0,2,a
3.5,76,,0.25,0,2,a
3.75,71,,0.25,0,2,a
4.0,72,,0.25,0,3,a
4.25,68,,0.25,0,3,a
4.5,43,,1.5,1,3,
4.5,69,,0.75,0,3,a
4.75,48,,1.25,1,3,
5.0,52,,1.0,1,3,
5.25,64,,0.25,0,3,a
5.5,76,,0.25,0,3,a
5.75,71,,0.25,0,3,a
6.0,72,,0.25,0,4,a
6.25,68,,0.25,0,4,a
6.5,55,,1.5,1,4,
6.5,69,,0.75,0,4,a
6.75,60,,1.25,1,4,
7.0,64,,1.0,1,4,
7.25,69,,0.25,0,4,a
7.5,84,,0.25,0,4,a
7.75,83,,0.25,0,4,a
8.0,81,,0.75,0,5,a
8.25,54,,0.25,1,5,
8.5,57,,0.25,1,5,
8.75,62,,0.25,1,5,
8.75,79,,0.25,0,5,a
9.0,78,,0.25,0,5,a
9.25,50,,0.25,1,5,
9.25,76,,0.25,0,5,a
9.5,57,,0.25,1,5,
9.5,74,,0.25,0,5,a
9.75,60,,0.25,1,5,
9.75,72,,0.25,0,5,a
10.0,72,,0.25,0,6,a
10.25,55,,0.25,1,6,
10.25,71,,0.5,0,6,a
10.5,59,,0.25,1,6,
10.75,62,,0.25,1,6,
10.75,79,,0.25,0,6,a
11.0,79,,0.25,0,6,a
11.25,48,,0.25,1,6,
11.25,69,,0.5,0,6,a
11.5,52,,0.25,1,6,
11.75,57,,0.25,1,6,
11.75,76,,0.25,0,6,a
12.0,76,,0.25,0,7,a
12.25,50,,0.25,1,7,
12.25,67,,0.5,0,7,a
12.5,55,,0.25,1,7,
12.75,59,,0.25,1,7,
12.75,74,,0.25,0,7,a
13.0,74,,0.25,0,7,a
13.25,38,,0.25,1,7,
13.25,60,,0.5,0,7,a
13.5,45,,0.25,1,7,
13.75,50,,0.25,1,7,
13.75,66,,0.25,0,7,a
14.0,43,,0.25,1,8,
14.0,59,,1.0,0,8,
14.0,67,,1.0,0,8,a
14.25,47,,0.25,1,8,
14.5,50,,0.25,1,8,
14.75,47,,0.25,1,8,
15.0,43,,0.25,1,8,
15.25,47,,0.25,1,8,
15.5,50,,0.25,1,8,
15.5,74,,0.5,0,8,a
15.75,47,,0.25,1,8,
16.0,43,,0.25,1,9,
16.0,74,,0.5,0,9,a
16.25,47,,0.25,1,9,
16.5,50,,0.25,1,9,
16.5,74,,0.5,0,9,a
16.75,47,,0.25,1,9,
17.0,43,,0.25,1,9,
17.0,74,,0.5,0,9,a
17.25,47,,0.25,1,9,
17.5,50,,0.25,1,9,
17.5,74,,0.5,0,9,a
17.75,47,,0.25,1,9,
18.0,45,,0.25,1,10,
18.0,76,,1.0,0,10,a
18.25,48,,0.25,1,10,
18.5,54,,0.25,1,10,
18.75,48,,0.25,1,10,
19.0,45,,0.25,1,10,
19.0,74,,0.5,0,10,a
19.25,48,,0.25,1,10,
19.5,54,,0.25,1,10,
19.75,48,,0.25,1,10,
20.0,45,,0.25,1,11,
20.25,48,,0.25,1,11,
20.5,54,,0.25,1,11,
20.75,48,,0.25,1,11,
20.75,74,,0.25,0,11,a
21.0,45,,0.25,1,11,
21.0,74,,0.25,0,11,a
21.25,48,,0.25,1,11,
21.25,74,,0.25,0,11,a
21.5,54,,0.25,1,11,
21.5,74,,0.25,0,11,a
21.75,48,,0.25,1,11,
21.75,74,,0.25,0,11,a
22.0,47,,0.25,1,12,
22.0,76,,1.0,0,12,a
22.25,50,,0.25,1,12,
22.5,55,,0.25,1,12,
22.75,50,,0.25,1,12,
23.0,47,,0.25,1,12,
23.0,74,,0.5,0,12,a
23.25,50,,0.25,1,12,
23.5,55,,0.25,1,12,
23.75,50,,0.25,1,12,
24.0,47,,0.25,1,13,
24.25,50,,0.25,1,13,
24.5,55,,0.25,1,13,
24.5,74,,0.75,0,13,a
24.75,50,,0.25,1,13,
25.0,47,,0.25,1,13,
25.25,50,,0.25,1,13,
25.25,76,,0.12,0,13,a
25.38,74,,0.12,0,13,a
25.5,55,,0.25,1,13,
25.5,72,,0.25,0,13,a
25.75,50,,0.25,1,13,
25.75,71,,0.25,0,13,a
26.0,48,,0.25,1,14,
26.0,71,,0.5,0,14,
26.25,52,,0.25,1,14,
26.5,57,,0.25,1,14,
26.5,69,,1.0,0,14,
26.75,52,,0.25,1,14,
27.0,49,,0.25,1,14,
27.25,52,,0.25,1,14,
27.5,57,,0.25,1,14,
27.5,67,,0.5,0,14,
27.75,52,,0.25,1,14,
28.0,50,,0.25,1,15,
28.0,67,,0.5,0,15,a
28.25,54,,0.25,1,15,
28.5,57,,0.25,1,15,
28.5,66,,1.0,0,15,a
28.75,54,,0.25,1,15,
29.0,50,,0.25,1,15,
29.25,54,,0.25,1,15,
29.5,59,,0.25,1,15,
29.5,74,,0.5,0,15,a
29.75,54,,0.25,1,15,
30.0,52,,0.25,1,16,
30.0,74,,0.5,0,16,a
30.25,55,,0.25,1,16,
30.5,59,,0.25,1,16,
