onset,midi_number,morphetic_number,duration,staff_number,measure,type
-0.5,51,,0.5,1,0,
-0.5,63,,0.5,0,0,a
0.0,44,,1.5,1,1,
0.0,51,,0.5,1,1,
0.0,60,,1.5,0,1,
0.0,63,,0.5,0,1,a
0.5,56,,0.5,1,1,
0.5,68,,0.5,0,1,a
1.0,56,,0.5,1,1,
1.0,68,,0.5,0,1,a
1.5,46,,1.5,1,2,
1.5,56,,0.25,1,2,
1.5,61,,1.5,0,2,
1.5,63,,1.5,0,2,
1.5,68,,0.25,0,2,a
1.75,55,,0.25,1,2,
1.75,67,,0.25,0,2,a
2.0,55,,0.38,1,2,
2.0,67,,0.38,0,2,a
2.38,53,,0.12,1,2,
2.38,65,,0.12,0,2,a
2.5,55,,0.38,1,2,
2.5,67,,0.38,0,2,a
2.88,51,,0.12,1,2,
2.88,63,,0.12,0,2,a
3.0,56,,1.0,1,3,
3.0,68,,1.0,0,3,a
3.5,48,,0.5,1,3,
3.5,63,,0.5,0,3,
4.0,43,,0.5,1,3,
4.0,51,,0.5,1,3,
4.0,58,,0.5,0,3,
4.0,63,,0.5,0,3,
4.0,70,,0.5,0,3,a
4.5,44,,0.5,1,4,
4.5,51,,0.5,1,4,
4.5,60,,0.5,0,4,
4.5,63,,0.5,0,4,
4.5,68,,0.5,0,4,
4.5,73,,0.38,0,4,a
4.88,72,,0.12,0,4,a
5.0,39,,0.5,1,4,
5.0,51,,0.5,1,4,
5.0,58,,0.5,0,4,
5.0,63,,0.5,0,4,
5.0,67,,0.5,0,4,
5.0,70,,0.5,0,4,a
5.5,70,,0.12,0,4,a
5.62,69,,0.12,0,4,a
5.75,70,,0.12,0,4,a
5.88,72,,0.12,0,4,a
6.0,53,,0.5,1,5,
6.0,68,,1.0,0,5,
6.0,73,,1.0,0,5,a
6.5,65,,0.5,1,5,
7.0,63,,0.5,1,5,
7.0,68,,0.5,0,5,
7.0,72,,0.5,0,5,a
7.5,62,,0.5,1,6,
7.5,68,,0.5,0,6,
7.5,70,,0.5,0,6,
7.5,77,,0.5,0,6,a
8.0,61,,0.5,1,6,
8.0,67,,0.5,0,6,
8.0,70,,0.5,0,6,a
8.5,60,,0.5,1,6,
8.5,68,,0.5,0,6,
8.5,75,,0.5,0,6,a
9.0,53,,0.5,1,7,
9.0,65,,0.5,0,7,
9.0,68,,0.5,0,7,a
9.5,55,,0.5,1,7,
9.5,64,,0.5,0,7,
9.5,70,,0.5,0,7,
9.5,73,,0.5,0,7,a
10.0,56,,0.5,1,7,
10.0,63,,0.5,0,7,
10.0,68,,0.5,0,7,
10.0,72,,0.5,0,7,a
10.5,51,,1.0,1,8,
10.5,63,,1.0,0,8,
10.5,66,,0.5,0,8,
10.5,69,,0.5,0,8,a
11.0,67,,0.25,0,8,
11.0,70,,0.25,0,8,a
11.5,51,,0.38,1,8,
11.5,63,,0.38,0,8,a
11.88,51,,0.12,1,8,
11.88,63,,0.12,0,8,a
12.0,44,,1.5,1,9,
12.0,51,,0.25,1,9,
12.0,60,,1.5,0,9,
12.0,63,,0.25,0,9,a
12.25,56,,0.25,1,9,
12.25,68,,0.25,0,9,a
12.5,56,,0.25,1,9,
12.5,68,,0.25,0,9,a
12.75,56,,0.25,1,9,
12.75,68,,0.25,0,9,a
13.0,56,,0.25,1,9,
13.0,68,,0.25,0,9,a
13.25,56,,0.25,1,9,
13.25,68,,0.25,0,9,a
13.5,46,,1.5,1,10,
13.5,51,,1.5,1,10,
13.5,56,,0.25,1,10,
13.5,61,,1.5,0,10,
13.5,63,,1.5,0,10,
13.5,68,,0.25,0,10,a
13.75,55,,0.25,1,10,
13.75,67,,0.25,0,10,a
14.0,55,,0.38,1,10,
14.0,67,,0.38,0,10,a
14.38,53,,0.12,1,10,
14.38,65,,0.12,0,10,a
14.5,55,,0.38,1,10,
14.5,67,,0.38,0,10,a
14.88,51,,0.12,1,10,
14.88,63,,0.12,0,10,a
15.0,56,,1.0,1,11,
15.0,68,,1.0,0,11,a
15.5,48,,0.5,1,11,
15.5,63,,0.5,0,11,
16.0,43,,0.5,1,11,
16.0,51,,0.5,1,11,
16.0,58,,0.5,0,11,
16.0,63,,0.5,0,11,
16.0,70,,0.5,0,11,a
16.5,44,,0.5,1,12,
16.5,51,,0.5,1,12,
16.5,60,,0.5,0,12,
16.5,63,,0.5,0,12,
16.5,68,,0.5,0,12,
16.5,73,,0.38,0,12,a
16.88,72,,0.12,0,12,a
17.0,39,,0.5,1,12,
17.0,51,,0.5,1,12,
17.0,58,,0.5,0,12,
17.0,63,,0.5,0,12,
17.0,67,,0.5,0,12,
