onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,40,,4.5,1,1,
0.0,52,,1.0,1,1,
0.0,64,,0.5,0,1,
0.0,68,,1.0,0,1,a
0.5,59,,0.5,0,1,
1.0,51,,0.5,1,1,
1.0,66,,0.5,0,1,
1.0,69,,0.5,0,1,a
1.5,50,,1.0,1,1,
1.5,68,,0.5,0,1,
1.5,71,,1.0,0,1,a
2.0,64,,0.5,0,1,
2.5,49,,0.5,1,1,
2.5,69,,1.0,0,1,
2.5,73,,0.5,0,1,a
3.0,40,,1.5,1,2,
3.0,47,,1.5,1,2,
3.0,69,,0.5,0,2,
3.0,76,,1.0,0,2,a
3.5,66,,0.5,0,2,
4.0,71,,0.5,0,2,
4.0,74,,0.5,0,2,a
4.5,40,,1.0,1,2,
4.5,52,,1.0,1,2,
4.5,68,,1.0,0,2,
4.5,71,,1.0,0,2,a
5.5,69,,1.0,0,2,a
6.0,66,,1.0,1,3,
6.0,69,,0.5,0,3,
6.0,81,,1.0,0,3,a
6.5,69,,1.5,0,3,
7.0,64,,0.5,1,3,
7.0,80,,0.5,0,3,a
7.5,57,,1.0,1,3,
7.5,62,,1.0,1,3,
7.5,69,,0.5,0,3,
7.5,78,,1.0,0,3,a
8.0,69,,1.5,0,3,
8.5,61,,0.5,1,3,
8.5,76,,0.5,0,3,a
9.0,49,,1.0,1,4,
9.0,61,,2.0,1,4,
9.0,69,,0.5,0,4,
9.0,78,,1.0,0,4,a
9.5,69,,2.0,0,4,
10.0,50,,0.5,1,4,
10.0,76,,0.5,0,4,a
10.5,52,,1.5,1,4,
10.5,61,,0.5,1,4,
10.5,69,,0.5,0,4,
10.5,76,,0.5,0,4,a
11.0,57,,0.5,1,4,
11.0,64,,0.5,0,4,
11.0,73,,0.5,0,4,a
11.5,56,,0.5,1,4,
11.5,64,,0.5,0,4,
11.5,71,,0.5,0,4,a
12.0,40,,4.0,1,5,
12.0,52,,1.0,1,5,
12.0,64,,0.5,0,5,
12.0,68,,1.0,0,5,a
12.5,59,,0.5,0,5,
13.0,51,,0.5,1,5,
13.0,66,,0.5,0,5,
13.0,69,,0.5,0,5,a
13.5,50,,1.0,1,5,
13.5,68,,0.5,0,5,
13.5,71,,1.0,0,5,a
14.0,64,,0.5,0,5,
14.5,49,,0.5,1,5,
14.5,69,,1.0,0,5,
14.5,73,,0.5,0,5,a
15.0,40,,1.0,1,6,
15.0,47,,0.5,1,6,
15.0,69,,0.5,0,6,
15.0,76,,1.0,0,6,a
15.5,52,,0.5,1,6,
15.5,68,,0.5,0,6,
16.0,41,,0.5,1,6,
16.0,53,,0.5,1,6,
16.0,68,,0.5,0,6,
16.0,71,,0.5,0,6,
16.0,74,,0.5,0,6,a
16.5,42,,1.5,1,6,
16.5,54,,1.5,1,6,
16.5,69,,1.5,0,6,
16.5,73,,1.5,0,6,a
18.0,42,,1.5,1,7,
18.0,54,,1.5,1,7,
18.0,69,,0.5,0,7,
18.0,73,,1.0,0,7,a
18.5,63,,0.5,0,7,
19.0,69,,0.5,0,7,
19.0,71,,0.5,0,7,
19.0,75,,0.5,0,7,a
19.5,40,,1.0,1,7,
19.5,52,,1.0,1,7,
19.5,68,,0.5,0,7,
19.5,71,,1.0,0,7,
19.5,76,,1.0,0,7,a
20.0,64,,0.5,0,7,
20.5,39,,0.5,1,7,
20.5,51,,0.5,1,7,
20.5,66,,0.5,0,7,
20.5,71,,0.5,0,7,
20.5,78,,0.5,0,7,a
21.0,40,,1.0,1,8,
21.0,52,,1.0,1,8,
21.0,71,,0.5,0,8,
21.0,80,,1.0,0,8,a
21.5,68,,0.5,0,8,
22.0,37,,0.5,1,8,
22.0,49,,0.5,1,8,
22.0,69,,0.5,0,8,
22.0,76,,0.5,0,8,
22.0,81,,0.5,0,8,a
22.5,32,,1.0,1,8,
22.5,44,,1.0,1,8,
22.5,76,,0.5,0,8,
22.5,83,,1.0,0,8,a
23.0,71,,0.5,0,8,
23.5,32,,0.5,1,8,
23.5,44,,0.5,1,8,
23.5,75,,0.5,0,8,
23.5,78,,0.5,0,8,
23.5,84,,0.5,0,8,a
24.0,32,,1.5,1,9,
24.0,44,,1.5,1,9,
24.0,75,,1.5,0,9,
24.0,78,,1.5,0,9,
24.0,84,,2.0,0,9,a
25.5,33,,1.5,1,9,
25.5,45,,1.5,1,9,
25.5,73,,1.5,0,9,
25.5,76,,1.5,0,9,
25.5,84,,0.5,0,9,
26.0,87,,0.5,0,9,a
26.5,85,,0.5,0,9,a
27.0,34,,1.5,1,10,
27.0,46,,1.5,1,10,
27.0,76,,1.5,0,10,
27.0,78,,2.0,0,10,a
28.5,35,,1.5,1,10,
28.5,47,,1.5,1,10,
28.5,69,,1.5,0,10,
28.5,75,,1.5,0,10,
28.5,78,,0.5,0,10,
29.0,80,,0.5,0,10,a
29.5,81,,0.5,0,10,a
30.0,37,,1.5,1,11,
