onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,58,,1.0,0,1,
0.0,67,,1.0,0,1,
0.0,70,,1.0,0,1,a
1.0,58,,1.0,0,1,
1.0,67,,1.0,0,1,
1.0,70,,1.0,0,1,a
2.0,58,,2.0,0,1,
2.0,63,,2.0,0,1,
2.0,67,,2.0,0,1,a
2.25,46,,0.25,1,1,a
2.5,48,,0.25,1,1,a
2.75,50,,0.25,1,1,a
3.0,51,,0.25,1,1,a
3.25,53,,0.25,1,1,a
3.5,55,,0.25,1,1,a
3.75,51,,0.25,1,1,a
4.0,56,,0.5,1,2,a
4.0,58,,1.0,0,2,
4.0,62,,1.0,0,2,
4.0,65,,1.0,0,2,a
5.0,58,,1.0,0,2,
5.0,62,,1.0,0,2,
5.0,65,,1.0,0,2,a
6.0,56,,0.25,1,2,a
6.0,58,,2.0,0,2,
6.0,65,,2.0,0,2,
6.0,68,,2.0,0,2,
6.0,70,,2.0,0,2,a
6.25,55,,0.25,1,2,a
6.5,53,,0.25,1,2,a
6.75,51,,0.25,1,2,a
7.0,50,,0.25,1,2,a
7.25,48,,0.25,1,2,a
7.5,46,,0.25,1,2,a
7.75,50,,0.25,1,2,a
8.0,51,,0.5,1,3,a
8.0,58,,1.0,0,3,
8.0,67,,1.0,0,3,
8.0,70,,1.0,0,3,a
9.0,58,,1.0,0,3,
9.0,67,,1.0,0,3,
9.0,70,,1.0,0,3,a
10.0,58,,2.0,0,3,
10.0,63,,2.0,0,3,
10.0,67,,2.0,0,3,a
10.25,46,,0.25,1,3,a
10.5,48,,0.25,1,3,a
10.75,50,,0.25,1,3,a
11.0,51,,0.25,1,3,a
11.25,53,,0.25,1,3,a
11.5,55,,0.25,1,3,a
11.75,51,,0.25,1,3,a
12.0,56,,0.25,1,4,a
12.0,58,,0.5,0,4,
12.0,62,,0.5,0,4,
12.0,65,,0.5,0,4,a
12.25,53,,0.25,1,4,
12.5,50,,0.25,1,4,
12.5,70,,1.0,0,4,a
12.75,46,,0.25,1,4,
13.0,44,,0.25,1,4,
13.25,41,,0.25,1,4,
13.5,38,,0.25,1,4,
13.5,56,,0.5,0,4,
13.5,70,,0.5,0,4,a
13.75,34,,0.25,1,4,
14.0,39,,1.0,1,4,
14.0,55,,1.0,0,4,
14.0,63,,1.0,0,4,a
15.0,51,,0.5,1,4,
16.0,58,,1.0,0,1,
16.0,67,,1.0,0,1,
16.0,70,,1.0,0,1,a
17.0,58,,1.0,0,1,
17.0,67,,1.0,0,1,
17.0,70,,1.0,0,1,a
18.0,58,,2.0,0,1,
18.0,63,,2.0,0,1,
18.0,67,,2.0,0,1,a
18.25,46,,0.25,1,1,a
18.5,48,,0.25,1,1,a
18.75,50,,0.25,1,1,a
19.0,51,,0.25,1,1,a
19.25,53,,0.25,1,1,a
19.5,55,,0.25,1,1,a
19.75,51,,0.25,1,1,a
20.0,56,,0.5,1,2,a
20.0,58,,1.0,0,2,
20.0,62,,1.0,0,2,
20.0,65,,1.0,0,2,a
21.0,58,,1.0,0,2,
21.0,62,,1.0,0,2,
21.0,65,,1.0,0,2,a
22.0,56,,0.25,1,2,a
22.0,58,,2.0,0,2,
22.0,65,,2.0,0,2,
22.0,68,,2.0,0,2,
22.0,70,,2.0,0,2,a
22.25,55,,0.25,1,2,a
22.5,53,,0.25,1,2,a
22.75,51,,0.25,1,2,a
23.0,50,,0.25,1,2,a
23.25,48,,0.25,1,2,a
23.5,46,,0.25,1,2,a
23.75,50,,0.25,1,2,a
24.0,51,,0.5,1,3,a
24.0,58,,1.0,0,3,
24.0,67,,1.0,0,3,
24.0,70,,1.0,0,3,a
25.0,58,,1.0,0,3,
25.0,67,,1.0,0,3,
