onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,44,,1.5,1,1,
0.0,51,,1.5,1,1,
0.0,68,,1.5,0,1,
0.0,72,,1.5,0,1,a
1.5,48,,0.5,1,1,
1.5,51,,0.5,1,1,
1.5,63,,0.5,0,1,
1.5,68,,0.5,0,1,a
2.0,48,,0.75,1,1,
2.0,51,,0.75,1,1,
2.0,63,,0.75,0,1,
2.0,68,,0.75,0,1,a
2.75,48,,0.25,1,1,
2.75,51,,0.25,1,1,
2.75,63,,0.25,0,1,
2.75,68,,0.25,0,1,a
3.0,46,,1.0,1,2,
3.0,51,,1.0,1,2,
3.0,67,,1.0,0,2,
3.0,73,,1.0,0,2,a
4.0,49,,2.0,1,2,
4.0,51,,2.0,1,2,
4.0,67,,2.0,0,2,
4.0,70,,2.0,0,2,a
6.0,48,,1.5,1,3,
6.0,51,,0.5,1,3,
6.0,68,,1.5,0,3,
6.0,75,,1.5,0,3,a
6.5,56,,0.5,1,3,
7.0,60,,0.5,1,3,
7.5,53,,0.5,1,3,
7.5,58,,0.5,1,3,
7.5,68,,0.5,0,3,
7.5,73,,0.5,0,3,a
8.0,51,,0.5,1,3,
8.0,60,,0.5,1,3,
8.0,68,,0.5,0,3,
8.0,75,,0.5,0,3,a
8.5,49,,0.5,1,3,
8.5,61,,0.5,1,3,
8.5,68,,0.5,0,3,
8.5,77,,0.5,0,3,a
9.0,51,,1.0,1,4,
9.0,58,,1.0,1,4,
9.0,67,,1.0,0,4,
9.0,75,,0.75,0,4,a
9.75,74,,0.25,0,4,a
10.0,51,,0.5,1,4,
10.0,58,,0.5,1,4,
10.0,67,,0.5,0,4,
10.0,73,,0.62,0,4,a
10.5,73,,0.12,0,4,
10.62,72,,0.12,0,4,
10.75,73,,0.12,0,4,
10.88,75,,0.12,0,4,
11.0,77,,0.5,0,4,
11.5,75,,0.25,0,4,
11.75,73,,0.25,0,4,
12.0,56,,0.25,1,5,
12.0,72,,1.5,0,5,a
12.25,60,,0.25,1,5,
12.25,63,,0.25,1,5,
12.5,60,,0.25,1,5,
12.5,63,,0.25,1,5,
12.75,60,,0.25,1,5,
12.75,63,,0.25,1,5,
13.0,56,,0.25,1,5,
13.25,60,,0.25,1,5,
13.25,63,,0.25,1,5,
13.5,60,,0.25,1,5,
13.5,63,,0.25,1,5,
13.5,75,,1.0,0,5,a
13.75,60,,0.25,1,5,
13.75,63,,0.25,1,5,
14.0,56,,0.25,1,5,
14.25,60,,0.25,1,5,
14.25,63,,0.25,1,5,
14.5,60,,0.25,1,5,
14.5,63,,0.25,1,5,
14.5,80,,0.5,0,5,a
14.75,60,,0.25,1,5,
14.75,63,,0.25,1,5,
15.0,58,,0.25,1,6,
15.0,80,,1.0,0,6,a
15.25,61,,0.25,1,6,
15.25,63,,0.25,1,6,
15.5,61,,0.25,1,6,
15.5,63,,0.25,1,6,
15.75,61,,0.25,1,6,
15.75,63,,0.25,1,6,
16.0,58,,0.25,1,6,
16.0,79,,2.0,0,6,a
16.25,61,,0.25,1,6,
16.25,63,,0.25,1,6,
16.5,61,,0.25,1,6,
16.5,63,,0.25,1,6,
16.75,61,,0.25,1,6,
16.75,63,,0.25,1,6,
17.0,58,,0.25,1,6,
17.25,61,,0.25,1,6,
17.25,63,,0.25,1,6,
17.5,61,,0.25,1,6,
17.5,63,,0.25,1,6,
17.75,61,,0.25,1,6,
17.75,63,,0.25,1,6,
18.0,61,,0.25,1,7,
18.0,82,,1.5,0,7,a
18.25,63,,0.25,1,7,
18.25,67,,0.25,1,7,
18.25,70,,0.25,1,7,
18.5,63,,0.25,1,7,
18.5,67,,0.25,1,7,
18.5,70,,0.25,1,7,
18.75,63,,0.25,1,7,
18.75,67,,0.25,1,7,
18.75,70,,0.25,1,7,
19.0,61,,0.25,1,7,
19.25,63,,0.25,1,7,
19.25,67,,0.25,1,7,
19.25,70,,0.25,1,7,
19.5,63,,0.25,1,7,
19.5,67,,0.25,1,7,
19.5,70,,0.25,1,7,
19.5,79,,1.0,0,7,a
19.75,63,,0.25,1,7,
19.75,67,,0.25,1,7,
19.75,70,,0.25,1,7,
20.0,61,,0.25,1,7,
20.25,63,,0.25,1,7,
20.25,67,,0.25,1,7,
20.25,70,,0.25,1,7,
20.5,63,,0.25,1,7,
20.5,67,,0.25,1,7,
20.5,70,,0.25,1,7,
20.5,75,,0.5,0,7,a
20.75,63,,0.25,1,7,
20.75,67,,0.25,1,7,
20.75,70,,0.25,1,7,
21.0,60,,0.25,1,8,
21.0,75,,1.0,0,8,a
21.25,63,,0.25,1,8,
21.25,68,,0.25,1,8,
21.5,63,,0.25,1,8,
21.5,68,,0.25,1,8,
21.75,63,,0.25,1,8,
21.75,68,,0.25,1,8,
22.0,60,,0.25,1,8,
22.0,80,,2.0,0,8,a
22.25,63,,0.25,1,8,
22.25,68,,0.25,1,8,
22.5,63,,0.25,1,8,
22.5,68,,0.25,1,8,
22.75,63,,0.25,1,8,
22.75,68,,0.25,1,8,
23.0,60,,0.25,1,8,
23.25,63,,0.25,1,8,
23.25,68,,0.25,1,8,
23.5,63,,0.25,1,8,
23.5,68,,0.25,1,8,
23.75,63,,0.25,1,8,
23.75,68,,0.25,1,8,
24.0,66,,0.25,1,9,
24.0,80,,1.5,0,9,a
24.25,68,,0.25,1,9,
24.25,72,,0.25,1,9,
24.25,75,,0.25,1,9,
24.5,68,,0.25,1,9,
24.5,72,,0.25,1,9,
24.5,75,,0.25,1,9,
24.75,68,,0.25,1,9,
24.75,72,,0.25,1,9,
24.75,75,,0.25,1,9,
25.0,66,,0.25,1,9,
25.25,68,,0.25,1,9,
25.25,72,,0.25,1,9,
25.25,75,,0.25,1,9,
25.5,68,,0.25,1,9,
25.5,72,,0.25,1,9,
25.5,75,,0.25,1,9,
25.5,84,,1.0,0,9,a
25.75,68,,0.25,1,9,
25.75,72,,0.25,1,9,
25.75,75,,0.25,1,9,
26.0,66,,0.25,1,9,
26.25,68,,0.25,1,9,
26.25,72,,0.25,1,9,
26.25,75,,0.25,1,9,
26.5,68,,0.25,1,9,
26.5,72,,0.25,1,9,
26.5,75,,0.25,1,9,
26.5,87,,0.5,0,9,a
26.75,68,,0.25,1,9,
26.75,72,,0.25,1,9,
26.75,75,,0.25,1,9,
27.0,65,,0.25,1,10,
27.0,87,,1.5,0,10,a
27.25,68,,0.25,1,10,
27.25,73,,0.25,1,10,
27.5,68,,0.25,1,10,
27.5,73,,0.25,1,10,
27.75,68,,0.25,1,10,
27.75,73,,0.25,1,10,
28.0,65,,0.25,1,10,
28.25,68,,0.25,1,10,
28.25,73,,0.25,1,10,
28.5,68,,0.25,1,10,
28.5,73,,0.25,1,10,
28.5,85,,0.5,0,10,a
28.75,68,,0.25,1,10,
28.75,73,,0.25,1,10,
29.0,63,,0.25,1,10,
29.0,87,,0.5,0,10,a
29.25,68,,0.25,1,10,
29.25,72,,0.25,1,10,
29.5,61,,0.25,1,10,
29.5,89,,0.5,0,10,a
29.75,68,,0.25,1,10,
29.75,70,,0.25,1,10,
30.0,63,,0.25,1,11,
30.0,89,,0.5,0,11,a
30.25,68,,0.25,1,11,
30.25,72,,0.25,1,11,
30.5,68,,0.25,1,11,
30.5,72,,0.25,1,11,
30.5,87,,1.0,0,11,a
30.75,68,,0.25,1,11,
30.75,72,,0.25,1,11,
31.0,63,,0.25,1,11,
31.25,68,,0.25,1,11,
31.25,72,,0.25,1,11,
31.5,68,,0.25,1,11,
31.5,72,,0.25,1,11,
31.5,85,,0.25,0,11,a
31.75,68,,0.25,1,11,
31.75,72,,0.25,1,11,
31.75,84,,0.25,0,11,a
32.0,63,,0.25,1,11,
32.0,87,,0.25,0,11,a
32.25,70,,0.25,1,11,
32.25,73,,0.25,1,11,
32.25,85,,0.25,0,11,a
32.5,70,,0.25,1,11,
32.5,73,,0.25,1,11,
32.5,79,,0.5,0,11,a
32.75,70,,0.25,1,11,
32.75,73,,0.25,1,11,
33.0,68,,0.5,1,12,
33.0,72,,0.5,1,12,
33.0,80,,0.12,0,12,a
33.12,87,,0.12,0,12,
33.25,84,,0.12,0,12,
33.38,87,,0.12,0,12,
33.5,92,,0.12,0,12,
33.62,87,,0.12,0,12,
33.75,84,,0.12,0,12,
33.88,87,,0.12,0,12,
34.0,80,,0.12,0,12,
34.12,75,,0.12,0,12,
34.25,72,,0.12,0,12,
34.38,75,,0.12,0,12,
34.5,68,,0.12,0,12,
34.62,63,,0.12,0,12,
34.75,60,,0.12,0,12,
34.88,63,,0.12,0,12,
35.0,56,,0.12,0,12,
35.12,51,,0.12,0,12,
35.25,48,,0.12,0,12,
35.38,51,,0.12,0,12,
35.5,44,,0.12,0,12,
35.62,51,,0.12,0,12,
35.75,48,,0.12,0,12,
35.88,51,,0.12,0,12,
36.0,34,,0.5,1,13,
36.0,39,,0.5,1,13,
36.0,43,,0.12,0,13,
36.0,46,,0.5,1,13,
36.12,51,,0.12,0,13,
36.25,49,,0.12,0,13,
36.38,51,,0.12,0,13,
36.5,55,,0.12,0,13,
36.62,51,,0.12,0,13,
36.75,49,,0.12,0,13,
36.88,51,,0.12,0,13,
37.0,34,,0.5,1,13,
37.0,39,,0.5,1,13,
37.0,46,,0.5,1,13,
37.0,55,,0.12,0,13,
37.12,63,,0.12,0,13,
37.25,61,,0.12,0,13,
37.38,63,,0.12,0,13,
37.5,67,,0.12,0,13,
37.62,63,,0.12,0,13,
37.75,61,,0.12,0,13,
37.88,63,,0.12,0,13,
38.0,34,,0.5,1,13,
38.0,39,,0.5,1,13,
38.0,46,,0.5,1,13,
38.0,67,,0.12,0,13,
38.12,75,,0.12,0,13,
38.25,73,,0.12,0,13,
38.38,75,,0.12,0,13,
38.5,79,,0.12,0,13,
38.62,75,,0.12,0,13,
38.75,73,,0.12,0,13,
38.88,75,,0.12,0,13,
39.0,36,,0.5,1,14,
39.0,39,,0.5,1,14,
39.0,48,,0.5,1,14,
39.0,80,,0.12,0,14,
39.12,87,,0.12,0,14,
39.25,84,,0.12,0,14,
39.38,87,,0.12,0,14,
39.5,92,,0.12,0,14,
39.62,87,,0.12,0,14,
39.75,84,,0.12,0,14,
39.88,87,,0.12,0,14,
40.0,80,,0.12,0,14,
40.12,75,,0.12,0,14,
40.25,72,,0.12,0,14,
40.38,75,,0.12,0,14,
40.5,68,,0.12,0,14,
40.62,63,,0.12,0,14,
40.75,60,,0.12,0,14,
40.88,63,,0.12,0,14,
41.0,56,,0.12,0,14,
41.12,51,,0.12,0,14,
41.25,48,,0.12,0,14,
41.38,51,,0.12,0,14,
41.5,44,,0.12,0,14,
41.62,51,,0.12,0,14,
41.75,48,,0.12,0,14,
41.88,51,,0.12,0,14,
42.0,31,,0.5,1,15,
42.0,39,,0.5,1,15,
42.0,43,,0.5,1,15,
42.0,46,,0.12,0,15,
42.12,51,,0.12,0,15,
42.25,49,,0.12,0,15,
42.38,51,,0.12,0,15,
42.5,58,,0.12,0,15,
42.62,51,,0.12,0,15,
42.75,49,,0.12,0,15,
42.88,51,,0.12,0,15,
43.0,31,,0.5,1,15,
43.0,39,,0.5,1,15,
43.0,43,,0.5,1,15,
43.0,58,,0.12,0,15,
43.12,63,,0.12,0,15,
43.25,61,,0.12,0,15,
43.38,63,,0.12,0,15,
43.5,70,,0.12,0,15,
43.62,63,,0.12,0,15,
43.75,61,,0.12,0,15,
43.88,63,,0.12,0,15,
44.0,31,,0.5,1,15,
44.0,39,,0.5,1,15,
44.0,43,,0.5,1,15,
44.0,70,,0.12,0,15,
44.12,75,,0.12,0,15,
44.25,73,,0.12,0,15,
