onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,36,,0.5,1,1,
0.5,36,,0.5,1,1,
0.5,43,,0.5,1,1,
0.5,48,,0.5,0,1,
0.5,52,,0.5,0,1,a
1.0,36,,0.5,1,1,
1.0,43,,0.5,1,1,
1.0,48,,0.5,0,1,
1.0,52,,0.5,0,1,a
1.5,36,,0.5,1,1,
1.5,43,,0.5,1,1,
1.5,48,,0.5,0,1,
1.5,52,,0.5,0,1,a
2.0,36,,0.5,1,1,
2.0,43,,0.5,1,1,
2.0,48,,0.5,0,1,
2.0,52,,0.5,0,1,a
2.5,36,,0.5,1,1,
2.5,43,,0.5,1,1,
2.5,48,,0.5,0,1,
2.5,52,,0.5,0,1,a
3.0,36,,0.5,1,1,
3.0,43,,0.5,1,1,
3.0,48,,0.5,0,1,
3.0,52,,0.5,0,1,a
3.5,36,,0.5,1,1,
3.5,43,,0.5,1,1,
3.5,48,,0.5,0,1,
3.5,52,,0.5,0,1,a
4.0,36,,0.5,1,2,
4.0,43,,0.5,1,2,
4.0,48,,0.5,0,2,
4.0,52,,0.5,0,2,a
4.5,36,,0.5,1,2,
4.5,43,,0.5,1,2,
4.5,48,,0.5,0,2,
4.5,52,,0.5,0,2,a
5.0,36,,0.5,1,2,
5.0,43,,0.5,1,2,
5.0,48,,0.5,0,2,
5.0,52,,0.5,0,2,a
5.5,36,,0.5,1,2,
5.5,43,,0.5,1,2,
5.5,48,,0.5,0,2,
5.5,52,,0.5,0,2,a
6.0,36,,0.5,1,2,
6.0,43,,0.5,1,2,
6.0,48,,0.5,0,2,
6.0,52,,0.5,0,2,a
6.5,36,,0.5,1,2,
6.5,43,,0.5,1,2,
6.5,48,,0.5,0,2,
6.5,52,,0.5,0,2,a
7.0,36,,0.5,1,2,
7.0,45,,0.5,1,2,
7.0,50,,0.5,0,2,
7.0,54,,0.5,0,2,a
7.5,36,,0.5,1,2,
7.5,45,,0.5,1,2,
7.5,50,,0.5,0,2,
7.5,54,,0.5,0,2,a
8.0,35,,0.5,1,3,
8.0,43,,0.5,1,3,
8.0,50,,1.5,0,3,
8.0,55,,1.5,0,3,a
8.5,35,,0.5,1,3,
8.5,43,,0.5,1,3,
9.0,35,,0.5,1,3,
9.0,43,,0.5,1,3,
9.5,35,,0.5,1,3,
9.5,43,,0.5,1,3,
9.5,59,,0.25,0,3,a
9.75,57,,0.25,0,3,a
10.0,35,,0.5,1,3,
10.0,43,,0.5,1,3,
10.0,55,,0.5,0,3,a
10.5,35,,0.5,1,3,
10.5,43,,0.5,1,3,
10.5,55,,0.5,0,3,
11.0,35,,0.5,1,3,
11.0,43,,0.5,1,3,
11.5,35,,0.5,1,3,
11.5,43,,0.5,1,3,
12.0,35,,0.5,1,4,
12.0,43,,0.5,1,4,
12.0,86,,1.25,0,4,a
12.5,35,,0.5,1,4,
12.5,43,,0.5,1,4,
13.0,35,,0.5,1,4,
13.0,43,,0.5,1,4,
13.25,84,,0.25,0,4,a
13.5,35,,0.5,1,4,
13.5,43,,0.5,1,4,
13.5,83,,0.25,0,4,a
13.75,81,,0.25,0,4,a
14.0,35,,0.5,1,4,
14.0,43,,0.5,1,4,
14.0,79,,1.0,0,4,a
14.5,35,,0.5,1,4,
14.5,43,,0.5,1,4,
15.0,35,,0.5,1,4,
15.0,43,,0.5,1,4,
15.5,35,,0.5,1,4,
15.5,43,,0.5,1,4,
16.0,34,,0.5,1,5,
16.0,41,,0.5,1,5,
16.0,46,,0.5,0,5,
16.0,50,,0.5,0,5,
16.5,34,,0.5,1,5,
16.5,41,,0.5,1,5,
16.5,46,,0.5,0,5,
16.5,50,,0.5,0,5,a
17.0,34,,0.5,1,5,
17.0,41,,0.5,1,5,
17.0,46,,0.5,0,5,
17.0,50,,0.5,0,5,a
17.5,34,,0.5,1,5,
17.5,41,,0.5,1,5,
17.5,46,,0.5,0,5,
17.5,50,,0.5,0,5,a
18.0,34,,0.5,1,5,
18.0,41,,0.5,1,5,
18.0,46,,0.5,0,5,
18.0,50,,0.5,0,5,a
18.5,34,,0.5,1,5,
18.5,41,,0.5,1,5,
18.5,46,,0.5,0,5,
18.5,50,,0.5,0,5,a
19.0,34,,0.5,1,5,
19.0,41,,0.5,1,5,
19.0,46,,0.5,0,5,
19.0,50,,0.5,0,5,a
19.5,34,,0.5,1,5,
19.5,41,,0.5,1,5,
19.5,46,,0.5,0,5,
19.5,50,,0.5,0,5,a
20.0,34,,0.5,1,6,
20.0,41,,0.5,1,6,
20.0,46,,0.5,0,6,
20.0,50,,0.5,0,6,a
20.5,34,,0.5,1,6,
20.5,41,,0.5,1,6,
20.5,46,,0.5,0,6,
20.5,50,,0.5,0,6,a
21.0,34,,0.5,1,6,
21.0,41,,0.5,1,6,
21.0,46,,0.5,0,6,
21.0,50,,0.5,0,6,a
21.5,34,,0.5,1,6,
21.5,41,,0.5,1,6,
21.5,46,,0.5,0,6,
21.5,50,,0.5,0,6,a
22.0,34,,0.5,1,6,
22.0,41,,0.5,1,6,
22.0,46,,0.5,0,6,
22.0,50,,0.5,0,6,a
22.5,34,,0.5,1,6,
22.5,41,,0.5,1,6,
22.5,46,,0.5,0,6,
22.5,50,,0.5,0,6,a
23.0,34,,0.5,1,6,
23.0,43,,0.5,1,6,
23.0,48,,0.5,0,6,
23.0,52,,0.5,0,6,a
23.5,34,,0.5,1,6,
23.5,43,,0.5,1,6,
23.5,48,,0.5,0,6,
23.5,52,,0.5,0,6,a
24.0,33,,0.5,1,7,
24.0,41,,0.5,1,7,
24.0,48,,1.5,0,7,
24.0,53,,1.5,0,7,a
24.5,33,,0.5,1,7,
24.5,41,,0.5,1,7,
25.0,33,,0.5,1,7,
25.0,41,,0.5,1,7,
25.5,33,,0.5,1,7,
25.5,41,,0.5,1,7,
25.5,57,,0.25,0,7,a
25.75,55,,0.25,0,7,a
26.0,33,,0.5,1,7,
26.0,41,,0.5,1,7,
26.0,53,,0.5,0,7,a
26.5,33,,0.5,1,7,
26.5,41,,0.5,1,7,
27.0,33,,0.5,1,7,
27.0,41,,0.5,1,7,
27.5,33,,0.5,1,7,
27.5,41,,0.5,1,7,
27.5,53,,0.5,0,7,
28.0,32,,0.5,1,8,
28.0,41,,0.5,1,8,
28.0,84,,1.25,0,8,a
28.5,32,,0.5,1,8,
28.5,41,,0.5,1,8,
29.0,32,,0.5,1,8,
29.0,41,,0.5,1,8,
29.25,82,,0.25,0,8,a
29.5,32,,0.5,1,8,
29.5,41,,0.5,1,8,
29.5,80,,0.25,0,8,a
29.75,79,,0.25,0,8,a
30.0,32,,0.5,1,8,
30.0,41,,0.5,1,8,
30.0,77,,1.0,0,8,a
30.5,32,,0.5,1,8,
30.5,41,,0.5,1,8,
31.0,32,,0.5,1,8,
31.0,41,,0.5,1,8,
31.5,32,,0.5,1,8,
31.5,41,,0.5,1,8,
32.0,31,,0.5,1,9,
32.0,41,,0.5,1,9,
32.0,89,,3.0,0,9,a
32.5,31,,0.5,1,9,
32.5,41,,0.5,1,9,
33.0,31,,0.5,1,9,
33.0,41,,0.5,1,9,
33.5,31,,0.5,1,9,
33.5,41,,0.5,1,9,
34.0,31,,0.5,1,9,
34.0,41,,0.5,1,9,
34.5,31,,0.5,1,9,
34.5,41,,0.5,1,9,
35.0,32,,0.5,1,9,
35.0,41,,0.5,1,9,
35.0,89,,0.25,0,9,a
35.25,87,,0.25,0,9,a
35.5,32,,0.5,1,9,
35.5,41,,0.5,1,9,
35.5,86,,0.25,0,9,a
35.75,84,,0.25,0,9,a
36.0,31,,0.5,1,10,
36.0,41,,0.5,1,10,
36.0,83,,0.25,0,10,a
36.25,84,,0.25,0,10,
36.5,31,,0.5,1,10,
36.5,41,,0.5,1,10,
36.5,86,,0.25,0,10,
36.75,87,,0.25,0,10,
37.0,32,,0.5,1,10,
37.0,41,,0.5,1,10,
37.0,89,,0.25,0,10,
37.25,87,,0.25,0,10,
37.5,32,,0.5,1,10,
37.5,41,,0.5,1,10,
37.5,86,,0.25,0,10,
37.75,84,,0.25,0,10,
38.0,31,,0.5,1,10,
38.0,41,,0.5,1,10,
38.0,83,,0.25,0,10,
38.25,84,,0.25,0,10,
38.5,31,,0.5,1,10,
38.5,41,,0.5,1,10,
38.5,86,,0.25,0,10,
38.75,87,,0.25,0,10,
39.0,32,,0.5,1,10,
39.0,41,,0.5,1,10,
39.0,89,,0.25,0,10,
39.25,87,,0.25,0,10,
39.5,32,,0.5,1,10,
39.5,41,,0.5,1,10,
39.5,86,,0.25,0,10,
39.75,84,,0.25,0,10,
40.0,31,,1.0,1,11,
40.0,41,,1.0,1,11,
40.0,83,,0.25,0,11,
40.25,84,,0.25,0,11,
40.5,86,,0.25,0,11,
40.75,87,,0.25,0,11,
41.0,43,,2.5,1,11,
41.0,55,,2.0,1,11,a
41.0,89,,0.25,0,11,
41.25,87,,0.25,0,11,
41.5,86,,0.25,0,11,
41.75,84,,0.25,0,11,
42.0,83,,0.25,0,11,
42.25,80,,0.25,0,11,
42.5,79,,0.25,0,11,
42.75,77,,0.25,0,11,
43.0,75,,0.25,0,11,
43.25,74,,0.25,0,11,
43.5,57,,0.25,1,11,a
43.5,72,,0.25,0,11,
43.75,59,,0.25,1,11,a
43.75,71,,0.25,0,11,
44.0,60,,0.5,1,12,a
44.0,72,,0.5,0,12,a
45.0,43,,0.5,1,12,
45.0,55,,0.5,1,12,
45.0,67,,0.5,0,12,a
46.0,39,,0.5,1,12,
46.0,51,,0.5,1,12,
46.0,63,,0.5,0,12,a
47.0,36,,0.5,1,12,
47.0,48,,0.5,1,12,
47.0,60,,0.5,0,12,a
48.0,31,,4.0,1,13,
48.0,43,,4.0,1,13,
48.0,55,,4.0,0,13,a
52.0,36,,0.5,1,14,
52.0,48,,0.5,1,14,
52.0,64,,0.25,0,14,a
52.25,60,,0.25,0,14,a
52.5,48,,0.25,1,14,
52.5,64,,0.25,0,14,a
52.75,55,,0.25,1,14,
52.75,60,,0.25,0,14,a
53.0,48,,0.25,1,14,
53.0,64,,0.25,0,14,a
53.25,55,,0.25,1,14,
53.25,60,,0.25,0,14,a
53.5,48,,0.25,1,14,
53.5,64,,0.25,0,14,a
53.75,55,,0.25,1,14,
53.75,60,,0.25,0,14,a
54.0,48,,0.25,1,14,
54.0,64,,0.25,0,14,a
54.25,55,,0.25,1,14,
54.25,60,,0.25,0,14,a
54.5,48,,0.25,1,14,
54.5,64,,0.25,0,14,a
54.75,55,,0.25,1,14,
54.75,60,,0.25,0,14,a
55.0,48,,0.25,1,14,
55.0,64,,0.25,0,14,a
55.25,55,,0.25,1,14,
55.25,60,,0.25,0,14,a
55.5,48,,0.25,1,14,
55.5,64,,0.25,0,14,a
55.75,55,,0.25,1,14,
55.75,60,,0.25,0,14,a
56.0,48,,0.25,1,15,
56.0,64,,0.25,0,15,a
56.25,55,,0.25,1,15,
56.25,60,,0.25,0,15,a
56.5,48,,0.25,1,15,
56.5,64,,0.25,0,15,a
56.75,55,,0.25,1,15,
56.75,60,,0.25,0,15,a
57.0,48,,0.25,1,15,
57.0,64,,0.25,0,15,a
57.25,55,,0.25,1,15,
57.25,60,,0.25,0,15,a
57.5,48,,0.25,1,15,
57.5,64,,0.25,0,15,a
57.75,55,,0.25,1,15,
57.75,60,,0.25,0,15,a
58.0,48,,0.25,1,15,
58.0,64,,0.25,0,15,a
58.25,55,,0.25,1,15,
58.25,60,,0.25,0,15,a
58.5,48,,0.25,1,15,
58.5,64,,0.25,0,15,a
58.75,55,,0.25,1,15,
58.75,60,,0.25,0,15,a
59.0,48,,0.25,1,15,
59.0,66,,0.25,0,15,a
59.25,57,,0.25,1,15,
59.25,62,,0.25,0,15,a
59.5,48,,0.25,1,15,
59.5,66,,0.25,0,15,a
59.75,57,,0.25,1,15,
59.75,62,,0.25,0,15,a
60.0,47,,0.25,1,16,
60.0,50,,0.25,1,16,
60.0,67,,1.5,0,16,a
60.25,55,,0.25,1,16,
60.5,47,,0.25,1,16,
60.5,50,,0.25,1,16,
60.75,55,,0.25,1,16,
61.0,47,,0.25,1,16,
61.0,50,,0.25,1,16,
61.25,55,,0.25,1,16,
61.5,47,,0.25,1,16,
61.5,50,,0.25,1,16,
61.5,71,,0.25,0,16,a
61.75,55,,0.25,1,16,
61.75,69,,0.25,0,16,a
62.0,47,,0.25,1,16,
62.0,50,,0.25,1,16,
62.0,67,,0.5,0,16,a
62.25,55,,0.25,1,16,
62.5,47,,0.25,1,16,
62.5,50,,0.25,1,16,
62.75,55,,0.25,1,16,
63.0,47,,0.25,1,16,
63.0,50,,0.25,1,16,
63.25,55,,0.25,1,16,
63.5,47,,0.25,1,16,
63.5,50,,0.25,1,16,
63.75,55,,0.25,1,16,
64.0,47,,0.25,1,17,
64.0,50,,0.25,1,17,
64.0,86,,1.25,0,17,a
64.25,55,,0.25,1,17,
64.5,47,,0.25,1,17,
64.5,50,,0.25,1,17,
64.75,55,,0.25,1,17,
65.0,47,,0.25,1,17,
65.0,50,,0.25,1,17,
65.25,55,,0.25,1,17,
65.25,84,,0.25,0,17,a
65.5,47,,0.25,1,17,
65.5,50,,0.25,1,17,
65.5,83,,0.25,0,17,a
65.75,55,,0.25,1,17,
65.75,81,,0.25,0,17,a
66.0,47,,0.25,1,17,
66.0,50,,0.25,1,17,
66.0,79,,1.0,0,17,a
66.25,55,,0.25,1,17,
66.5,47,,0.25,1,17,
66.5,50,,0.25,1,17,
66.75,55,,0.25,1,17,
67.0,47,,0.25,1,17,
67.0,50,,0.25,1,17,
67.25,55,,0.25,1,17,
67.5,47,,0.25,1,17,
67.5,50,,0.25,1,17,
67.75,55,,0.25,1,17,
68.0,38,,0.5,1,18,
68.0,50,,0.5,1,18,
68.0,65,,0.25,0,18,a
68.25,62,,0.25,0,18,a
68.5,50,,0.25,1,18,
68.5,65,,0.25,0,18,a
68.75,57,,0.25,1,18,
68.75,62,,0.25,0,18,a
69.0,50,,0.25,1,18,
69.0,65,,0.25,0,18,a
69.25,57,,0.25,1,18,
69.25,62,,0.25,0,18,a
69.5,50,,0.25,1,18,
69.5,65,,0.25,0,18,a
69.75,57,,0.25,1,18,
69.75,62,,0.25,0,18,a
70.0,50,,0.25,1,18,
70.0,65,,0.25,0,18,a
70.25,57,,0.25,1,18,
70.25,62,,0.25,0,18,a
70.5,50,,0.25,1,18,
70.5,65,,0.25,0,18,a
70.75,57,,0.25,1,18,
70.75,62,,0.25,0,18,a
71.0,50,,0.25,1,18,
71.0,65,,0.25,0,18,a
71.25,57,,0.25,1,18,
71.25,62,,0.25,0,18,a
71.5,50,,0.25,1,18,
71.5,65,,0.25,0,18,a
71.75,57,,0.25,1,18,
71.75,62,,0.25,0,18,a
72.0,50,,0.25,1,19,
72.0,65,,0.25,0,19,a
72.25,57,,0.25,1,19,
72.25,62,,0.25,0,19,a
72.5,50,,0.25,1,19,
72.5,65,,0.25,0,19,a
72.75,57,,0.25,1,19,
72.75,62,,0.25,0,19,a
