onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,71,,2.0,0,1,a
0.5,52,,0.5,1,1,
0.5,56,,0.5,1,1,
0.5,59,,0.5,1,1,
1.0,52,,0.5,1,1,
1.0,56,,0.5,1,1,
1.0,59,,0.5,1,1,
1.5,52,,0.5,1,1,
1.5,56,,0.5,1,1,
1.5,59,,0.5,1,1,
2.0,64,,2.0,0,1,
2.0,76,,2.0,0,1,a
2.5,52,,0.5,1,1,
2.5,56,,0.5,1,1,
2.5,59,,0.5,1,1,
3.0,52,,0.5,1,1,
3.0,56,,0.5,1,1,
3.0,59,,0.5,1,1,
3.5,52,,0.5,1,1,
3.5,56,,0.5,1,1,
3.5,59,,0.5,1,1,
4.0,73,,2.0,0,2,a
4.5,52,,0.5,1,2,
4.5,57,,0.5,1,2,
4.5,61,,0.5,1,2,
5.0,52,,0.5,1,2,
5.0,57,,0.5,1,2,
5.0,61,,0.5,1,2,
5.5,52,,0.5,1,2,
5.5,57,,0.5,1,2,
5.5,61,,0.5,1,2,
6.0,66,,2.0,0,2,
6.0,78,,2.0,0,2,a
6.5,52,,0.5,1,2,
6.5,57,,0.5,1,2,
6.5,61,,0.5,1,2,
7.0,52,,0.5,1,2,
7.0,57,,0.5,1,2,
7.0,61,,0.5,1,2,
7.5,52,,0.5,1,2,
7.5,57,,0.5,1,2,
7.5,61,,0.5,1,2,
8.0,75,,2.0,0,3,a
8.5,52,,0.5,1,3,
8.5,54,,0.5,1,3,
8.5,57,,0.5,1,3,
8.5,63,,0.5,1,3,
9.0,52,,0.5,1,3,
9.0,54,,0.5,1,3,
9.0,57,,0.5,1,3,
9.0,63,,0.5,1,3,
9.5,52,,0.5,1,3,
9.5,54,,0.5,1,3,
9.5,57,,0.5,1,3,
9.5,63,,0.5,1,3,
10.0,71,,2.0,0,3,
10.0,83,,2.0,0,3,a
10.5,52,,0.5,1,3,
10.5,54,,0.5,1,3,
10.5,57,,0.5,1,3,
10.5,63,,0.5,1,3,
11.0,52,,0.5,1,3,
11.0,54,,0.5,1,3,
11.0,57,,0.5,1,3,
11.0,63,,0.5,1,3,
11.5,52,,0.5,1,3,
11.5,54,,0.5,1,3,
