onset,midi_number,morphetic_number,duration,staff_number,measure,type
-1.0,48,,0.75,0,0,a
-0.25,52,,0.25,0,0,a
0.0,29,,1.5,1,1,
0.0,41,,1.0,1,1,
0.0,45,,1.0,0,1,
0.0,53,,2.0,0,1,a
1.0,46,,0.5,0,1,
2.0,60,,0.75,0,1,a
2.75,64,,0.25,0,1,a
3.0,45,,1.0,1,2,
3.0,53,,1.5,1,2,
3.0,60,,1.0,0,2,
3.0,65,,2.0,0,2,a
4.0,46,,0.5,1,2,
4.0,62,,0.5,0,2,
5.0,72,,0.75,0,2,a
5.75,77,,0.25,0,2,a
6.0,60,,2.0,1,3,
6.0,65,,0.75,1,3,
6.0,81,,1.75,0,3,a
6.75,69,,0.25,1,3,
7.0,72,,0.75,1,3,
7.75,69,,0.25,1,3,
7.75,77,,0.25,0,3,a
8.0,60,,1.0,1,3,
8.0,70,,0.75,1,3,
8.0,79,,0.75,0,3,a
8.75,67,,0.25,1,3,
8.75,76,,0.25,0,3,a
9.0,65,,1.0,1,4,
9.0,69,,1.0,1,4,
9.0,77,,1.0,0,4,a
11.0,48,,0.75,0,4,a
11.75,52,,0.25,0,4,a
12.0,29,,1.5,1,5,
12.0,41,,1.0,1,5,
12.0,45,,1.0,0,5,
12.0,53,,2.0,0,5,a
13.0,46,,0.5,0,5,
14.0,60,,0.75,0,5,a
14.75,64,,0.25,0,5,a
15.0,45,,1.0,1,6,
15.0,53,,1.5,1,6,
15.0,60,,1.0,0,6,
15.0,65,,2.0,0,6,a
16.0,46,,0.5,1,6,
16.0,62,,0.5,0,6,
17.0,72,,0.75,0,6,a
17.75,77,,0.25,0,6,a
18.0,60,,2.0,1,7,
18.0,65,,0.75,1,7,
18.0,81,,1.75,0,7,a
18.75,69,,0.25,1,7,
19.0,72,,0.75,1,7,
19.75,69,,0.25,1,7,
19.75,77,,0.25,0,7,a
20.0,60,,1.0,1,7,
20.0,70,,0.75,1,7,
20.0,79,,0.75,0,7,a
20.75,67,,0.25,1,7,
20.75,76,,0.25,0,7,a
21.0,65,,1.0,1,8,
21.0,69,,1.0,1,8,
21.0,77,,1.0,0,8,a
23.0,53,,0.75,0,8,a
23.75,57,,0.25,0,8,a
24.0,41,,1.0,1,9,
24.0,61,,1.0,0,9,a
25.0,46,,1.0,1,9,
25.0,62,,1.75,0,9,a
26.0,43,,1.0,1,9,
26.0,52,,1.0,1,9,
26.75,59,,0.25,0,9,a
27.0,41,,1.5,1,10,
27.0,45,,1.5,1,10,
27.0,60,,0.75,0,10,a
27.75,57,,0.25,0,10,a
28.0,45,,0.5,1,10,
28.0,48,,0.5,1,10,
28.0,53,,0.5,0,10,a
29.0,65,,0.75,0,10,a
29.75,69,,0.25,0,10,a
30.0,53,,1.0,1,11,
30.0,73,,1.0,0,11,a
31.0,58,,1.0,1,11,
31.0,74,,1.75,0,11,a
32.0,55,,1.0,1,11,
32.0,64,,1.0,1,11,
32.75,71,,0.25,0,11,a
33.0,53,,1.5,1,12,
33.0,57,,1.0,1,12,
33.0,72,,0.75,0,12,a
33.75,69,,0.25,0,12,a
34.0,57,,0.5,1,12,
34.0,60,,0.5,1,12,
34.0,65,,0.5,0,12,a
35.0,77,,0.75,0,12,a
35.75,81,,0.25,0,12,a
36.0,85,,1.0,0,13,a
37.0,65,,1.0,1,13,
37.0,70,,1.75,1,13,
37.0,74,,1.75,0,13,
37.0,86,,1.0,0,13,a
38.0,67,,0.75,1,13,
38.0,70,,0.75,1,13,
38.0,74,,0.75,0,13,
38.0,86,,0.75,0,13,
38.75,65,,0.25,1,13,
38.75,67,,0.25,1,13,
38.75,74,,0.25,0,13,
38.75,83,,0.25,0,13,a
39.0,64,,0.75,1,14,
39.0,67,,0.75,1,14,
39.0,72,,0.75,0,14,
39.0,84,,0.75,0,14,a
39.75,65,,0.25,1,14,
39.75,69,,0.25,1,14,
39.75,72,,0.25,0,14,
39.75,81,,0.25,0,14,a
40.0,62,,1.0,1,14,
40.0,65,,1.0,1,14,
40.0,70,,1.75,0,14,
40.0,82,,1.0,0,14,a
