onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,36,,1.38,1,1,
0.0,39,,1.0,1,1,
0.0,43,,1.0,1,1,
0.0,48,,1.0,1,1,
0.0,51,,1.38,0,1,
0.0,55,,1.0,0,1,
0.0,60,,1.0,0,1,a
1.38,51,,0.12,1,1,
1.38,55,,0.12,0,1,
1.38,60,,0.12,0,1,a
1.5,50,,0.38,1,1,
1.5,55,,0.38,0,1,
1.5,59,,0.38,0,1,
1.5,62,,0.38,0,1,a
1.88,48,,0.12,1,1,
1.88,55,,0.12,0,1,
1.88,60,,0.12,0,1,
1.88,63,,0.12,0,1,a
2.0,54,,1.0,1,1,
2.0,57,,1.0,0,1,
2.0,60,,1.0,0,1,
2.0,63,,1.0,0,1,a
3.0,55,,0.5,1,1,
3.0,59,,0.5,0,1,
3.0,62,,0.5,0,1,a
3.88,44,,0.12,1,1,a
4.0,56,,1.38,1,2,
4.0,59,,1.38,0,2,
4.0,62,,1.0,0,2,
4.0,65,,1.0,0,2,a
5.38,56,,0.12,1,2,
5.38,59,,0.12,0,2,
5.38,62,,0.12,0,2,
5.38,65,,0.12,0,2,a
5.5,55,,0.38,1,2,
5.5,59,,0.38,0,2,
5.5,62,,0.38,0,2,
5.5,67,,0.38,0,2,a
5.88,53,,0.12,1,2,
5.88,59,,0.12,0,2,
5.88,62,,0.12,0,2,
5.88,68,,0.12,0,2,a
6.0,51,,1.5,1,2,
6.0,59,,1.0,0,2,
6.0,62,,1.0,0,2,
6.0,68,,1.0,0,2,a
7.0,60,,0.5,0,2,
7.0,63,,0.5,0,2,
7.0,67,,0.5,0,2,a
7.88,51,,0.12,1,2,a
8.0,63,,1.38,1,3,
8.0,66,,1.38,0,3,
8.0,69,,1.0,0,3,
8.0,72,,1.0,0,3,a
9.38,63,,0.12,1,3,
9.38,66,,0.12,0,3,
9.38,69,,0.12,0,3,
9.38,72,,0.12,0,3,a
9.5,62,,0.38,1,3,
9.5,66,,0.38,0,3,
9.5,69,,0.38,0,3,
9.5,74,,0.38,0,3,a
9.88,60,,0.12,1,3,
9.88,66,,0.12,0,3,
9.88,69,,0.12,0,3,
9.88,75,,0.12,0,3,a
10.0,60,,1.0,1,3,
10.0,66,,1.0,0,3,
10.0,69,,1.0,0,3,
10.0,75,,1.0,0,3,a
11.0,59,,0.25,1,3,
11.0,62,,0.25,0,3,
11.0,67,,0.25,0,3,
11.0,74,,0.25,0,3,a
11.38,63,,0.12,1,3,
11.38,66,,0.12,0,3,
11.38,69,,0.12,0,3,
11.38,72,,0.12,0,3,a
11.5,62,,0.38,1,3,
11.5,66,,0.38,0,3,
11.5,69,,0.38,0,3,
11.5,74,,0.38,0,3,a
11.88,60,,0.12,1,3,
11.88,66,,0.12,0,3,
11.88,69,,0.12,0,3,
11.88,75,,0.12,0,3,a
12.0,60,,1.0,1,4,
12.0,66,,1.0,0,4,
12.0,69,,1.0,0,4,
12.0,75,,1.0,0,4,a
13.0,59,,0.5,1,4,
13.0,62,,0.5,0,4,
13.0,67,,0.5,0,4,
13.0,74,,0.5,0,4,
13.5,58,,0.5,1,4,
13.5,60,,0.5,1,4,
13.5,64,,0.5,1,4,
13.5,67,,0.5,0,4,
13.5,72,,0.5,0,4,
13.5,76,,0.5,0,4,
14.0,56,,0.5,1,4,
14.0,60,,0.5,1,4,
14.0,65,,0.5,1,4,
14.0,68,,0.5,0,4,
14.0,72,,0.5,0,4,
14.0,77,,0.5,0,4,
14.5,80,,0.62,0,4,a
15.0,34,,1.0,1,4,
15.0,46,,1.0,1,4,
15.12,79,,0.06,0,4,a
15.19,80,,0.06,0,4,a
15.25,82,,0.06,0,4,a
15.31,80,,0.06,0,4,a
15.38,79,,0.06,0,4,a
15.44,77,,0.06,0,4,a
15.5,75,,0.06,0,4,a
15.56,74,,0.06,0,4,a
15.62,72,,0.06,0,4,a
15.69,70,,0.06,0,4,a
15.75,68,,0.03,0,4,
15.78,67,,0.03,0,4,
15.81,65,,0.03,0,4,
15.83,63,,0.03,0,4,
15.86,62,,0.03,0,4,
15.89,65,,0.03,0,4,
15.92,68,,0.03,0,4,
15.94,65,,0.03,0,4,
15.97,62,,0.03,0,4,
16.0,39,,0.25,1,5,
16.0,51,,0.25,1,5,
16.0,63,,0.5,0,5,
16.25,51,,0.25,1,5,
16.25,55,,0.25,1,5,
16.25,58,,0.25,1,5,
16.5,51,,0.25,1,5,
16.5,55,,0.25,1,5,
16.5,58,,0.25,1,5,
16.5,63,,0.88,0,5,
16.5,75,,0.5,0,5,a
16.75,51,,0.25,1,5,
16.75,55,,0.25,1,5,
16.75,58,,0.25,1,5,
17.0,51,,0.25,1,5,
17.0,55,,0.25,1,5,
17.0,58,,0.25,1,5,
17.25,51,,0.25,1,5,
17.25,55,,0.25,1,5,
17.25,58,,0.25,1,5,
17.38,63,,0.12,0,5,
17.38,75,,0.12,0,5,a
17.5,51,,0.25,1,5,
17.5,55,,0.25,1,5,
17.5,58,,0.25,1,5,
17.5,65,,0.38,0,5,
17.5,77,,0.38,0,5,a
17.75,51,,0.25,1,5,
17.75,55,,0.25,1,5,
17.75,58,,0.25,1,5,
17.88,67,,0.12,0,5,
17.88,79,,0.12,0,5,a
18.0,51,,0.25,1,5,
18.0,56,,0.25,1,5,
18.0,60,,0.25,1,5,
18.0,67,,0.5,0,5,
18.0,79,,0.5,0,5,a
18.25,51,,0.25,1,5,
18.25,56,,0.25,1,5,
18.25,60,,0.25,1,5,
18.5,51,,0.25,1,5,
18.5,56,,0.25,1,5,
18.5,60,,0.25,1,5,
18.5,65,,0.25,0,5,
18.5,77,,0.25,0,5,a
18.75,51,,0.25,1,5,
18.75,56,,0.25,1,5,
18.75,60,,0.25,1,5,
18.88,65,,0.12,0,5,a
19.0,38,,0.25,1,5,
19.0,50,,0.25,1,5,
19.0,53,,0.38,0,5,
19.0,56,,0.38,0,5,
19.0,59,,0.38,0,5,
19.0,65,,0.38,0,5,a
19.25,38,,0.25,1,5,
19.25,50,,0.25,1,5,
19.38,53,,0.12,0,5,
19.38,56,,0.12,0,5,
19.38,59,,0.12,0,5,
19.38,65,,0.12,0,5,a
19.5,36,,0.25,1,5,
19.5,48,,0.25,1,5,
19.5,53,,0.38,0,5,
19.5,56,,0.38,0,5,
19.5,60,,0.38,0,5,
19.5,65,,0.38,0,5,a
19.75,36,,0.25,1,5,
19.75,48,,0.25,1,5,
19.88,53,,0.12,0,5,
19.88,56,,0.12,0,5,
19.88,60,,0.12,0,5,
19.88,65,,0.12,0,5,a
20.0,35,,0.25,1,6,
20.0,47,,0.25,1,6,
20.0,53,,0.5,0,6,
20.0,56,,0.5,0,6,
20.0,62,,0.5,0,6,
20.0,65,,0.5,0,6,a
20.25,47,,0.25,1,6,
20.25,50,,0.25,1,6,
20.25,53,,0.25,1,6,
20.25,56,,0.25,1,6,
20.5,47,,0.25,1,6,
20.5,50,,0.25,1,6,
20.5,53,,0.25,1,6,
20.5,56,,0.25,1,6,
20.5,65,,0.88,0,6,
20.5,77,,0.5,0,6,a
20.75,47,,0.25,1,6,
20.75,50,,0.25,1,6,
20.75,53,,0.25,1,6,
20.75,56,,0.25,1,6,
21.0,46,,0.25,1,6,
21.0,50,,0.25,1,6,
21.0,53,,0.25,1,6,
21.0,56,,0.25,1,6,
21.25,46,,0.25,1,6,
21.25,50,,0.25,1,6,
21.25,53,,0.25,1,6,
21.25,56,,0.25,1,6,
21.38,65,,0.12,0,6,
21.38,77,,0.12,0,6,a
21.5,46,,0.25,1,6,
21.5,50,,0.25,1,6,
21.5,53,,0.25,1,6,
21.5,56,,0.25,1,6,
21.5,67,,0.38,0,6,
21.5,79,,0.38,0,6,a
21.75,46,,0.25,1,6,
21.75,50,,0.25,1,6,
21.75,53,,0.25,1,6,
21.75,56,,0.25,1,6,
21.88,68,,0.12,0,6,
21.88,80,,0.12,0,6,a
22.0,46,,0.25,1,6,
22.0,49,,0.25,1,6,
22.0,52,,0.25,1,6,
22.0,55,,0.25,1,6,
22.0,68,,0.5,0,6,
22.0,80,,0.5,0,6,a
22.25,46,,0.25,1,6,
22.25,49,,0.25,1,6,
22.25,52,,0.25,1,6,
22.25,55,,0.25,1,6,
22.5,46,,0.25,1,6,
22.5,49,,0.25,1,6,
22.5,52,,0.25,1,6,
22.5,55,,0.25,1,6,
22.5,67,,0.25,0,6,
22.5,79,,0.25,0,6,a
22.75,46,,0.25,1,6,
22.75,49,,0.25,1,6,
22.75,52,,0.25,1,6,
22.75,55,,0.25,1,6,
22.88,55,,0.12,0,6,
22.88,61,,0.12,0,6,
22.88,64,,0.12,0,6,
22.88,67,,0.12,0,6,a
23.0,33,,0.25,1,6,
23.0,45,,0.25,1,6,
23.0,57,,0.38,0,6,
23.0,61,,0.38,0,6,
23.0,64,,0.38,0,6,
23.0,69,,0.38,0,6,a
23.25,33,,0.25,1,6,
23.25,45,,0.25,1,6,
23.38,57,,0.12,0,6,
23.38,61,,0.12,0,6,
23.38,64,,0.12,0,6,
23.38,69,,0.12,0,6,a
23.5,31,,0.25,1,6,
23.5,43,,0.25,1,6,
23.5,58,,0.38,0,6,
23.5,61,,0.38,0,6,
23.5,64,,0.38,0,6,
23.5,70,,0.38,0,6,a
23.75,31,,0.25,1,6,
23.75,43,,0.25,1,6,
23.88,58,,0.12,0,6,
23.88,61,,0.12,0,6,
23.88,64,,0.12,0,6,
23.88,70,,0.12,0,6,a
24.0,30,,0.25,1,7,
24.0,42,,0.25,1,7,
24.0,57,,0.5,0,7,
24.0,62,,0.5,0,7,
24.0,66,,0.5,0,7,
24.0,69,,0.5,0,7,a
24.25,54,,0.25,1,7,
24.25,57,,0.25,1,7,
24.25,62,,0.25,1,7,
24.5,54,,0.25,1,7,
24.5,57,,0.25,1,7,
24.5,62,,0.25,1,7,
24.5,69,,0.88,0,7,
24.5,81,,0.5,0,7,a
24.75,54,,0.25,1,7,
24.75,57,,0.25,1,7,
24.75,62,,0.25,1,7,
25.0,54,,0.25,1,7,
25.0,57,,0.25,1,7,
25.0,62,,0.25,1,7,
25.25,54,,0.25,1,7,
25.25,57,,0.25,1,7,
25.25,62,,0.25,1,7,
25.38,69,,0.12,0,7,
25.38,81,,0.12,0,7,a
25.5,54,,0.25,1,7,
25.5,57,,0.25,1,7,
25.5,62,,0.25,1,7,
25.5,71,,0.38,0,7,
25.5,83,,0.38,0,7,a
25.75,54,,0.25,1,7,
25.75,57,,0.25,1,7,
25.75,62,,0.25,1,7,
25.88,72,,0.12,0,7,
25.88,84,,0.12,0,7,a
26.0,53,,0.25,1,7,
26.0,56,,0.25,1,7,
26.0,62,,0.25,1,7,
26.0,72,,0.5,0,7,
26.0,84,,0.5,0,7,a
26.25,53,,0.25,1,7,
26.25,56,,0.25,1,7,
26.25,62,,0.25,1,7,
26.5,53,,0.25,1,7,
26.5,56,,0.25,1,7,
26.5,62,,0.25,1,7,
26.5,71,,0.25,0,7,
26.5,83,,0.25,0,7,a
26.75,53,,0.25,1,7,
26.75,56,,0.25,1,7,
26.75,62,,0.25,1,7,
27.0,50,,0.25,1,7,
27.0,53,,0.25,1,7,
27.0,59,,0.25,1,7,
27.25,50,,0.25,1,7,
27.25,53,,0.25,1,7,
27.25,59,,0.25,1,7,
27.5,50,,0.25,1,7,
27.5,53,,0.25,1,7,
27.5,59,,0.25,1,7,
27.5,71,,0.38,0,7,
27.5,83,,0.38,0,7,a
27.75,50,,0.25,1,7,
27.75,53,,0.25,1,7,
27.75,59,,0.25,1,7,
27.88,72,,0.12,0,7,
27.88,84,,0.12,0,7,a
28.0,47,,0.25,1,8,
28.0,50,,0.25,1,8,
28.0,56,,0.25,1,8,
28.0,73,,0.5,0,8,
28.0,85,,0.5,0,8,a
28.25,47,,0.25,1,8,
28.25,50,,0.25,1,8,
28.25,56,,0.25,1,8,
28.5,47,,0.25,1,8,
28.5,50,,0.25,1,8,
28.5,56,,0.25,1,8,
28.5,74,,0.5,0,8,
28.5,86,,0.5,0,8,a
28.75,47,,0.25,1,8,
28.75,50,,0.25,1,8,
28.75,56,,0.25,1,8,
29.0,44,,0.25,1,8,
29.0,47,,0.25,1,8,
29.0,53,,0.25,1,8,
29.25,44,,0.25,1,8,
29.25,47,,0.25,1,8,
29.25,53,,0.25,1,8,
29.5,44,,0.25,1,8,
29.5,47,,0.25,1,8,
29.5,53,,0.25,1,8,
29.5,74,,0.38,0,8,
29.5,86,,0.38,0,8,a
29.75,44,,0.25,1,8,
29.75,47,,0.25,1,8,
29.75,53,,0.25,1,8,
29.88,75,,0.12,0,8,
29.88,87,,0.12,0,8,a
30.0,43,,0.25,1,8,
30.0,47,,0.25,1,8,
30.0,53,,0.25,1,8,
30.0,76,,0.5,0,8,
30.0,88,,0.5,0,8,a
30.25,43,,0.25,1,8,
30.25,47,,0.25,1,8,
30.25,53,,0.25,1,8,
30.5,43,,0.25,1,8,
30.5,47,,0.25,1,8,
30.5,53,,0.25,1,8,
30.5,77,,1.0,0,8,
30.5,89,,1.0,0,8,a
30.75,43,,0.25,1,8,
30.75,47,,0.25,1,8,
30.75,53,,0.25,1,8,
31.0,44,,0.25,1,8,
31.0,48,,0.25,1,8,
31.0,53,,0.25,1,8,
31.25,44,,0.25,1,8,
31.25,48,,0.25,1,8,
31.25,53,,0.25,1,8,
31.5,44,,0.25,1,8,
31.5,48,,0.25,1,8,
31.5,53,,0.25,1,8,
31.5,77,,0.5,0,8,
31.5,89,,0.5,0,8,a
31.75,44,,0.25,1,8,
31.75,48,,0.25,1,8,
31.75,53,,0.25,1,8,
32.0,43,,0.5,1,9,
32.0,47,,0.5,1,9,
32.0,53,,0.5,1,9,
32.0,77,,0.62,0,9,
32.0,89,,0.5,0,9,a
32.62,87,,0.06,0,9,a
32.69,86,,0.06,0,9,a
32.75,89,,0.06,0,9,a
32.81,87,,0.06,0,9,a
32.88,86,,0.06,0,9,a
32.94,84,,0.06,0,9,a
33.0,83,,0.25,0,9,
33.25,83,,0.25,0,9,
33.5,67,,0.25,1,9,
33.5,74,,0.25,1,9,
33.5,77,,0.25,0,9,
33.5,83,,0.25,0,9,
33.75,67,,0.25,1,9,
33.75,74,,0.25,1,9,
33.75,77,,0.25,0,9,
33.75,83,,0.25,0,9,
34.0,68,,0.5,1,9,
34.0,72,,0.5,1,9,
34.0,75,,0.5,0,9,
34.0,84,,0.5,0,9,
36.0,84,,0.62,0,10,a
36.62,83,,0.06,0,10,a
36.69,84,,0.06,0,10,a
36.75,86,,0.04,0,10,a
36.79,84,,0.04,0,10,a
36.83,82,,0.04,0,10,a
36.88,80,,0.04,0,10,a
36.92,79,,0.04,0,10,a
36.96,82,,0.04,0,10,a
37.0,80,,0.25,0,10,
37.25,80,,0.25,0,10,
37.5,53,,0.25,1,10,
37.5,60,,0.25,1,10,
37.5,62,,0.25,1,10,
37.5,80,,0.25,0,10,
37.75,53,,0.25,1,10,
37.75,60,,0.25,1,10,
37.75,62,,0.25,1,10,
37.75,80,,0.25,0,10,
38.0,55,,0.5,1,10,
38.0,60,,0.5,1,10,
38.0,63,,0.5,1,10,
38.0,79,,0.25,0,10,
38.25,87,,0.29,0,10,
38.54,86,,0.04,0,10,
38.58,85,,0.04,0,10,
38.62,84,,0.04,0,10,
38.67,83,,0.04,0,10,
38.71,82,,0.04,0,10,
38.75,81,,0.04,0,10,
38.79,80,,0.04,0,10,
38.82,79,,0.04,0,10,
38.86,78,,0.04,0,10,
38.89,77,,0.04,0,10,
38.93,76,,0.04,0,10,
38.96,75,,0.04,0,10,
39.0,43,,0.5,1,10,
39.0,50,,0.5,1,10,
39.0,53,,0.5,1,10,
39.0,74,,0.03,0,10,
39.03,73,,0.03,0,10,
39.06,72,,0.03,0,10,
39.09,71,,0.03,0,10,
39.12,70,,0.03,0,10,
39.16,69,,0.03,0,10,
39.19,68,,0.03,0,10,
39.22,67,,0.03,0,10,
39.25,66,,0.03,0,10,
39.28,65,,0.03,0,10,
39.31,64,,0.03,0,10,
39.34,63,,0.03,0,10,
39.38,62,,0.03,0,10,
39.41,61,,0.03,0,10,
39.44,60,,0.03,0,10,
39.47,59,,0.03,0,10,
39.5,68,,0.38,0,10,
39.88,59,,0.12,0,10,
40.0,36,,0.5,1,11,
40.0,60,,3.0,0,11,a
40.5,48,,0.5,1,11,
41.0,36,,0.5,1,11,
41.5,48,,0.5,1,11,
42.0,36,,0.5,1,11,
42.5,48,,0.5,1,11,
43.0,36,,0.5,1,11,
43.0,58,,1.0,0,11,
43.0,64,,1.0,0,11,a
43.5,48,,0.5,1,11,
44.0,36,,0.5,1,12,
44.0,56,,1.0,0,12,
44.0,65,,1.0,0,12,a
44.5,48,,0.5,1,12,
45.0,36,,0.5,1,12,
45.0,64,,1.0,0,12,
45.0,67,,1.0,0,12,a
45.5,48,,0.5,1,12,
46.0,36,,0.5,1,12,
46.0,65,,1.0,0,12,
46.0,68,,1.0,0,12,a
46.5,48,,0.5,1,12,
47.0,36,,0.5,1,12,
47.0,62,,1.0,0,12,
47.0,71,,1.0,0,12,a
47.5,48,,0.5,1,12,
48.0,36,,0.5,1,13,
48.0,63,,1.0,0,13,
48.0,72,,1.0,0,13,a
48.5,48,,0.5,1,13,
49.0,36,,0.5,1,13,
49.0,64,,2.0,0,13,
49.0,72,,2.0,0,13,a
49.5,48,,0.5,1,13,
50.0,36,,0.5,1,13,
50.5,48,,0.5,1,13,
51.0,36,,0.5,1,13,
51.0,70,,1.0,0,13,
51.0,76,,1.0,0,13,a
51.5,48,,0.5,1,13,
52.0,36,,0.5,1,14,
52.0,68,,1.0,0,14,
52.0,77,,1.0,0,14,a
52.5,48,,0.5,1,14,
53.0,36,,0.5,1,14,
53.0,76,,1.0,0,14,
53.0,79,,1.0,0,14,a
53.5,48,,0.5,1,14,
54.0,36,,0.5,1,14,
54.0,77,,1.0,0,14,
54.0,80,,1.0,0,14,a
54.5,48,,0.5,1,14,
55.0,36,,0.5,1,14,
55.0,74,,1.0,0,14,
55.0,83,,1.0,0,14,a
55.5,48,,0.5,1,14,
56.0,36,,0.5,1,15,
56.0,72,,2.0,0,15,
56.0,75,,2.0,0,15,
56.0,79,,2.0,0,15,
