onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,70,,1.0,0,1,a
0.0,58,,0.25,0,1,
0.25,65,,0.25,0,1,
0.5,62,,0.25,0,1,
0.75,65,,0.25,0,1,
1.0,74,,0.75,0,1,a
1.0,58,,0.25,0,1,
1.25,65,,0.25,0,1,
1.5,62,,0.25,0,1,
1.75,75,,0.25,0,1,a
1.75,65,,0.25,0,1,
2.0,76,,0.75,0,1,a
2.0,57,,0.25,0,1,
2.25,65,,0.25,0,1,
2.5,60,,0.25,0,1,
2.75,77,,0.25,0,1,a
2.75,65,,0.25,0,1,
3.0,72,,0.5,0,1,a
3.0,57,,0.25,0,1,
3.25,65,,0.25,0,1,
3.5,60,,0.25,0,1,
3.75,65,,0.25,0,1,
4.0,75,,0.75,0,1,a
4.0,55,,0.25,0,1,
4.25,63,,0.25,0,1,
4.5,58,,0.25,0,1,
4.75,77,,0.25,0,1,a
4.75,63,,0.25,0,1,
5.0,79,,0.75,0,1,a
5.0,51,,0.25,0,1,
5.25,58,,0.25,0,1,
5.5,55,,0.25,0,1,
5.75,81,,0.25,0,1,a
5.75,58,,0.25,0,1,
6.0,81,,0.75,0,1,a
6.0,50,,0.25,0,1,
6.25,58,,0.25,0,1,
6.5,53,,0.25,0,1,
6.75,82,,0.25,0,1,a
6.75,58,,0.25,0,1,
7.0,77,,0.5,0,1,a
7.0,50,,0.25,0,1,
7.25,58,,0.25,0,1,
7.5,53,,0.25,0,1,
7.75,58,,0.25,0,1,
8.0,79,,0.75,0,1,a
8.0,51,,0.25,0,1,
8.25,55,,0.25,0,1,
8.5,51,,0.25,0,1,
8.75,80,,0.125,0,1,a
8.75,59,,0.25,0,1,
8.875,79,,0.125,0,1,a
9.0,77,,0.25,0,1,a
9.0,51,,0.25,0,1,
9.25,75,,0.25,0,1,a
9.25,60,,0.25,0,1,
9.5,74,,0.25,0,1,a
9.5,51,,0.25,0,1,
9.75,72,,0.25,0,1,a
9.75,63,,0.25,0,1,
10.0,76,,0.25,0,1,a
10.0,50,,0.25,0,1,
10.25,77,,0.5,0,1,a
10.25,53,,0.25,0,1,
10.5,50,,0.25,0,1,
10.75,57,,0.25,0,1,
10.75,79,,0.125,0,1,a
10.875,77,,0.125,0,1,a
11.0,75,,0.25,0,1,a
11.0,50,,0.25,0,1,
11.25,74,,0.25,0,1,a
11.25,58,,0.25,0,1,
11.5,72,,0.25,0,1,a
11.5,50,,0.25,0,1,
11.75,70,,0.25,0,1,a
11.75,62,,0.25,0,1,
12.0,77,,0.25,0,1,a
12.0,57,,0.25,0,1,
12.25,75,,0.5,0,1,a
12.25,65,,0.25,0,1,
12.5,60,,0.25,0,1,
12.75,72,,0.25,0,1,a
12.75,65,,0.25,0,1,
13.0,75,,0.25,0,1,a
13.0,58,,0.25,0,1,
13.25,65,,0.25,0,1,
13.25,74,,0.5,0,1,a
13.5,62,,0.25,0,1,
13.75,70,,0.25,0,1,a
13.75,65,,0.25,0,1,
14.0,74,,0.75,0,1,a
14.0,53,,0.25,0,1,
14.25,62,,0.25,0,1,
14.5,58,,0.25,0,1,
14.75,75,,0.125,0,1,a
14.75,62,,0.25,0,1,
14.875,74,,0.125,0,1,a
15.0,72,,0.25,0,1,a
15.0,60,,0.5,0,1,
15.0,57,,0.5,0,1,
15.0,53,,0.5,0,1,
15.25,77,,0.25,0,1,a
15.5,75,,0.25,0,1,a
15.75,72,,0.25,0,1,a
16.0,58,,0.25,0,1,
16.0,70,,0.75,0,1,a
16.25,65,,0.25,0,1,
16.5,61,,0.25,0,1,
16.75,72,,0.25,0,1,a
16.75,65,,0.25,0,1,
17.0,73,,0.75,0,1,a
17.0,58,,0.25,0,1,
17.25,65,,0.25,0,1,
17.5,61,,0.25,0,1,
17.75,75,,0.25,0,1,a
17.75,65,,0.25,0,1,
18.0,76,,0.75,0,1,a
18.0,56,,0.25,0,1,
18.25,65,,0.25,0,1,
18.5,60,,0.25,0,1,
18.75,77,,0.25,0,1,a
18.75,65,,0.25,0,1,
19.0,72,,0.5,0,1,a
19.0,56,,0.25,0,1,
19.25,65,,0.25,0,1,
19.5,60,,0.25,0,1,
19.75,65,,0.25,0,1,
20.0,75,,0.75,0,1,a
20.0,54,,0.25,0,1,
20.25,63,,0.25,0,1,
20.5,58,,0.25,0,1,
20.75,77,,0.25,0,1,a
20.75,63,,0.25,0,1,
21.0,78,,0.75,0,1,a
21.0,51,,0.25,0,1,
21.25,58,,0.25,0,1,
21.5,54,,0.25,0,1,
21.75,80,,0.25,0,1,a
21.75,58,,0.25,0,1,
22.0,81,,0.75,0,1,a
22.0,50,,0.25,0,1,
22.25,58,,0.25,0,1,
22.5,53,,0.25,0,1,
22.75,82,,0.25,0,1,a
22.75,58,,0.25,0,1,
23.0,77,,0.5,0,1,a
23.0,49,,0.25,0,1,
23.25,58,,0.25,0,1,
23.5,53,,0.25,0,1,
23.75,58,,0.25,0,1,
24.0,48,,0.25,0,1,
24.0,85,,1.25,0,1,a
24.25,58,,0.25,0,1,
24.5,55,,0.25,0,1,
24.75,58,,0.25,0,1,
25.0,48,,0.25,0,1,
25.25,84,,0.125,0,1,a
25.25,58,,0.25,0,1,
25.375,82,,0.125,0,1,a
25.5,80,,0.125,0,1,a
25.5,55,,0.25,0,1,
25.625,79,,0.125,0,1,a
25.75,77,,0.125,0,1,a
25.75,58,,0.25,0,1,
25.875,76,,0.125,0,1,a
26.0,79,,0.5,0,1,a
26.0,49,,0.25,0,1,
26.25,56,,0.25,0,1,
26.5,53,,0.25,0,1,
26.5,77,,0.75,0,1,a
26.75,56,,0.25,0,1,
27.0,46,,0.25,0,1,
27.25,75,,0.5,0,1,a
27.25,55,,0.25,0,1,
27.5,49,,0.25,0,1,
27.75,73,,0.25,0,1,a
27.75,55,,0.25,0,1,
28.0,48,,0.25,0,1,
28.0,72,,0.75,0,1,a
28.25,56,,0.25,0,1,
28.5,53,,0.25,0,1,
28.75,56,,0.25,0,1,
28.75,73,,0.25,0,1,a
29.0,65,,0.5,0,1,a
29.0,48,,0.25,0,1,
29.25,58,,0.25,0,1,
29.5,68,,0.25,0,1,a
29.5,64,,0.5,0,1,
29.5,55,,0.25,0,1,
29.75,67,,0.25,0,1,a
29.75,58,,0.25,0,1,
30.0,65,,1.0,0,1,a
30.0,57,,0.25,0,1,
30.0,53,,0.5,0,1,
30.25,60,,0.25,0,1,
30.5,60,,0.25,0,1,
30.75,60,,0.25,0,1,
31.0,57,,0.25,0,1,
31.0,53,,0.5,0,1,
31.25,60,,0.25,0,1,
31.5,58,,0.25,0,1,
31.5,55,,0.5,0,1,
31.75,60,,0.25,0,1,
32.0,70,,0.5,0,1,a
32.0,55,,0.25,0,1,
32.0,52,,0.5,0,1,
32.25,60,,0.25,0,1,
32.5,60,,0.25,0,1,
32.75,60,,0.25,0,1,
33.0,67,,0.5,0,1,a
33.0,48,,0.5,0,1,
33.0,52,,0.25,0,1,
33.25,60,,0.25,0,1,
33.5,64,,0.5,0,1,
33.5,58,,0.25,0,1,
33.5,55,,0.5,0,1,
33.75,60,,0.25,0,1,
34.0,72,,0.375,0,1,a
