onset,midi_number,morphetic_number,duration,staff_number,measure,type
0.0,64,,1.0,0,1,
0.0,67,,1.0,0,1,
0.0,48,,0.25,0,1,
0.0,72,,1.0,0,1,a
0.25,60,,0.25,0,1,
0.5,59,,0.25,0,1,a
0.75,60,,0.25,0,1,
1.0,48,,0.5,0,1,
1.5,72,,0.25,0,1,a
1.75,71,,0.25,0,1,a
2.0,74,,0.25,0,1,a
2.25,72,,0.25,0,1,a
2.5,76,,0.25,0,1,a
2.75,74,,0.25,0,1,a
3.0,77,,0.25,0,1,a
3.25,76,,0.25,0,1,a
3.5,79,,0.25,0,1,a
3.75,77,,0.25,0,1,a
4.0,69,,1.0,0,1,
4.0,74,,1.0,0,1,
4.0,41,,1.0,0,1,
4.0,77,,1.0,0,1,
4.0,53,,1.0,0,1,
4.0,81,,1.0,0,1,a
5.0,79,,0.25,0,1,a
5.25,77,,0.25,0,1,a
5.5,76,,0.25,0,1,a
5.75,74,,0.25,0,1,a
6.0,72,,0.25,0,1,a
6.25,71,,0.25,0,1,a
6.5,52,,0.5,0,1,
6.5,72,,0.25,0,1,a
6.75,76,,0.25,0,1,a
7.0,74,,0.25,0,1,a
7.0,53,,0.5,0,1,
7.25,77,,0.25,0,1,a
7.5,55,,0.5,0,1,
7.5,71,,0.25,0,1,a
7.75,74,,0.25,0,1,a
8.0,64,,1.0,0,1,
8.0,48,,0.25,0,1,
8.0,67,,1.0,0,1,
8.0,72,,1.0,0,1,a
8.25,60,,0.25,0,1,
8.5,59,,0.25,0,1,
8.75,60,,0.25,0,1,
9.0,48,,0.5,0,1,
9.5,72,,0.25,0,1,a
9.75,71,,0.25,0,1,a
10.0,74,,0.25,0,1,a
10.25,72,,0.25,0,1,a
10.5,76,,0.25,0,1,a
10.75,74,,0.25,0,1,a
11.0,77,,0.25,0,1,a
11.25,76,,0.25,0,1,a
11.5,79,,0.25,0,1,a
11.75,77,,0.25,0,1,a
12.0,69,,1.0,0,1,
12.0,74,,1.0,0,1,
12.0,77,,1.0,0,1,
12.0,81,,1.0,0,1,
12.0,41,,1.0,0,1,
12.0,53,,1.0,0,1,
13.0,79,,0.25,0,1,a
13.25,77,,0.25,0,1,a
13.5,76,,0.25,0,1,a
13.75,74,,0.25,0,1,a
14.0,72,,0.25,0,1,a
14.25,71,,0.25,0,1,a
14.5,72,,0.25,0,1,a
